message,description,id,page_id,full_text,locations
Vibrant #chrsyanthemum flowers display ongoing at the #Jogyesa Temple (bit.ly/2g3ILvK) now till the end of the month (11/30). Do drop by if you're around #Insadong while on your #VisitKorea trip. Don't forget to check out the Baeksong Tree that is designated as a Natural Monument too! 😊,,340785907491_10154639502982492,koreatourism,Vibrant #chrsyanthemum flowers display ongoing at the #Jogyesa Temple   till the end of the month (11/30). Do drop by if you're around #Insadong while on your #VisitKorea trip. Don't forget to check out the Baeksong Tree that is designated as a Natural Monument too!  ,
"For those traveling to #VisitKorea this winter, enjoy a merry #winter festival at one of these 3 amusement parks -  #Everland, #LotteWorld and #Seoulland! 🎄🎅 Tag your friends whom you'd like to go to these #festivals with! 👇",,340785907491_10154636963742492,koreatourism,"For those traveling to #VisitKorea this winter, enjoy a merry #winter festival at one of these 3 amusement parks -  #Everland, #LotteWorld and #Seoulland!  Tag your friends whom you'd like to go to these #festivals with!  ",
Today is the major college entrance exam day for all Year 3 High School Students in #Korea. 📖 🏫 Here are some Korean words or phrases that are often used to cheer all fellow exam takers! Which of these do YOU know? 😊 #KTO_Korean101 #수능대박,,340785907491_10154636356887492,koreatourism,Today is the major college entrance exam day for all Year 3 High School Students in #Korea.   Here are some Korean words or phrases that are often used to cheer all fellow exam takers! Which of these do YOU know?  #KTO_Korean101 # ,
"If you're looking for beautiful places beyond #Seoul that are also rich in history and culture, #Gyeongju, #Daegu and #Cheongdo are highly recommended! Do add them into your next #VisitKorea trip if you'd yet to explore them. ^_^",Looking for beautiful night views beyond Seoul? Check out these representative sites in Gyeongsang region!,340785907491_10154634280267492,koreatourism,"If you're looking for beautiful places beyond #Seoul that are also rich in history and culture, #Gyeongju, #Daegu and #Cheongdo are highly recommended! Do add them into your next #VisitKorea trip if you'd yet to explore them. ^_^ Looking for beautiful night views beyond Seoul? Check out these representative sites in Gyeongsang region!",Seoul$$Gyeongsang
"As we are approaching #winter, here are TOP 5 Must-Eat Winter #KoreanSnacks (bit.ly/2fVWFC1) that you should try while on your #VisitKorea trip! Which of these do you feel like eating right NOW? 👇😜",,340785907491_10154633550872492,koreatourism,"As we are approaching #winter, here are TOP 5 Must-Eat Winter #KoreanSnacks   you should try while on your #VisitKorea trip! Which of these do you feel like eating right NOW?  ",
"Great news! The #iceskating rink at #Yeouido Park in #Seoul is scheduled to open this coming December 9 and is expected to be held til February 14 next year! Like this post and tag your friends who will be on #VisitKorea trip this winter, GOGO 👇","Besides ice skating, a snow sledding hill, snow playground and other diverse winter activities will also be available for all to enjoy. ",340785907491_10154630982092492,koreatourism,"Great news! The #iceskating rink at #Yeouido Park in #Seoul is scheduled to open this coming December 9 and is expected to be held til February 14 next year! Like this post and tag your friends who will be on #VisitKorea trip this winter, GOGO  Besides ice skating, a snow sledding hill, snow playground and other diverse winter activities will also be available for all to enjoy. ",
"#Supermoon phenomenon around the world last night! 🌕 Though the moon was initially covered by the fast-moving clouds, here are a few photos taken from different parts of #Korea! If you have a good shot from wherever you are, do share it in the comments below! 👇",,340785907491_10154628885882492,koreatourism,"#Supermoon phenomenon around the world last night!  Though the moon was initially covered by the fast-moving clouds, here are a few photos taken from different parts of #Korea! If you have a good shot from wherever you are, do share it in the comments below!  ",
"Wonder what's the #fallfoliage situation in #Seoul right now? Here is a photo taken today at #Yongsan Family Park (bit.ly/2eWhmg3) by one of our #VisitKorea fans! If you've a place to recommend in Korea for #autumn, feel free to share with us in the comments below~ 🍁",,340785907491_10154626157697492,koreatourism,"Wonder what's the #fallfoliage situation in #Seoul right now? Here is a photo taken today at #Yongsan Family Park   one of our #VisitKorea fans! If you've a place to recommend in Korea for #autumn, feel free to share with us in the comments below~  ",Korea
"Cheers to a new week with this spectacular #fallfoliage photo captured at Hwadam Botanic Garden in #Kongjiam Resort (bit.ly/2evqiuf)'s just last week! Wishing all #VisitKorea fans a great week ahead~! ;)

Photo courtesy of @hyungjin___",,340785907491_10154625429652492,koreatourism,"Cheers to a new week with this spectacular #fallfoliage photo captured at Hwadam Botanic Garden in #Kongjiam Resort   last week! Wishing all #VisitKorea fans a great week ahead~! ;)

Photo courtesy of @hyungjin___ ",Hwadam Botanic Garden
"*UPDATES* So we finally had a confirmation from the management that the #LED Rose Garden at the Dongdaemun Design Plaza (DDP) will be available til the end of this year (Dec 31, 2016)! 😍 Tag your friends and share this great news for your upcoming #VisitKorea trip! 👇",,340785907491_10154614605987492,koreatourism,"*UPDATES* So we finally had a confirmation from the management that the #LED Rose Garden at the Dongdaemun Design Plaza (DDP) will be available til the end of this year (Dec 31, 2016)!  Tag your friends and share this great news for your upcoming #VisitKorea trip!  ",Rose Garden
"If you're looking for a #unique tour experience in #Korea, going on a #railbike trip could be an option for you! ^_^ We've 6 recommended rail bike facilities that capture the views of Korea’s mountains, oceans, and rivers! Thumbs up this post if you'd experienced rail biking during your #VisitKorea trip (Y)",Looking to go on a unique tour while enjoying Korea’s autumn scenery? Going on a rail bike trip is the perfect way to satisfy your needs! ,340785907491_10154614457367492,koreatourism,"If you're looking for a #unique tour experience in #Korea, going on a #railbike trip could be an option for you! ^_^ We've 6 recommended rail bike facilities that capture the views of Koreas mountains, oceans, and rivers! Thumbs up this post if you'd experienced rail biking during your #VisitKorea trip (Y) Looking to go on a unique tour while enjoying Koreas autumn scenery? Going on a rail bike trip is the perfect way to satisfy your needs! ",Koreas
"11.11 It's #PeperoDay in #Korea today! For those who are new to this #KoreanCulture, peperos are simply chocolate covered cookie sticks. Have you seen them during your #VisitKorea? Let us know which is YOUR favorite #pepero flavor! :p",,340785907491_10154614665652492,koreatourism,"  #PeperoDay in #Korea today! For those who are new to this #KoreanCulture, peperos are simply chocolate covered cookie sticks. Have you seen them during your #VisitKorea? Let us know which is YOUR favorite #pepero flavor! :p ",
"#Fallfoliage seems to be at its peak in #Seoul these days! This picture was just taken yesterday at #Namsangol Hanok Village (bit.ly/2elDS30). Are you traveling on your #VisitKorea trip now? Feel free to share photos with us in the comments below! 😊

Photo courtesy of @rufusazarya",,340785907491_10154614404012492,koreatourism,"#Fallfoliage seems to be at its peak in #Seoul these days! This picture was just taken yesterday at #Namsangol Hanok Village   you traveling on your #VisitKorea trip now? Feel free to share photos with us in the comments below! 

Photo courtesy of @rufusazarya ",
Calling #ski and #snowboard enthusiasts! Time to bring your gears out! 🎿Here are the opening dates for #SkiResorts in #Gangwon-do that many of you had been waiting for! Tag your friends who are traveling on #VisitKorea trip and like this post if you're as excited for #winter as we are! 😊 ⛄,Yongpyong Ski Resort and Phoenix Park Ski Resort are the first ski resorts to open for this winter season. Read more ...,340785907491_10154614173487492,koreatourism,Calling #ski and #snowboard enthusiasts! Time to bring your gears out! Here are the opening dates for #SkiResorts in #Gangwon-do that many of you had been waiting for! Tag your friends who are traveling on #VisitKorea trip and like this post if you're as excited for #winter as we are!   Yongpyong Ski Resort and Phoenix Park Ski Resort are the first ski resorts to open for this winter season. Read more ...,Yongpyong Ski Resort$$Phoenix Park Ski Resort
"The #Michelin Guide Seoul is officially launched! Besides the high-ended costly restaurants, 36 eateries in #Seoul are also awarded #BibGourmand, offering high quality food at reasonable prices! You may want to try some of them for your next #VisitKorea trip, read more in our news! 👇😤","""Michelin Guide Seoul 2017,"" the first of its kind published in Korea, has selected ""Gaon"" and ""La Yeon"" as Korea's first Michelin 3-star restaurants.
",340785907491_10154611610692492,koreatourism,"The #Michelin Guide Seoul is officially launched! Besides the high-ended costly restaurants, 36 eateries in #Seoul are also awarded #BibGourmand, offering high quality food at reasonable prices! You may want to try some of them for your next #VisitKorea trip, read more in our news!  ""Michelin Guide Seoul 2017,"" the first of its kind published in Korea, has selected ""Gaon"" and ""La Yeon"" as Korea's first Michelin 3-star restaurants.
",Seoul$$Korea
"Wonder where to go to get a bird's-eye view of #Seoul? Here is our guide to the #best observatories in the city! Whether it is day or night, create special memories for your next #VisitKorea trip in one of these hidden-gems! Don't forget your camera too! 😍📷"," More than anything, observatories are amazing in the way the view changes depending on the time you visit. Follow our helpful guide to find a hidden observatory where you can create special memories in Korea!",340785907491_10154610836057492,koreatourism,"Wonder where to go to get a bird's-eye view of #Seoul? Here is our guide to the #best observatories in the city! Whether it is day or night, create special memories for your next #VisitKorea trip in one of these hidden-gems! Don't forget your camera too!   More than anything, observatories are amazing in the way the view changes depending on the time you visit. Follow our helpful guide to find a hidden observatory where you can create special memories in Korea!",Korea
"The famous art exhibition, #TeamLabWorld has come to #Seoul! If you're looking for some #indoor fun during your #VisitKorea trip, this is the perfect activity to experience the wonders of art and science altogether. A great place for all to take some #instagramworthy pictures/videos here! ;) 

- Exhibition period: August 8, 2016 ~ Permanent Exhibition
- Venue: Beside the main ticket office of Lotte World Adventure, B1F
- Operating hours: 10:00 AM ~ 9:00 PM (ticket sales from 9:30 AM to 9:00 PM)
- More info: http://seoul.teamlabworld.com/",,340785907491_10154608491162492,koreatourism,"The famous art exhibition, #TeamLabWorld has come to #Seoul! If you're looking for some #indoor fun during your #VisitKorea trip, this is the perfect activity to experience the wonders of art and science altogether. A great place for all to take some #instagramworthy pictures/videos here! ;) 

- Exhibition period: August 8, 2016 ~ Permanent Exhibition
- Venue: Beside the main ticket office of Lotte World Adventure, B1F
- Operating hours: 10:00 AM ~ 9:00 PM (ticket sales from 9:30 AM to 9:00 PM)
- More info:   ",Lotte
"Top 5 #fallfoliage sites in #Busan for those who are traveling to #VisitKorea soon! The #autumnleaves are just about to change colors here. If you are in Busan now, feel free to share with us your photos! 🍁👇",,340785907491_10154607585417492,koreatourism,"Top 5 #fallfoliage sites in #Busan for those who are traveling to #VisitKorea soon! The #autumnleaves are just about to change colors here. If you are in Busan now, feel free to share with us your photos!  ",Busan
"Update of the current #fallfoliage situation at #Naejangsan National Park (bit.ly/2eE7O9b)! Photo was taken last Saturday (Nov 5), and it seems like it will reach its complete peak soon. If you're on your #VisitKorea trip now, you might want to consider a trip there this week!  🍁🍂",,340785907491_10154605455212492,koreatourism,"Update of the current #fallfoliage situation at #Naejangsan National Park   was taken last Saturday (Nov 5), and it seems like it will reach its complete peak soon. If you're on your #VisitKorea trip now, you might want to consider a trip there this week!   ",#Naejangsan National Park
"For #VisitKorea fans who had been asking, this is the chance to apply for #FREE tickets to the upcoming #MusicBank special edition in #Gyeongju! Application starts at 12:00PM (KST) today, on a first-come, first-served basis! Tag your friends and share this post, GOGO! 😍👇",Korea Tourism Organization Official website provides various information on all things about Korea. Take your time to get correct guide each.,340785907491_10154604981407492,koreatourism,"For #VisitKorea fans who had been asking, this is the chance to apply for #FREE tickets to the upcoming #MusicBank special edition in #Gyeongju! Application starts at 12:00PM (KST) today, on a first-come, first-served basis! Tag your friends and share this post, GOGO!  Korea Tourism Organization Official website provides various information on all things about Korea. Take your time to get correct guide each.",Korea
"Tranquil #autumn atmosphere at the #GyeongbokgungPalace (bit.ly/1nuiTLG) in #Seoul. Share this post if you'd been here on your #VisitKorea trip! 😍

Photo courtesy of http://mediahub.seoul.go.kr",,340785907491_10154596484447492,koreatourism,"Tranquil #autumn atmosphere at the #GyeongbokgungPalace   #Seoul. Share this post if you'd been here on your #VisitKorea trip! 

Photo courtesy of   ",
"Not your usual #railbike experience! Known as the #SkyBike, this rail bike is installed right above the sea, by #DaecheonBeach (bit.ly/2etUJPM) in #Boryeong-si! Tag your friends whom you'd like to experience this with! GOGO! 👇😜

Video courtesy of @sh_hs96",,340785907491_10154596419297492,koreatourism,"Not your usual #railbike experience! Known as the #SkyBike, this rail bike is installed right above the sea, by #DaecheonBeach   #Boryeong-si! Tag your friends whom you'd like to experience this with! GOGO! 

Video courtesy of @sh_hs96 ",
"Spectacular light displays at the Starlight Festival in #Daegu's E-World (bit.ly/21CV6G8). With a theme ""Music in the Light"" this year, the #festival will be held from November 19 to next February 28! Share this post with your friends for your next #VisitKorea trip! 😍 

🎄 Tree Lighting Ceremony: Nov 5 (Sat), 2016 
🎉 Grand Opening & Fireworks: Nov 19 (Sat), 2016
🎡 Festival Period: Nov 19, 2016 - Feb 28, 2017

Photos courtesy of E-World",,340785907491_10154595866982492,koreatourism,"Spectacular light displays at the Starlight Festival in #Daegu's E-World   a theme ""Music in the Light"" this year, the #festival will be held from November 19 to next February 28! Share this post with your friends for your next #VisitKorea trip!  

 Tree Lighting Ceremony: Nov 5 (Sat), 2016 
 Grand Opening & Fireworks: Nov 19 (Sat), 2016
 Festival Period: Nov 19, 2016 - Feb 28, 2017

Photos courtesy of E-World ",
Wonder what to eat in #Myeongdong besides #KoreanStreetFood? Here are 8 most popular #restaurants from #Korea’s dining mobile app! Which of these would you like to try most on your #VisitKorea trip? Let us know! 😍,"From the elegant hotel buffet restaurants to specialty menu restaurants, it is safe to say that Myeong-dong is heaven to food lovers. ",340785907491_10154595895497492,koreatourism,"Wonder what to eat in #Myeongdong besides #KoreanStreetFood? Here are 8 most popular #restaurants from #Koreas dining mobile app! Which of these would you like to try most on your #VisitKorea trip? Let us know!  From the elegant hotel buffet restaurants to specialty menu restaurants, it is safe to say that Myeong-dong is heaven to food lovers. ",
"Here's a chance for #VisitKorea fans who will be in #Korea next #Tuesday, November 8! 🔈 We've got #FREE tickets for SBS #THESHOW to be given out and all you need to do is to send an e-mail to request for the tickets! How simple is that? If you will be in Korea next Tuesday, tag your friends & don't miss out this wonderful #opportunity! Good Luck! ^_^

▶ Event Date: November 8 (Tue), 2016 / 20:00-21:30 
*Last admission at 19:00 , no late-comers allowed. 
▶ Application Deadline: November 6 (Sun), 2016 / 23:59 (KST) 
▶ Winners Announcement: November 7 (Mon), 2016 / 13:00 (KST)
▶ How to apply? 
Send an e-mail to kpop@pnjcom.kr with your Name (as indicated on passport), Passport Number (Last 4 digits), Birth Date (YYMMDD) & E-mail Address

*Applicants are selected at random, NOT on first-come, first-served basis. Only winners will be notified through e-mail. More details of the event will be sent to selected winners through e-mail notification.",,340785907491_10154593197272492,koreatourism,"Here's a chance for #VisitKorea fans who will be in #Korea next #Tuesday, November 8!  We've got #FREE tickets for SBS #THESHOW to be given out and all you need to do is to send an e-mail to request for the tickets! How simple is that? If you will be in Korea next Tuesday, tag your friends & don't miss out this wonderful #opportunity! Good Luck! ^_^

 Event Date: November 8 (Tue), 2016 / 20:00-21:30 
*Last admission at 19:00 , no late-comers allowed. 
 Application Deadline: November 6 (Sun), 2016 / 23:59 (KST) 
 Winners Announcement: November 7 (Mon), 2016 / 13:00 (KST)
 How to apply? 
Send an e-mail to   your Name (as indicated on passport), Passport Number (Last 4 digits), Birth Date (YYMMDD) & E-mail Address

*Applicants are selected at random, NOT on first-come, first-served basis. Only winners will be notified through e-mail. More details of the event will be sent to selected winners through e-mail notification. ",Korea
"Want to enjoy #fallfoliage but hesitant to travel long distances out of #Seoul? Here are recommended autumn paths recommended by the Seoul Metropolitan Government! If you're on your  #VisitKorea trip now, do check out these places before the #autumnleaves are all gone! 😜","For those who do not want to miss out on this year’s autumn foliage but hesitant to travel long distances, worry no more as the Seoul Metropolitan Government has introduced “105 Autumn Path Destinations in Seoul.” ",340785907491_10154592803567492,koreatourism,"Want to enjoy #fallfoliage but hesitant to travel long distances out of #Seoul? Here are recommended autumn paths recommended by the Seoul Metropolitan Government! If you're on your  #VisitKorea trip now, do check out these places before the #autumnleaves are all gone!  For those who do not want to miss out on this years autumn foliage but hesitant to travel long distances, worry no more as the Seoul Metropolitan Government has introduced 105 Autumn Path Destinations in Seoul. ",Seoul
"If you're here on your #VisitKorea trip now, here is a #free exhibition at the #DDP known as ""Euljiro, light way 2016"", featuring light displays from a unique collaboration by artists, students and designers! Visitors are welcome to appreciate the beauty of these #artwork or even purchase them. This special event is only available from today to Friday, do check them out if you're in #Seoul! ^_^ 💡
 
✔️ When? November 2-4, 2016 / 5:00 PM - 10:00 PM
✔️ Where? DDP Oullim Square 
✔️ How? Get off at Dongdaemun History & Culture Park Station (Seoul Subway Line 2, 4, 5) and Exit 1.",,340785907491_10154590266862492,koreatourism,"If you're here on your #VisitKorea trip now, here is a #free exhibition at the #DDP known as ""Euljiro, light way 2016"", featuring light displays from a unique collaboration by artists, students and designers! Visitors are welcome to appreciate the beauty of these #artwork or even purchase them. This special event is only available from today to Friday, do check them out if you're in #Seoul! ^_^ 
 
 When? November 2-4, 2016 / 5:00 PM - 10:00 PM
 Where? DDP Oullim Square 
 How? Get off at Dongdaemun History & Culture Park Station (Seoul Subway Line 2, 4, 5) and Exit 1. ",Seoul
"If you're a fan of #Kdrama and celebrities, the perfect place to experience #hallyu in Seoul would be at the #MBC World Theme Park and #KLive! Tag your friends whom you'd like to experience these with for your next #VisitKorea trip! 8| 🙌",,340785907491_10154589553507492,koreatourism,"If you're a fan of #Kdrama and celebrities, the perfect place to experience #hallyu in Seoul would be at the #MBC World Theme Park and #KLive! Tag your friends whom you'd like to experience these with for your next #VisitKorea trip! 8|  ",Seoul
"Always wanted to experience #fallfoliage at #Naejangsan Mountain but do not know how to get there? Here is an #exclusive shuttle bus for foreigners, departing from #Seoul to the site! Tag your friends who are on #VisitKorea trip and read news to find out more! 👇😊","From November 4 to 13, a shuttle bus exclusively for foreigners will be departing from Seoul to the all-time popular fall foliage destination, Naejangsan National Park!",340785907491_10154586816252492,koreatourism,"Always wanted to experience #fallfoliage at #Naejangsan Mountain but do not know how to get there? Here is an #exclusive shuttle bus for foreigners, departing from #Seoul to the site! Tag your friends who are on #VisitKorea trip and read news to find out more!  From November 4 to 13, a shuttle bus exclusively for foreigners will be departing from Seoul to the all-time popular fall foliage destination, Naejangsan National Park!",Seoul$$Naejangsan National Park
"More #fallfoliage destinations in #Seoul! It might have snowed in Seoraksan Mountain last Sunday (bit.ly/2foQXJM), but there are still #autumnleaves around the capital city! Here are some fall recommended trails along #Hangang River for those on your #VisitKorea trip now 🍁😊",The Seoul Metropolitan Government has introduced a selection of trails along the Hangang River which are suitable for enjoying the fall ambience and scenery.,340785907491_10154585956177492,koreatourism,More #fallfoliage destinations in #Seoul! It might have snowed in Seoraksan Mountain last Sunday   there are still #autumnleaves around the capital city! Here are some fall recommended trails along #Hangang River for those on your #VisitKorea trip now  The Seoul Metropolitan Government has introduced a selection of trails along the Hangang River which are suitable for enjoying the fall ambience and scenery.,Hangang River$$Seoraksan Mountain$$#Hangang River
"#FirstSnow of the year seen at #Seoraksan Mt. over the #weekend!! 😱 Weather is getting cold in #Korea as temperatures are dropping, do dress warm if you're going to #VisitKorea soon! ✈

Photos courtesy of 광주 뚜벅이산악회",,340785907491_10154583212012492,koreatourism,"#FirstSnow of the year seen at #Seoraksan Mt. over the #weekend!!  Weather is getting cold in #Korea as temperatures are dropping, do dress warm if you're going to #VisitKorea soon! 

Photos courtesy of   ",#Korea
"Calling all #VisitKorea fans who will be in #Korea this #Friday, November 4!  🔈 Once again, #FREE tickets for KBS #MusicBank to be given out and all you need to do is to send an e-mail to request for the tickets! How simple is that? If you will be in Korea this Friday, tag your friends & don't miss out this wonderful #opportunity! Good Luck! ^_^

▶ Event Date: November 4 (Fri), 2016 / 17:00-18:30 
*Admission begins 16:00-16:30, no late-comers allowed. 
▶ Application Deadline: November 1 (Tue), 2016 / 4:00 PM (KST) 
▶ Winners Announcement: November 2 (Wed), 2016 / 11:00 AM (KST)
▶ How to apply? 
Send an e-mail to kpop@pnjcom.kr with your Name (as indicated on passport), Passport Number (Last 4 digits), Birth Date (YYMMDD) & E-mail Address

*Applicants are selected at random, NOT on first-come, first-served basis. Only winners will be notified through e-mail. More details of the event will be sent to selected winners through e-mail notification.",,340785907491_10154582391352492,koreatourism,"Calling all #VisitKorea fans who will be in #Korea this #Friday, November 4!   Once again, #FREE tickets for KBS #MusicBank to be given out and all you need to do is to send an e-mail to request for the tickets! How simple is that? If you will be in Korea this Friday, tag your friends & don't miss out this wonderful #opportunity! Good Luck! ^_^

 Event Date: November 4 (Fri), 2016 / 17:00-18:30 
*Admission begins 16:00-16:30, no late-comers allowed. 
 Application Deadline: November 1 (Tue), 2016 / 4:00 PM (KST) 
 Winners Announcement: November 2 (Wed), 2016 / 11:00 AM (KST)
 How to apply? 
Send an e-mail to   your Name (as indicated on passport), Passport Number (Last 4 digits), Birth Date (YYMMDD) & E-mail Address

*Applicants are selected at random, NOT on first-come, first-served basis. Only winners will be notified through e-mail. More details of the event will be sent to selected winners through e-mail notification. ",Korea
"Yet another #KStyleHub event taking place now till Oct 31! 🎉 Grab the chance to make your own #customized cookies or muffins with #sugarcraft for #free if you upload a photo of your completed #diy onto your own social media! Tag your friends on the #VisitKorea trip right now, and feel free to share with us YOUR creativity if you've been there! ^_^",,340785907491_10154572282762492,koreatourism,"Yet another #KStyleHub event taking place now till Oct 31!  Grab the chance to make your own #customized cookies or muffins with #sugarcraft for #free if you upload a photo of your completed #diy onto your own social media! Tag your friends on the #VisitKorea trip right now, and feel free to share with us YOUR creativity if you've been there! ^_^ ",
"The annual #Seoul Lantern Festival is back with the theme ""History of Historic Hangang River, illuminated through light!"" The display will be up from November 4 to 20 along #Cheonggyecheon Stream, don't miss it if you're here on your #VisitKorea trip! 😍","From November 4 to November 20, a wide array of lantern sculptures will be on display along Cheonggyecheon stream for the 2016 ‘Seoul Lantern Festival’. ",340785907491_10154572197642492,koreatourism,"The annual #Seoul Lantern Festival is back with the theme ""History of Historic Hangang River, illuminated through light!"" The display will be up from November 4 to 20 along #Cheonggyecheon Stream, don't miss it if you're here on your #VisitKorea trip!  From November 4 to November 20, a wide array of lantern sculptures will be on display along Cheonggyecheon stream for the 2016 Seoul Lantern Festival. ",Hangang River$$Cheonggyecheon
"#PinkMuhly grasses spotted at Ontrepieum (bit.ly/2eVI32R) in Andong-si, Gyeongsangbuk-do! If the one at Jeju-do (bit.ly/2eo6gyQ) is too far for you, how about a trip to #Andong if you're on your #VisitKorea trip now! 😍

Photos courtesy of Si Eon Nam / http://namsieon.com",,340785907491_10154571459127492,koreatourism,"#PinkMuhly grasses spotted at Ontrepieum   Andong-si, Gyeongsangbuk-do! If the one at Jeju-do   too far for you, how about a trip to #Andong if you're on your #VisitKorea trip now! 

Photos courtesy of Si Eon Nam /   ",
"Shout out to all #Muslim fans! A ‘Halal Restaurant Week’ will be held from Nov 1 to Dec 10, with more than 90 Muslim-friendly restaurants offering promotional benefits! Click below to check the list of all the restaurants in #Korea that have #Halalfood options! Like and share this useful information if you're traveling to #VisitKorea soon! ^_^",,340785907491_10154569046427492,koreatourism,"Shout out to all #Muslim fans! A Halal Restaurant Week will be held from Nov 1 to Dec 10, with more than 90 Muslim-friendly restaurants offering promotional benefits! Click below to check the list of all the restaurants in #Korea that have #Halalfood options! Like and share this useful information if you're traveling to #VisitKorea soon! ^_^ ",
"#LIVE Streaming for the 2016 Korean Popular Culture & Arts Awards featuring top celebrities including #SongHyeKyo, #SongJoongKi, #LeeKwangSoo, and many more! Ceremony will begin from 1:30PM (KST) today! Who is YOUR favorite #KoreanCelebrity? Let us know in the comments below 8| 👇 #2016대중문화예술상",2016 Korean Popular Culture and Arts Awards will be held to recognize and award those who contributed to culture and arts. ,340785907491_10154568304007492,koreatourism,"#LIVE Streaming for the 2016 Korean Popular Culture & Arts Awards featuring top celebrities including #SongHyeKyo, #SongJoongKi, #LeeKwangSoo, and many more! Ceremony will begin from 1:30PM (KST) today! Who is YOUR favorite #KoreanCelebrity? Let us know in the comments below 8|  #2016 2016 Korean Popular Culture and Arts Awards will be held to recognize and award those who contributed to culture and arts. ",
"Who says #fallfoliage can only be seen in mountainous areas?! Here are TOP 5 #Fall Foliage Sites that you can enjoy in #Seoul! Tag your friends, and share this post, spread your love for #VisitKorea! 😍",,340785907491_10154565990862492,koreatourism,"Who says #fallfoliage can only be seen in mountainous areas?! Here are TOP 5 #Fall Foliage Sites that you can enjoy in #Seoul! Tag your friends, and share this post, spread your love for #VisitKorea!  ",
"Ever wanted to learn how to make #kimchi? Here is your chance! The annual #SeoulKimchiFestival will be held at areas around #Seoul Plaza from November 4 to 6, 2016! About 50 tons of kimchi are estimated to be made at this festival. If you're here on your #VisitKorea trip, click on our news below to find out how you can apply! 👇😊","This coming November 4 to 6, the Seoul Kimchi Festival will be held at areas around Seoul Plaza.",340785907491_10154565525797492,koreatourism,"Ever wanted to learn how to make #kimchi? Here is your chance! The annual #SeoulKimchiFestival will be held at areas around #Seoul Plaza from November 4 to 6, 2016! About 50 tons of kimchi are estimated to be made at this festival. If you're here on your #VisitKorea trip, click on our news below to find out how you can apply!  This coming November 4 to 6, the Seoul Kimchi Festival will be held at areas around Seoul Plaza.",Seoul Plaza
"Having a tight schedule? Maximize your time by exploring #Seoul even through midnight! Experience #nightlife of Seoul, the real ""city that never sleeps"" in our article below! Don't forget to tag your friends for your next #VisitKorea trip too~ 👇🌃","Seoul is a city more exciting by night. As the seasons change and the hours of darkness become longer with each passing day, now is the perfect time to experience the nightlife of Seoul, the real ""city that never sleeps."" ",340785907491_10154562859767492,koreatourism,"Having a tight schedule? Maximize your time by exploring #Seoul even through midnight! Experience #nightlife of Seoul, the real ""city that never sleeps"" in our article below! Don't forget to tag your friends for your next #VisitKorea trip too~  Seoul is a city more exciting by night. As the seasons change and the hours of darkness become longer with each passing day, now is the perfect time to experience the nightlife of Seoul, the real ""city that never sleeps."" ",Seoul
"Finally.. the long awaited #KTOnews that all of you have been waiting for!! We'd like to thank all #VisitKorea fans for your enthusiastic participation! Click on our news below to find out if you're a winner of our #MyVisitKoreaStory event, GOGO! 👇😍","Korea Tourism Organization would like to thank everyone for participating in this event from August 8 to September 30, 2016. We hope for your continued support in the future!",340785907491_10154562555242492,koreatourism,"  long awaited #KTOnews that all of you have been waiting for!! We'd like to thank all #VisitKorea fans for your enthusiastic participation! Click on our news below to find out if you're a winner of our #MyVisitKoreaStory event, GOGO!  Korea Tourism Organization would like to thank everyone for participating in this event from August 8 to September 30, 2016. We hope for your continued support in the future!",
"Any #VisitKorea fans watching the #kdrama - ""Love in the Moonlight (구르미 그린 달빛)""? Check out our latest article below to find out the #filminglocations where the love between the Crown Prince and Ra-on unfolded! Give up a thumbs up if you're watching this show too 👍😍",Are you a fan of this drama? Take a closer look at the locations where the love between the Crown Prince and Ra-on unfolded in “Love in the Moonlight.”,340785907491_10154559517877492,koreatourism,"Any #VisitKorea fans watching the #kdrama - ""Love in the Moonlight (  )""? Check out our latest article below to find out the #filminglocations where the love between the Crown Prince and Ra-on unfolded! Give up a thumbs up if you're watching this show too  Are you a fan of this drama? Take a closer look at the locations where the love between the Crown Prince and Ra-on unfolded in Love in the Moonlight.",
"#GoodMorning from Korea! 🍁 
Fall has definitely arrived here at the #KTO Headquarters in #Wonju! Here's a video taken at the front of our office, a beautiful environment to breathe in clean air and clear your mind. Wishing all #VisitKorea fans a great week ahead! 😊 #파이팅",,340785907491_10154558699947492,koreatourism,"#GoodMorning from Korea!  
Fall has definitely arrived here at the #KTO Headquarters in #Wonju! Here's a video taken at the front of our office, a beautiful environment to breathe in clean air and clear your mind. Wishing all #VisitKorea fans a great week ahead!  # ",Korea
"Several places in #Seoul offers many streets and paths to explore, including unique alleys and even an old railroad line that is transformed into a park! Tag your friends whom you'd wish to go to these places with on your next #VisitKorea trip! :)","The perfect season to go on a walk is here – fall! Out of all the four seasons in Korea, there is something special about fall. Green leaves begin to change their colors while the cool autumn breeze urges travelers to go on a journey.",340785907491_10154548988752492,koreatourism,"Several places in #Seoul offers many streets and paths to explore, including unique alleys and even an old railroad line that is transformed into a park! Tag your friends whom you'd wish to go to these places with on your next #VisitKorea trip! :) The perfect season to go on a walk is here  fall! Out of all the four seasons in Korea, there is something special about fall. Green leaves begin to change their colors while the cool autumn breeze urges travelers to go on a journey.",Korea
