message,description,id,page_id,full_text,locations
"Westies, forget about eating instant noodles for supper. Whenever you feel the need to makan in the middle of the night, think Bukit Panjang Plaza.

Fill your tummy at Suki-ya's Japanese Shabu Shabu buffet, or satisfy your Thai food cravings at Siam Kitchen. For those wanting something simple, fishball noodles at Encik Tan does the trick. There's also dessert in froyo at Milk & Honey! 

Participate in the mall's monthly lucky draw and enjoy attractive discounts from participating outlets. What's more, you can indulge in retail therapy at the monthly flea night for some after-supper programmes!
  
More information available at: http://www.bukitpanjangplaza.com.sg/

Address: 1 Jelebu Road Singapore 677743
Operating hours: Extended operating hours till 1am at participating outlets on Friday, Saturday and eve of Public Holiday from now till 21 January 2017

Never want to miss a post by us again?
Like TheSmartLocal.com and set Notifications to ""All On""

Director: Don Lim I Model: Qianling Chowster",,225524117535380_1205668222854293,TheSmartLocal,"Westies, forget about eating instant noodles for supper. Whenever you feel the need to makan in the middle of the night, think Bukit Panjang Plaza.

Fill your tummy at Suki-ya's Japanese Shabu Shabu buffet, or satisfy your Thai food cravings at Siam Kitchen. For those wanting something simple, fishball noodles at Encik Tan does the trick. There's also dessert in froyo at Milk & Honey! 

Participate in the mall's monthly lucky draw and enjoy attractive discounts from participating outlets. What's more, you can indulge in retail therapy at the monthly flea night for some after-supper programmes!
  
More information available at:  

Address: 1 Jelebu Road Singapore 677743
Operating hours: Extended operating hours till 1am at participating outlets on Friday, Saturday and eve of Public Holiday from now till 21 January 2017

Never want to miss a post by us again?
Like   set Notifications to ""All On""

Director: Don Lim I Model: Qianling Chowster ",Jelebu Road Singapore$$Siam Kitchen$$Encik Tan
"[NEW] 10 Reasons Orchard Central Is The Mall To Visit This Christmas

Instead of wandering aimlessly between Orchard and Dhoby Ghaut stations looking for Christmas presents, check out the quirky and unique picks you can get at Orchard Central!

http://thesmartlocal.com/read/orchard-central-christmas-2016","Be sure to make Orchard Central a pit stop as you soak in the festive atmosphere this year! From quirky shops, to huge promos, and christmas #OOTD spots, OC is not to be missed.",225524117535380_1206888862732229,TheSmartLocal,"[NEW] 10 Reasons Orchard Central Is The Mall To Visit This Christmas

Instead of wandering aimlessly between Orchard and Dhoby Ghaut stations looking for Christmas presents, check out the quirky and unique picks you can get at Orchard Central!

  Be sure to make Orchard Central a pit stop as you soak in the festive atmosphere this year! From quirky shops, to huge promos, and christmas #OOTD spots, OC is not to be missed.",Orchard
"Reading material for all guys. Next time a girl ""Ks"" you, you'll know what you did wrong! :p","To decode the female mind, we broke down 10 girl logic statements that make guys otherwise want to do a backflip into the Kallang river.

Follow Zula for more articles like this!

https://zula.sg/girl-logic-decoded/",225524117535380_1206883032732812,TheSmartLocal,"Reading material for all guys. Next time a girl ""Ks"" you, you'll know what you did wrong! :p To decode the female mind, we broke down 10 girl logic statements that make guys otherwise want to do a backflip into the Kallang river.

Follow Zula for more articles like this!

 ",Kallang river
For Durian lovers!,"[NEW] 10 Durian Desserts Worth Stinking Up Your Breath For At $12 Or Less

Durian season may be over, but that doesn't mean you gotta let your durian-loving soul starve. Get your durian fix with these desserts that aim to fill the hole in your heart Mao Shan Wang left behind. 

http://eatbook.sg/durian-desserts/",225524117535380_1206536539434128,TheSmartLocal,"For Durian lovers! [NEW] 10 Durian Desserts Worth Stinking Up Your Breath For At $12 Or Less

Durian season may be over, but that doesn't mean you gotta let your durian-loving soul starve. Get your durian fix with these desserts that aim to fill the hole in your heart Mao Shan Wang left behind. 

 ",
DIY Okonomiyaki = Your cooking mama dreams brought to life!,"[NEW] Seiwaa Review: D-I-Y Okonomiyaki For $10 Near Rochor MRT

Eating okonomiyaki becomes so much more fun at Seiwaa. With the option to D-I-Y your okonomiyaki, make your own okonomiyaki here with a grill at your table!

Like Eatbook.sg for more hidden food finds like this!

http://eatbook.sg/seiwaa-okonomiyaki/",225524117535380_1205953109492471,TheSmartLocal,"DIY Okonomiyaki = Your cooking mama dreams brought to life! [NEW] Seiwaa Review: D-I-Y Okonomiyaki For $10 Near Rochor MRT

Eating okonomiyaki becomes so much more fun at Seiwaa. With the option to D-I-Y your okonomiyaki, make your own okonomiyaki here with a grill at your table!

Like   more hidden food finds like this!

 ",Seiwaa
"We're at Zauo Fishing Restaurant in Shinjuku, Tokyo STREAMING LIVE right now and we're about to fish for our own dinner! This restaurant is super popular and we couldn't get a table last night. Thankfully, we managed to get one today so here's an exclusive live preview for you.

This is made possible thanks to M1's Data Passport, your data roaming usage can be deducted from your LOCAL data bundle of eligible mobile or mobile broadband plans! More info here: http://m1.com.sg/datapassport‎",,225524117535380_1205819929505789,TheSmartLocal,"We're at Zauo Fishing Restaurant in Shinjuku, Tokyo STREAMING LIVE right now and we're about to fish for our own dinner! This restaurant is super popular and we couldn't get a table last night. Thankfully, we managed to get one today so here's an exclusive live preview for you.

This is made possible thanks to M1's Data Passport, your data roaming usage can be deducted from your LOCAL data bundle of eligible mobile or mobile broadband plans! More info here:   ",Tokyo$$Shinjuku
"Housed inside the Killiney Post Office in the middle of town is KPO Café Bar - A restaurant that serves as a café in the day and a bar at night!

This 500 seater serves conventional fare like its signature Hokkien Mee and Nasi Lemak as well as interesting dishes like Chips & Cream - potato chips oven baked for 3 hours and served with ice cream and salted caramel sauce! Apart from delicious food, they also serve a large variety of drinks including the Russian Dinosaur - Vodka with Milo Dinosaur!

Best part is that DBS/POSB cardholders, which is pretty much most of us get 10% off all items AND 50% off your second bottle when you buy a bottle from 17th November to 30th December! What more, everyone gets 1-for-1 draught beer on Saturday nights!

KPO Cafe Bar
Address: 1 Killiney Rd, Killiney Post Office Singapore

Director: Sean Foo I Editor: Chia De Zhong
Model: De Zhong",,225524117535380_1205513009536481,TheSmartLocal,"Housed inside the Killiney Post Office in the middle of town is KPO Caf Bar - A restaurant that serves as a caf in the day and a bar at night!

This 500 seater serves conventional fare like its signature Hokkien Mee and Nasi Lemak as well as interesting dishes like Chips & Cream - potato chips oven baked for 3 hours and served with ice cream and salted caramel sauce! Apart from delicious food, they also serve a large variety of drinks including the Russian Dinosaur - Vodka with Milo Dinosaur!

Best part is that DBS/POSB cardholders, which is pretty much most of us get 10% off all items AND 50% off your second bottle when you buy a bottle from 17th November to 30th December! What more, everyone gets 1-for-1 draught beer on Saturday nights!

KPO Cafe Bar
Address: 1 Killiney Rd, Killiney Post Office Singapore

Director: Sean Foo I Editor: Chia De Zhong
Model: De Zhong ",KPO Caf Bar - A
"We're exploring Tori-no-Ichi in Tokyo! To us, it's an epic night market with delicious food that you're rarely ever see in Tokyo. To the Japanese, it is a yearly cultural festival held in Tokyo in November, thriving with people praying for good business.

This is part of our LIVE streaming series where we share our adventures in real-time thanks to M1's datapassport‎! With Data Passport, your data roaming usage can be deducted from your LOCAL data bundle of eligible mobile or mobile broadband plans! 

More info here: http://m1.com.sg/datapassport‎

#m1datapassport",,225524117535380_1204787439609038,TheSmartLocal,"We're exploring Tori-no-Ichi in Tokyo! To us, it's an epic night market with delicious food that you're rarely ever see in Tokyo. To the Japanese, it is a yearly cultural festival held in Tokyo in November, thriving with people praying for good business.

This is part of our LIVE streaming series where we share our adventures in real-time thanks to M1's datapassport! With Data Passport, your data roaming usage can be deducted from your LOCAL data bundle of eligible mobile or mobile broadband plans! 

More info here:  

#m1datapassport ",Tokyo
"We just stumbled upon a 2 day festival in Shinjuku, Tokyo that opens as late as 2am! 
We'll be reporting live from street food paradise on FB anytime now so tune in! #tslgoestokyo #tslgoesjapan #m1datapassport",,225524117535380_1204787662942349,TheSmartLocal,"We just stumbled upon a 2 day festival in Shinjuku, Tokyo that opens as late as 2am! 
We'll be reporting live from street food paradise on FB anytime now so tune in! #tslgoestokyo #tslgoesjapan #m1datapassport ",Tokyo$$Shinjuku
"[New] 10 Quick Health Hacks For Singaporeans Who Fall Sick Easily When Traveling

No one likes a downer when they travel - especially when someone gets the sickies. Get well ASAP with these lifehacks that you can easily fit into your bag!

http://thesmartlocal.com/read/travel-health-hacks",No one likes a downer when they travel - especially when someone gets the sickies! Get well ASAP with these hacks that won't leave you stuck in the hotel room wasting your hols away.,225524117535380_1204624306292018,TheSmartLocal,"[New] 10 Quick Health Hacks For Singaporeans Who Fall Sick Easily When Traveling

No one likes a downer when they travel - especially when someone gets the sickies. Get well ASAP with these lifehacks that you can easily fit into your bag!

  No one likes a downer when they travel - especially when someone gets the sickies! Get well ASAP with these hacks that won't leave you stuck in the hotel room wasting your hols away.",
"If you are the sort who eats chilli crab only for the zhap, then feast on Nassim Hill's CHILLI CRAB PASTA instead. 

Drenched in chilli crab gravy, this pasta dish is a treat to all who love the spicy kick of chilli crab but are too lazy to spend the whole night cracking crab shells. Jio all your drinking kakis here because they've also got an extra long happy hour period from 9am to 9pm daily!

What's more, DBS/POSB Cardholders get one additional main dish free on top of 3 main dishes ordered after 4pm! 

Address: 
56 Tanglin Road
Tanglin Post Office #01-03

Video correction: The Draught Beer offer is pint-for-pint, so it is $9 for each pint.

Nassim Hill
Opening hours:
Tuesdays to Saturdays: 8am to 11pm
Sundays: 8am to 10pm
Closed on Mondays
 
Never want to miss a post by us again?
Like TheSmartLocal.com and set Notifications to ""All On""
 
Director: Pepita Wauran I Model: Stephanie Ungula Low",,225524117535380_1204284519659330,TheSmartLocal,"If you are the sort who eats chilli crab only for the zhap, then feast on Nassim Hill's CHILLI CRAB PASTA instead. 

Drenched in chilli crab gravy, this pasta dish is a treat to all who love the spicy kick of chilli crab but are too lazy to spend the whole night cracking crab shells. Jio all your drinking kakis here because they've also got an extra long happy hour period from 9am to 9pm daily!

What's more, DBS/POSB Cardholders get one additional main dish free on top of 3 main dishes ordered after 4pm! 

Address: 
56 Tanglin Road
Tanglin Post Office #01-03

Video correction: The Draught Beer offer is pint-for-pint, so it is $9 for each pint.

Nassim Hill
Opening hours:
Tuesdays to Saturdays: 8am to 11pm
Sundays: 8am to 10pm
Closed on Mondays
 
Never want to miss a post by us again?
Like   set Notifications to ""All On""
 
Director: Pepita Wauran I Model: Stephanie Ungula Low ",Nassim Hill
Here's one for our Malaysian friends!,"10 Malaysian Destinations That'll Convince Your Friends You're Travelling The World

Dreaming about a holiday to New Zealand? ""It"" is only a bus ride away!

http://thesmartlocal.com/read/places-unlike-malaysia",225524117535380_1203748076379641,TheSmartLocal,"Here's one for our Malaysian friends! 10 Malaysian Destinations That'll Convince Your Friends You're Travelling The World

Dreaming about a holiday to New Zealand? ""It"" is only a bus ride away!

 ",New Zealand
Thanks Bernie Ecclestone for taking us to modern day metropolis.,Now we can go back to being a Sleepy Fishing Village #SingaporeGP #Formula1,225524117535380_1203721819715600,TheSmartLocal,Thanks Bernie Ecclestone for taking us to modern day metropolis. Now we can go back to being a Sleepy Fishing Village #SingaporeGP #Formula1,
"Singaporeans Try with Lulu The Movie Official!

Watch the full video on TSLTV here: http://bit.ly/SGTry-ExtremeAsianFood","You've seen her on The Noose but now, this feisty KTV Hostess is on an episode of Singaporeans Try where we made her eat some ""interesting"" foods from Asia! Find out which delicacy she considered normal and which was too gross even for her in the full video on TSLTV here: http://bit.ly/SGTry-ExtremeAsianFood

Catch Lulu in cinemas islandwide in Lulu The Movie Official from the 24th of November!",225524117535380_1203652249722557,TheSmartLocal,"Singaporeans Try with Lulu The Movie Official!

Watch the full video on TSLTV here:   You've seen her on The Noose but now, this feisty KTV Hostess is on an episode of Singaporeans Try where we made her eat some ""interesting"" foods from Asia! Find out which delicacy she considered normal and which was too gross even for her in the full video on TSLTV here:  

Catch Lulu in cinemas islandwide in Lulu The Movie Official from the 24th of November!",Asia
"Streaming LIVE in a Japan at the legendary ""Anata no warehouse"" 2 hours from Tokyo with M1's datapassport‎!

With Data Passport, your data roaming usage can be deducted from your LOCAL data bundle of eligible mobile or mobile broadband plans! More info here: http://m1.com.sg/datapassport‎",,225524117535380_1203633406391108,TheSmartLocal,"Streaming LIVE in a Japan at the legendary ""Anata no warehouse"" 2 hours from Tokyo with M1's datapassport!

With Data Passport, your data roaming usage can be deducted from your LOCAL data bundle of eligible mobile or mobile broadband plans! More info here:   ",Japan$$Anata$$Tokyo
"Having a beautiful smile no longer requires painfully putting metal wires in your teeth.

Invisalign is a new painless process that straightens your teeth without anyone noticing. Here's why you should try the braces of the future!  

Head over to Camden Medical Centre on the 26th of November for an Open Day on Invisalign, where you can find out more about the treatment process! You can register here: http://www.drcatherineleeorthodontics.com/

Read more about our experience with Invisalign!
http://thesmartlocal.com/read/invisalign

Director: Zaid Izzuddin I Editor: Melanie Ang | Model: Jessica Ong",,225524117535380_1203595453061570,TheSmartLocal,"Having a beautiful smile no longer requires painfully putting metal wires in your teeth.

Invisalign is a new painless process that straightens your teeth without anyone noticing. Here's why you should try the braces of the future!  

Head over to Camden Medical Centre on the 26th of November for an Open Day on Invisalign, where you can find out more about the treatment process! You can register here:  

Read more about our experience with Invisalign!
 

Director: Zaid Izzuddin I Editor: Melanie Ang | Model: Jessica Ong ",Camden Medical Centre
"[New] 5 Reasons Why Invisalign Is The New Braces Of The 21st Century

Invisalign is the dental treatment that eliminates all the problems associated with traditional braces - you feel less pain, have fewer trips to the dentist, and it can be $1,000-$2,000 cheaper than braces at this clinic!

PS if you're interested in learning more, there's a free Open Day on 26 November at Camden Medical Centre where you find out more from Dr. Catherine Lee Orthodontics - Singapore/Kuala Lumpur!

http://thesmartlocal.com/read/invisalign","Forget about looking like an awkward teenager. With Invisalign, you can get straight teeth painlessly and no one will be able to tell!",225524117535380_1203549113066204,TheSmartLocal,"[New] 5 Reasons Why Invisalign Is The New Braces Of The 21st Century

Invisalign is the dental treatment that eliminates all the problems associated with traditional braces - you feel less pain, have fewer trips to the dentist, and it can be $1,000-$2,000 cheaper than braces at this clinic!

PS if you're interested in learning more, there's a free Open Day on 26 November at Camden Medical Centre where you find out more from Dr. Catherine Lee Orthodontics - Singapore/Kuala Lumpur!

  Forget about looking like an awkward teenager. With Invisalign, you can get straight teeth painlessly and no one will be able to tell!",Camden Medical Centre
"We've got a new office cat to accompany Pika over the lonely weekends. Introducing a new kitten to the resident cat can be tricky, but Fauzi the cat whisperer (HE HAS A LOT OF CATS!) is going to make the transition for them as easy possible! Hope it goes smoothly, we'll leave the stream up all day.

Any name suggestions for our new kitten?","Our office cat Pika 🐱 was getting lonely over the weekends. So we decided to get her a sister!

It's not easy to introduce a new kitten to the resident cat, but we have Fauzi cat whisperer extraordinaire to help with the transition. (He has A LOT of cats!).

Our plan is to first put in her a safe room with her litter, food and water so she feels secure and knows her food source is not threatened. After lunch, after she is used to her new area, we'll let her smell Pika's scent and vice versa. We're keeping Pika in another room for now so she doesn't see / scare her.

Later in the evening we'll show them each other and maybe at the end of the day if they are ready, they will meet. Otherwise, it'll be tomorrow! Pika is super chill and the kitten grew up with a lot of older cats so we don't foresee any problems!

Any name suggestions for our new cat? 
Let us know below! Please no Harambe Mc Harambe Face.",225524117535380_1203267276427721,TheSmartLocal,"We've got a new office cat to accompany Pika over the lonely weekends. Introducing a new kitten to the resident cat can be tricky, but Fauzi the cat whisperer (HE HAS A LOT OF CATS!) is going to make the transition for them as easy possible! Hope it goes smoothly, we'll leave the stream up all day.

Any name suggestions for our new kitten? Our office cat Pika  was getting lonely over the weekends. So we decided to get her a sister!

It's not easy to introduce a new kitten to the resident cat, but we have Fauzi cat whisperer extraordinaire to help with the transition. (He has A LOT of cats!).

Our plan is to first put in her a safe room with her litter, food and water so she feels secure and knows her food source is not threatened. After lunch, after she is used to her new area, we'll let her smell Pika's scent and vice versa. We're keeping Pika in another room for now so she doesn't see / scare her.

Later in the evening we'll show them each other and maybe at the end of the day if they are ready, they will meet. Otherwise, it'll be tomorrow! Pika is super chill and the kitten grew up with a lot of older cats so we don't foresee any problems!

Any name suggestions for our new cat? 
Let us know below! Please no Harambe Mc Harambe Face.",
"Dear Kumarason Chinnadurai, we salute you.","Laughing Till It Hurts is finally out! 

This is a documentary on the struggles and pain of Kumar, Singapore’s most prominent stand-up comedian. 

We hope that you find it a meaningful and inspirational piece.",225524117535380_1202568619830920,TheSmartLocal,"Dear Kumarason Chinnadurai, we salute you. Laughing Till It Hurts is finally out! 

This is a documentary on the struggles and pain of Kumar, Singapores most prominent stand-up comedian. 

We hope that you find it a meaningful and inspirational piece.",
"9 Cheapest Meals Under $2.50 Because Hawker Centers Are Your Best Friend

With the price of everything rising these days, there are still a few hawker heroes who insist on keeping their prices lower than an MRT ride. 

Let's show them some love!

http://thesmartlocal.com/read/cheapest-hawker-food","With the price of everything rising these days, there are still a few hawker heroes who insist on keeping their prices lower than an MRT ride",225524117535380_1201977903223325,TheSmartLocal,"9 Cheapest Meals Under   Hawker Centers Are Your Best Friend

With the price of everything rising these days, there are still a few hawker heroes who insist on keeping their prices lower than an MRT ride. 

Let's show them some love!

  With the price of everything rising these days, there are still a few hawker heroes who insist on keeping their prices lower than an MRT ride",
"The Projector - A Guide To Singapore's Most Secret Cinema Hidden In An Old Building

Watch cult classics at The Projector, where alcohol can be brought into the cinema! All shows are free seating, so get there early and chope your own bean bag.

http://thesmartlocal.com/read/the-projector-guide","Watch cult classics at The Projector, where alcohol can be brought into the cinema! All shows are free seating, so get there early and chope your own bean bag.",225524117535380_1198076076946841,TheSmartLocal,"The Projector - A Guide To Singapore's Most Secret Cinema Hidden In An Old Building

Watch cult classics at The Projector, where alcohol can be brought into the cinema! All shows are free seating, so get there early and chope your own bean bag.

  Watch cult classics at The Projector, where alcohol can be brought into the cinema! All shows are free seating, so get there early and chope your own bean bag.",Singapore
"This Bangkok Sheep Village Is An Animal Lover's Dream Come True

Step in a nostalgic farmland in Bangkok and get your Instagram ready to bleat “awesome”!

http://thesmartlocal.com/read/sheep-village-bangkok",Step in a nostalgic farmland in Bangkok and get your Instagram ready to bleat “awesome”!,225524117535380_1201977166556732,TheSmartLocal,"This Bangkok Sheep Village Is An Animal Lover's Dream Come True

Step in a nostalgic farmland in Bangkok and get your Instagram ready to bleat awesome!

  Step in a nostalgic farmland in Bangkok and get your Instagram ready to bleat awesome!",Bangkok
"[NEW] 5 Fashion Thrift Stores In Singapore To Buy A Whole Outfit Under $30

If your online shopping haul ALWAYS seems to come in the wrong sizes, head down to a thriftstore where you can make sure you'll fit that gorgeous top you've been eyeing. We even found a pair of Zara heels for only $4!

http://thesmartlocal.com/read/thriftstore-under-30","If you like bargains, but your online shopping haul ALWAYS seems to come in the wrong sizes, head down to a thriftstore for crazy bargains. We found Zara heels for $4!",225524117535380_1202405833180532,TheSmartLocal,"[NEW] 5 Fashion Thrift Stores In Singapore To Buy A Whole Outfit Under $30

If your online shopping haul ALWAYS seems to come in the wrong sizes, head down to a thriftstore where you can make sure you'll fit that gorgeous top you've been eyeing. We even found a pair of Zara heels for only $4!

  If you like bargains, but your online shopping haul ALWAYS seems to come in the wrong sizes, head down to a thriftstore for crazy bargains. We found Zara heels for $4!",Singapore
"10 Everyday Frustations Only Male Arts Students Will Understand

Majoring in arts while also being male means you're a rare breed. And along with being endangered, comes several unexpected side-effects. 

#2 is so real.

http://thesmartlocal.com/read/male-arts-students","Majoring in arts while also being male means you're a rare breed. And along with being endangered, comes several unexpected side-effects. #2 is so real.",225524117535380_1201976779890104,TheSmartLocal,"10 Everyday Frustations Only Male Arts Students Will Understand

Majoring in arts while also being male means you're a rare breed. And along with being endangered, comes several unexpected side-effects. 

#2 is so real.

  Majoring in arts while also being male means you're a rare breed. And along with being endangered, comes several unexpected side-effects. #2 is so real.",
"50 Famous Bangkok Food To Eat Before You Die

From lip-smacking fried chicken on the streets to hip cafe favourites - this is the ultimate list to the best Bangkok and Thai food and where to find them.

http://thesmartlocal.com/read/bangkok-food-guide",From lip-smacking fried chicken on the streets to hip cafe favourites - this is the ultimate list to the best Bangkok and Thai food and where to find them.,225524117535380_1198075440280238,TheSmartLocal,"50 Famous Bangkok Food To Eat Before You Die

From lip-smacking fried chicken on the streets to hip cafe favourites - this is the ultimate list to the best Bangkok and Thai food and where to find them.

  From lip-smacking fried chicken on the streets to hip cafe favourites - this is the ultimate list to the best Bangkok and Thai food and where to find them.",Bangkok
"10 Dreamy Wedding Venues That Look NOTHING Like Singapore

Forget ordinary weddings and say goodbye to overpriced $1,800 tables forever. Here's a list of amazing wedding venues in Singapore. You no longer have fly your guests overseas to enjoy a slice of paradise on your special day.

See more pictures and venues here!
http://thesmartlocal.com/read/wedding-venues-sg

Follow TheSmartLocal.com for more Singapore guides like this!

Thanks to the following places for the kind filming permissions.

The White Rabbit One Degree 15 Marina Club Una at One Rochester Park Amara Sanctuary Resort Sentosa Raffles House, Fort Canning Lewin Terrace Open Farm Community

Models: Symone Maria Oei and Sean Foo",,225524117535380_1198049956949453,TheSmartLocal,"10 Dreamy Wedding Venues That Look NOTHING Like Singapore

Forget ordinary weddings and say goodbye to overpriced $1,800 tables forever. Here's a list of amazing wedding venues in Singapore. You no longer have fly your guests overseas to enjoy a slice of paradise on your special day.

See more pictures and venues here!
 

Follow   more Singapore guides like this!

Thanks to the following places for the kind filming permissions.

The White Rabbit One Degree 15 Marina Club Una at One Rochester Park Amara Sanctuary Resort Sentosa Raffles House, Fort Canning Lewin Terrace Open Farm Community

Models: Symone Maria Oei and Sean Foo ",Singapore$$Marina Club Una$$Rochester Park Amara Sanctuary Resort Sentosa Raffles House
"This famous food truck now has a physical store selling ramen burgers

http://eatbook.sg/travelling-cow-diner/","No more chasing a food truck around town for RAMEN BURGERS! The Travelling C.O.W, famed for their ramen burgers, has opened their first physical store at Lavender. Named The Diner, this fuss-free restaurant also offers an array of comfort cafe food like pastas and wings.

Find out whether the food tasted as good as they looked in our full review:
http://eatbook.sg/travelling-cow-diner/

Like Eatbook.sg for more food videos like this!

Director: Pepita Wauran | Model: Stephanie Ungula Low",225524117535380_1201969469890835,TheSmartLocal,"This famous food truck now has a physical store selling ramen burgers

  No more chasing a food truck around town for RAMEN BURGERS! The Travelling   for their ramen burgers, has opened their first physical store at Lavender. Named The Diner, this fuss-free restaurant also offers an array of comfort cafe food like pastas and wings.

Find out whether the food tasted as good as they looked in our full review:
 

Like   more food videos like this!

Director: Pepita Wauran | Model: Stephanie Ungula Low",
"10 Forgotten Theme Parks of Singapore's Past You Won't Believe Existed

Here are 10 theme parks in Singapore nobody born after 1990 has visited. 

http://thesmartlocal.com/read/old-theme-parks","Here are 10 theme parks in Singapore nobody born after 1990 has visited. Roll back the years and visit them, from Gay World Amusement Park to Mitsukoshi Garden!",225524117535380_1198073826947066,TheSmartLocal,"10 Forgotten Theme Parks of Singapore's Past You Won't Believe Existed

Here are 10 theme parks in Singapore nobody born after 1990 has visited. 

  Here are 10 theme parks in Singapore nobody born after 1990 has visited. Roll back the years and visit them, from Gay World Amusement Park to Mitsukoshi Garden!",Gay World Amusement Park$$Singapore$$Mitsukoshi Garden
"39 Things to Do In South Singapore That Will Surprise You

From abandoned railway stations to secret playgrounds, here's a list of super fun things to do in the South of Singapore. 

#27 is perfect for those on a budget.

http://thesmartlocal.com/read/south-things-to-do","From abandoned railway stations to secret playgrounds, here's a list of super fun things to do in the South of Singapore. #27 is perfect for those on a budget.",225524117535380_1198073146947134,TheSmartLocal,"39 Things to Do In South Singapore That Will Surprise You

From abandoned railway stations to secret playgrounds, here's a list of super fun things to do in the South of Singapore. 

#27 is perfect for those on a budget.

  From abandoned railway stations to secret playgrounds, here's a list of super fun things to do in the South of Singapore. #27 is perfect for those on a budget.",South of Singapore$$South Singapore
"Is it burgers for $5.

Warning: Queues now are very long.

Full review: http://eatbook.sg/hambaobao-review/","Instead of grabbing fast food the next time your burger cravings hit, pop by Hambaobao for some atas burgers at $5! Located at Beauty World, burgers here come with a local twist. Think ayam buah keluak and crispy sio bak that'll have you craving for more.

Find out how it tastes in the full review:
http://eatbook.sg/hambaobao-review/

Like Eatbook.sg for more food videos like this!

Director: Don Lim | Video Editor: Pepita Wauran | Model: Xenia Tan

Note: We received some comments in our article on the long waiting time and bad service here, but we did not experience these personally when we went down during off-peak hours on a weekday. Do take these comments into consideration if you're planning to head down to Hambaobao in the future!",225524117535380_1201433773277738,TheSmartLocal,"Is it burgers for $5.

Warning: Queues now are very long.

Full review:   Instead of grabbing fast food the next time your burger cravings hit, pop by Hambaobao for some atas burgers at $5! Located at Beauty World, burgers here come with a local twist. Think ayam buah keluak and crispy sio bak that'll have you craving for more.

Find out how it tastes in the full review:
 

Like   more food videos like this!

Director: Don Lim | Video Editor: Pepita Wauran | Model: Xenia Tan

Note: We received some comments in our article on the long waiting time and bad service here, but we did not experience these personally when we went down during off-peak hours on a weekday. Do take these comments into consideration if you're planning to head down to Hambaobao in the future!",Beauty World$$Xenia$$Hambaobao
"We never knew hawker centres could look so beautiful. The newly renovated Bedok Marketplace has still not been seen by most Singaporeans, so we decided to go down and shoot this video.

Yes, it's worth travelling to the East for.

Also read: The Bedok Marketplace: 8 Stalls To Try
http://eatbook.sg/the-bedok-marketplace/

Never want to miss a post by us again?
Like TheSmartLocal.com FB Page > Click on ""Liked"" and set Notifications to ""All On"".

The Bedok Marketplace
Address: Level 2 The Marketplace, 348 Bedok Rd, 469560",,225524117535380_1198043643616751,TheSmartLocal,"We never knew hawker centres could look so beautiful. The newly renovated Bedok Marketplace has still not been seen by most Singaporeans, so we decided to go down and shoot this video.

Yes, it's worth travelling to the East for.

Also read: The Bedok Marketplace: 8 Stalls To Try
 

Never want to miss a post by us again?
Like   Page > Click on ""Liked"" and set Notifications to ""All On"".

The Bedok Marketplace
Address: Level 2 The Marketplace, 348 Bedok Rd, 469560 ",
"[New] Hello Hokkaido! Festival: Outdoor Food Fair At RWS With Ramen, Soft Serves & Fresh Crabs

The Hokkaido food craze hardly stops at Bake cheese tarts and its incredulous queues. From 18 to 27 November, your favorite Santouka ramen and melon soft serves will be lining the streets at RWS! 

http://thesmartlocal.com/read/hello-hokkaido-festival","If Jap food is all you think about when you're bored at work, Hello Hokkaido! is meant for you. Give your friends major FOMO at this Jap festival with a whole street of Hokkaido food!",225524117535380_1200621003359015,TheSmartLocal,"[New] Hello Hokkaido! Festival: Outdoor Food Fair At RWS With Ramen, Soft Serves & Fresh Crabs

The Hokkaido food craze hardly stops at Bake cheese tarts and its incredulous queues. From 18 to 27 November, your favorite Santouka ramen and melon soft serves will be lining the streets at RWS! 

  If Jap food is all you think about when you're bored at work, Hello Hokkaido! is meant for you. Give your friends major FOMO at this Jap festival with a whole street of Hokkaido food!",
"10 Places With The Best Views of Singapore From Up High

From chill rooftop bars with grand views of the city skyline to beach towers facing the ocean, here are the best places to get that perfect view of Singapore.

http://thesmartlocal.com/read/sg-best-views","From chill rooftop bars with grand views of the city skyline to beach towers facing the ocean, here are the best places to get that perfect view of Singapore.",225524117535380_1198065533614562,TheSmartLocal,"10 Places With The Best Views of Singapore From Up High

From chill rooftop bars with grand views of the city skyline to beach towers facing the ocean, here are the best places to get that perfect view of Singapore.

  From chill rooftop bars with grand views of the city skyline to beach towers facing the ocean, here are the best places to get that perfect view of Singapore.",Singapore
