message,description,id,page_id,full_text,locations
"An exciting opportunity awaits all bookworms, writers and art and culture enthusiasts because the Ubud Writers and Readers Festival 2016 will be held on 26-30 October 2016 on the heavenly island of Bali. This is a great chance for you to meet and pick the brains of your favorite authors. #WonderfulIndonesia","Southeast Asia’s largest and most renowned cultural and literary event, Ubud Writers and Readers Festival (UWRF), will return this year for its 13th edition on 26th to 30th October 2016 at Ubud, the cultural heart of the enchanting island of Bali. This year, the festival has chosen the powerful 6th…",67558139928_10154599811819929,indonesia.travel,"An exciting opportunity awaits all bookworms, writers and art and culture enthusiasts because the Ubud Writers and Readers Festival 2016 will be held on 26-30 October 2016 on the heavenly island of Bali. This is a great chance for you to meet and pick the brains of your favorite authors. #WonderfulIndonesia Southeast Asias largest and most renowned cultural and literary event, Ubud Writers and Readers Festival (UWRF), will return this year for its 13th edition on 26th to 30th October 2016 at Ubud, the cultural heart of the enchanting island of Bali. This year, the festival has chosen the powerful 6th",Ubud$$Bali
"Bali's luxurious Nusa Dua area is set to host the annual Nusa Dua Fiesta from 16 – 20 November 2016. This event will feature five fun-filled activities: Music Celebrations, Competitions, Cultural Show, Exhibition, and Sports. #WonderfulIndonesia

http://www.indonesia.travel/en/post/nusa-dua-fiesta-2016-celebrating-love-peace-and-harmony",The luxurious fully-integrated resort area of Nusa Dua on the enchanting island of Bali will sparkle with a whole range of festivities when the annual Nusa Dua Fiesta takes place from 16th to 20th November 2016.,67558139928_10154596039689929,indonesia.travel,"Bali's luxurious Nusa Dua area is set to host the annual Nusa Dua Fiesta from 16  20 November 2016. This event will feature five fun-filled activities: Music Celebrations, Competitions, Cultural Show, Exhibition, and Sports. #WonderfulIndonesia

  The luxurious fully-integrated resort area of Nusa Dua on the enchanting island of Bali will sparkle with a whole range of festivities when the annual Nusa Dua Fiesta takes place from 16th to 20th November 2016.",Bali
"This is the month to spoil yourself because the Wonderful Indonesia Culinary and Shopping Festival 2016 is here to cater to your every need. From 27 September – 27 October, at least 80 malls in 14 major cities across the nation will offer mouthwatering food and cool items. Don't miss out! #WonderfulIndonesia
http://www.indonesia.travel/en/post/wonderful-indonesia-culinary-and-shopping-festival-2016","Participating malls in the 14 cities are the most prestigious and most popular ones in Jakarta, Banten, Bandung, Surabaya, Malang, Yogyakarta, Solo, Semarang on the island of Java,  Medan, Pekanbaru, Palembang on Sumatra, Bali; Makassar in South Sulawesi and Balikpapan in East Kalimantan. The Names…",67558139928_10154593614464929,indonesia.travel,"This is the month to spoil yourself because the Wonderful Indonesia Culinary and Shopping Festival 2016 is here to cater to your every need. From 27 September  27 October, at least 80 malls in 14 major cities across the nation will offer mouthwatering food and cool items. Don't miss out! #WonderfulIndonesia
  Participating malls in the 14 cities are the most prestigious and most popular ones in Jakarta, Banten, Bandung, Surabaya, Malang, Yogyakarta, Solo, Semarang on the island of Java,  Medan, Pekanbaru, Palembang on Sumatra, Bali; Makassar in South Sulawesi and Balikpapan in East Kalimantan. The Names",Surabaya$$Palembang$$Bali$$East Kalimantan$$Balikpapan$$Banten$$Bandung$$Sumatra$$South Sulawesi$$Pekanbaru$$Medan$$Makassar$$Jakarta$$Yogyakarta
"Here's how to travel to Yogyakarta for 3D2N under $170. #WonderfulIndonesia
https://indonesia.tripcanvas.co/jogja/travel-guide-to-yogyakarta/","Travelling to Yogyakarta is as simple as following this 3D2N travel guide with the best tips and tricks, and recommendations around town.",67558139928_10154592144559929,indonesia.travel,"Here's how to travel to Yogyakarta for 3D2N under $170. #WonderfulIndonesia
  Travelling to Yogyakarta is as simple as following this 3D2N travel guide with the best tips and tricks, and recommendations around town.",Yogyakarta
"On 19th November November 2016, the peaceful beaches on Bintan island will turn into a battlefield for the most challenging race of the year, the Reebok Spartan Race. This is the ultimate challenge where racers will be tested on perseverance, endurance and grit. Do you think you have what it takes to be a Spartan warrior? Sign up now! http://www.indonesia.travel/en/post/the-gruelling-reebok-spartan-race-on-wonderful-bintan-island #WonderfulIndonesia","Ready for some seriously gruelling physical challenges? On 19th November 2016, the beautiful island of Bintan will be the arena for the challenging obstacle race of the Reebok Spartan Race. Set to be centered at the Lagoi Resort Area, fronting the beautiful South China Sea.   The  Spartan Race is no...",67558139928_10154580398334929,indonesia.travel,"On 19th November November 2016, the peaceful beaches on Bintan island will turn into a battlefield for the most challenging race of the year, the Reebok Spartan Race. This is the ultimate challenge where racers will be tested on perseverance, endurance and grit. Do you think you have what it takes to be a Spartan warrior? Sign up now!   #WonderfulIndonesia Ready for some seriously gruelling physical challenges? On 19th November 2016, the beautiful island of Bintan will be the arena for the challenging obstacle race of the Reebok Spartan Race. Set to be centered at the Lagoi Resort Area, fronting the beautiful South China Sea.   The  Spartan Race is no...",South China Sea$$Lagoi Resort Area$$Bintan
"Wander through Banyuwangi on this visual journey. From the waterfalls of Bondowoso to the waves of G-land.

Video by Kylor Melton & Mikai Karl",Wander through Banyuwangi on this visual journey. From the waterfalls of Bondowoso to the waves of G-land. Locations: - Banyuwangi: http://www.indonesia.trav...,67558139928_10154580854634929,indonesia.travel,"Wander through Banyuwangi on this visual journey. From the waterfalls of Bondowoso to the waves of G-land.

Video by Kylor Melton & Mikai Karl Wander through Banyuwangi on this visual journey. From the waterfalls of Bondowoso to the waves of G-land. Locations: - Banyuwangi:  ",Banyuwangi$$Bondowoso
"Today, the magical island of Bali is set to host the World Culture Forum (WCF) 2016 with this year’s theme being “Culture for an Inclusive Sustainable Planet”. Notable speakers from across the globe are scheduled to share their thoughts and discuss how technology will be used to express Indonesia’s local wisdom and rich cultures. This is the perfect moment to rejoice and experience cultures from across the globe. http://www.indonesia.travel/en/post/world-culture-forum-2016-bali-transforming-local-wisdom-into-global-values #WonderfulIndonesia","After the success of its inaugural edition in 2013, Indonesia will once again host the World Culture Forum (WCF) 2016 on 10th to 14th October 2016 to be centered at Nusa Dua Resort on the enchanting island of Bali. Being an essential part of continuous major efforts geared to encourage and promote c...",67558139928_10154577385364929,indonesia.travel,"Today, the magical island of Bali is set to host the World Culture Forum (WCF) 2016 with this years theme being Culture for an Inclusive Sustainable Planet. Notable speakers from across the globe are scheduled to share their thoughts and discuss how technology will be used to express Indonesias local wisdom and rich cultures. This is the perfect moment to rejoice and experience cultures from across the globe.   #WonderfulIndonesia After the success of its inaugural edition in 2013, Indonesia will once again host the World Culture Forum (WCF) 2016 on 10th to 14th October 2016 to be centered at Nusa Dua Resort on the enchanting island of Bali. Being an essential part of continuous major efforts geared to encourage and promote c...",Bali$$Indonesia$$Nusa Dua Resort
"Wander through Lombok on this visual journey. From the summit of Mount Rinjani to the sands of Gilis. #WonderfulIndonesia

Video by Kylor Melton & Mikai Karl",Wander through Lombok on this visual journey. From the summit of Mt Rinjani to the sands of the Gilis. Location: - Lombok: http://www.indonesia.travel/en/des...,67558139928_10154573615784929,indonesia.travel,"Wander through Lombok on this visual journey. From the summit of Mount Rinjani to the sands of Gilis. #WonderfulIndonesia

Video by Kylor Melton & Mikai Karl Wander through Lombok on this visual journey. From the summit of Mt Rinjani to the sands of the Gilis. Location: - Lombok:  ",Mount Rinjani$$Lombok
"13 unique themed restaurants in Jakarta you definitely need to try. #WonderfulIndonesia

Photo by InterContinental Jakarta MidPlaza",Go on a food adventure and have a thrilling time exploring these 13 themed restaurants in Jakarta!,67558139928_10154573561854929,indonesia.travel,"13 unique themed restaurants in Jakarta you definitely need to try. #WonderfulIndonesia

Photo by InterContinental Jakarta MidPlaza Go on a food adventure and have a thrilling time exploring these 13 themed restaurants in Jakarta!",Jakarta
"Wander through Indonesia on this visual journey. From the waters of Wakatobi to the active volcanoes of Lombok. From the cascading waterfalls of Bondowoso to the sunsets of Bunaken. #WonderfulIndonesia

Video by Kylor Melton & Mikai Karl",Wander through Indonesia on this visual journey. From the waters of Wakatobi to the active volcanoes of Lombok. From the cascading waterfalls of Banyuwangi t...,67558139928_10154570651459929,indonesia.travel,"Wander through Indonesia on this visual journey. From the waters of Wakatobi to the active volcanoes of Lombok. From the cascading waterfalls of Bondowoso to the sunsets of Bunaken. #WonderfulIndonesia

Video by Kylor Melton & Mikai Karl Wander through Indonesia on this visual journey. From the waters of Wakatobi to the active volcanoes of Lombok. From the cascading waterfalls of Banyuwangi t...",Indonesia$$Bondowoso$$Banyuwangi$$Bunaken$$Lombok
October is the month for scuba divers to plunge and enjoy the sensation of underwater pleasures because the tranquil town of Pemuteran is set to host the Buleleng Bali Dive Festival from 23-26 October 2016. Pemuteran is known across the globe for its amazing underwater temple that will surely boggle the mind of any diver. The festival aims to spread the need and benefits of global awareness on reef conservation while  promoting Pemuteran and Buleleng’s art and culture to the world. http://www.indonesia.travel/en/post/the-buleleng-bali-dive-festival-coral-reef-conservation-through-ecotourism #WonderfulIndonesia,"The normally quiet town of Buleleng on the northern coast of Bali will come alive when the highly  anticipated annual Buleleng Bali Dive Festival (BBDF) is staged at the Pemuteran Village on the 23-26 October 2016.  Among divers, Pemuteran is known  worldwide for its uniquely inspiring underwater te...",67558139928_10154563165964929,indonesia.travel,"October is the month for scuba divers to plunge and enjoy the sensation of underwater pleasures because the tranquil town of Pemuteran is set to host the Buleleng Bali Dive Festival from 23-26 October 2016. Pemuteran is known across the globe for its amazing underwater temple that will surely boggle the mind of any diver. The festival aims to spread the need and benefits of global awareness on reef conservation while  promoting Pemuteran and Bulelengs art and culture to the world.   #WonderfulIndonesia The normally quiet town of Buleleng on the northern coast of Bali will come alive when the highly  anticipated annual Buleleng Bali Dive Festival (BBDF) is staged at the Pemuteran Village on the 23-26 October 2016.  Among divers, Pemuteran is known  worldwide for its uniquely inspiring underwater te...",Bali$$Pemuteran$$Pemuteran Village$$Buleleng
"The Borobudur Temple in Magelang, Central Java, is set to host the Borobudur International Marathon on 20 November 2016. Some 20,000 local and international competitors are scheduled to compete in various categories of the marathon to win a total cash prize of IDR 4 billion. Sign up now if you want to participate, or simply travel to Yogyakarta in November to support the runners. http://www.indonesia.travel/en/post/borobudur-international-marathon-2016 #WonderfulIndonesia","The magnificent Borobudur Temple in Magelang, in the Central Java Province will again become the focus of attention when runners from across the world gather at this UNESCO World Cultural Heritage monument when the Borobudur International Marathon is staged on 20th November 2016.",67558139928_10154558877374929,indonesia.travel,"The Borobudur Temple in Magelang, Central Java, is set to host the Borobudur International Marathon on 20 November 2016. Some 20,000 local and international competitors are scheduled to compete in various categories of the marathon to win a total cash prize of IDR 4 billion. Sign up now if you want to participate, or simply travel to Yogyakarta in November to support the runners.   #WonderfulIndonesia The magnificent Borobudur Temple in Magelang, in the Central Java Province will again become the focus of attention when runners from across the world gather at this UNESCO World Cultural Heritage monument when the Borobudur International Marathon is staged on 20th November 2016.",Magelang$$Central Java Province$$Borobudur Temple$$Borobudur International Marathon$$Central Java$$Yogyakarta
Prepare your most stylish ethnic outfit because the most happening fashion event on the island of Sulawesi is coming your way on 9-13 October 2016. The Karawo Culture Festival 2016 is a spectacular festival that features the delicate art of embroidered fabric known as ‘karawo’ from the charming province of Gorontalo. Don’t miss the dazzling fashion show by designer Yurita Puji who will show off her marvelous outfits on the runway during the event. http://www.indonesia.travel/en/post/the-engaging-karawo-culture-festival-2016-of-gorontalo #WonderfulIndonesia,The province of Gorontalo on the island of Sulawesi is set to hold the Karawo Culture Festival 2016 from 9 – 13 October 2016. This charming festival will include many activities and performances featuring the typical fabric from Gorontalo known locally as “karawo”. To introduce the karawo to the wor...,67558139928_10154558578184929,indonesia.travel,Prepare your most stylish ethnic outfit because the most happening fashion event on the island of Sulawesi is coming your way on 9-13 October 2016. The Karawo Culture Festival 2016 is a spectacular festival that features the delicate art of embroidered fabric known as karawo from the charming province of Gorontalo. Dont miss the dazzling fashion show by designer Yurita Puji who will show off her marvelous outfits on the runway during the event.   #WonderfulIndonesia The province of Gorontalo on the island of Sulawesi is set to hold the Karawo Culture Festival 2016 from 9  13 October 2016. This charming festival will include many activities and performances featuring the typical fabric from Gorontalo known locally as karawo. To introduce the karawo to the wor...,Gorontalo$$Sulawesi
"""Where did traveler Cynthia Lee first plunge into the ocean? Wakatobi in Southeast Sulawesi! She described the experience as being “forever etched” in her memory. Read more to follow her unforgettable #TripofWonders in Wakatobi. http://www.indonesia.travel/en/post/discovering-an-underwater-paradise-in-wakatobi #WonderfulIndonesia 
""","The turquoise waters glistened invitingly. As I gazed at the boundless ocean expanse before me, my heart fluttered with both excitement and fear.",67558139928_10154553153194929,indonesia.travel,"""Where did traveler Cynthia Lee first plunge into the ocean? Wakatobi in Southeast Sulawesi! She described the experience as being forever etched in her memory. Read more to follow her unforgettable #TripofWonders in Wakatobi.   #WonderfulIndonesia 
"" The turquoise waters glistened invitingly. As I gazed at the boundless ocean expanse before me, my heart fluttered with both excitement and fear.",Wakatobi$$Southeast Sulawesi
Make Bintan your next destination for an unforgettable escapade because Bintan Resort Ferries is offering special promotional tickets at only SGD 1.00 for trips between Bintan – Singapore! This promo is available from 15 September 2016 – 31 March 2017 for both international and domestic tourists. Read here for more info. http://www.indonesia.travel/en/post/get-sgd-1-00-ferry-tickets-singapore-bintan-resorts-vice-versa #WonderfulIndonesia,"Starting today, 15 September right up to 31 March 2017, Bintan Resort Ferries offer special promotional tickets at only SGD 1.00 (Yes, One Singapore Dollar only or around Rp. 9,700.- ) exclusive of taxes and other levies. This Special fare is available for either direction, and is open to all passen...",67558139928_10154545475069929,indonesia.travel,"Make Bintan your next destination for an unforgettable escapade because Bintan Resort Ferries is offering special promotional tickets at only SGD   trips between Bintan  Singapore! This promo is available from 15 September 2016  31 March 2017 for both international and domestic tourists. Read here for more info.   #WonderfulIndonesia Starting today, 15 September right up to 31 March 2017, Bintan Resort Ferries offer special promotional tickets at only SGD   One Singapore Dollar only or around Rp.   exclusive of taxes and other levies. This Special fare is available for either direction, and is open to all passen...",Bintan Singapore$$Singapore$$Rp
"Grand Fondo New York has added a seventh race to its satellite GFNY World Series and Indonesia has become the first GFNY event in Asia, held on the beautiful island of Lombok. Today, on 2 October 2016, GFNY Indonesia takes place across closed roads participated by over  600 cyclists from more than 30 countries. The Lombok race offers a long and a short course. The long track covers 180 km while the short version is a gentler 80 km. Be A Pro For A Day! #WonderfulIndonesia",,67558139928_10154544403714929,indonesia.travel,"Grand Fondo New York has added a seventh race to its satellite GFNY World Series and Indonesia has become the first GFNY event in Asia, held on the beautiful island of Lombok. Today, on 2 October 2016, GFNY Indonesia takes place across closed roads participated by over  600 cyclists from more than 30 countries. The Lombok race offers a long and a short course. The long track covers 180 km while the short version is a gentler 80 km. Be A Pro For A Day! #WonderfulIndonesia ",Asia$$Indonesia$$Lombok$$Grand Fondo New York
"Happy National Batik Day! As an icon of Indonesian culture and recognized UNESCO World Cultural Heritage, here we bring you one of the many beautiful Batik cloths, the Batik Solo. Traditionally, the colors used in Batik are blue to symbolize earth, brown symbolizing fire and white to symbolize air and water. Batik Solo uses predominantly Sogan (chocolate brown) over a pale yellow background. Go to Pasar Klewer in Solo if you want to take home some of this beautiful batik. http://www.indonesia.travel/en/destination/point-of-interest/batik-solo #WonderfulIndonesia","The two famous traditional cloths produced in Solo are batik and lurik. Batik is an important icon of Indonesian culture. The batik which comes from the areas around Solo and Yogya is known as court batik. Traditionally the colors used in this batik are blue to symbolize earth, brown to symbolize fi...",67558139928_10154544347039929,indonesia.travel,"Happy National Batik Day! As an icon of Indonesian culture and recognized UNESCO World Cultural Heritage, here we bring you one of the many beautiful Batik cloths, the Batik Solo. Traditionally, the colors used in Batik are blue to symbolize earth, brown symbolizing fire and white to symbolize air and water. Batik Solo uses predominantly Sogan (chocolate brown) over a pale yellow background. Go to Pasar Klewer in Solo if you want to take home some of this beautiful batik.   #WonderfulIndonesia The two famous traditional cloths produced in Solo are batik and lurik. Batik is an important icon of Indonesian culture. The batik which comes from the areas around Solo and Yogya is known as court batik. Traditionally the colors used in this batik are blue to symbolize earth, brown to symbolize fi...",Yogya
"Surprise your best friends with an incredible sunset party by the beach of some of the best ocean catches in Bali's Jimbaran area. Then kick it up a notch as you guys dance and mingle the night away to some live groovy tunes under the stars. http://www.indonesia.travel/en/destination/area/jimbaran
 #WonderfulIndonesia""","For those looking for a more relaxed alternative to the hustle and bustle that is Kuta and Seminyak then the area of Jimbaran is perfect for you. Only 15 minutes away from the Ngurah Rai International airport, this alluring and scenic area is full of attractions perfect for those interested in exper...",67558139928_10154544015414929,indonesia.travel,"Surprise your best friends with an incredible sunset party by the beach of some of the best ocean catches in Bali's Jimbaran area. Then kick it up a notch as you guys dance and mingle the night away to some live groovy tunes under the stars.  
 #WonderfulIndonesia"" For those looking for a more relaxed alternative to the hustle and bustle that is Kuta and Seminyak then the area of Jimbaran is perfect for you. Only 15 minutes away from the Ngurah Rai International airport, this alluring and scenic area is full of attractions perfect for those interested in exper...",Jimbaran$$Bali 's Jimbaran$$Kuta
"Want to visit the island of the Gods or witness the real live dragon on earth? This is your last chance to take the #TripOfWonders quiz and win a trip with your loved one to wonderful Indonesia! This quiz will only be available from 5 August – 5 October 2016. So, what are you waiting for? Take the quiz now, collect points, and you can be the winner to travel to the world's best tropical paradise. #TripOfWonders #WonderfulIndonesia

Click here to know how to play https://youtu.be/bsMKH_1YfrY or here https://youtu.be/HyBuxJe5iIY",,67558139928_10154536358279929,indonesia.travel,"Want to visit the island of the Gods or witness the real live dragon on earth? This is your last chance to take the #TripOfWonders quiz and win a trip with your loved one to wonderful Indonesia! This quiz will only be available from 5 August  5 October 2016. So, what are you waiting for? Take the quiz now, collect points, and you can be the winner to travel to the world's best tropical paradise. #TripOfWonders #WonderfulIndonesia

Click here to know how to play   or here   ",Indonesia
"""Many consider Indonesia's waters to be one of the best diving spots across the globe. Its crystal waters, unique marine treasures and colorful corals are just a few reasons why. Read further to uncover how U.K. travel blogger Sarah Richard's #TripofWonders experience led her to naming Indonesia as one of the best places to scuba dive. 
http://www.indonesia.travel/en/post/why-indonesia-is-one-of-the-best-places-in-the-world-to-scuba-dive #WonderfulIndonesia""","I’ve dived all over the world, in most of the seven seas, through WW2 shipwrecks, in caves, blue holes and most things in between – you could say I’m obsessed with scuba diving. So when I got the opportunity to scuba dive the ocean of Indonesia I came with high hopes. Over the last 5 years, I have v...",67558139928_10154533075744929,indonesia.travel,"""Many consider Indonesia's waters to be one of the best diving spots across the globe. Its crystal waters, unique marine treasures and colorful corals are just a few reasons why. Read further to uncover how   blogger Sarah Richard's #TripofWonders experience led her to naming Indonesia as one of the best places to scuba dive. 
  #WonderfulIndonesia"" Ive dived all over the world, in most of the seven seas, through WW2 shipwrecks, in caves, blue holes and most things in between  you could say Im obsessed with scuba diving. So when I got the opportunity to scuba dive the ocean of Indonesia I came with high hopes. Over the last 5 years, I have v...",Indonesia
"Craving for some sweet delights? Try some Klapertaart (Coconut Tart), an exquisite Dutch-inspired treat from Manado. This is the perfect way to cool down and end your dining experience with scrumptious tropical twist. #WonderfulIndonesia",The stunning underwater life of Bunaken is not the only highlight of your visit to Manado and North Sulawesi. Known for its tasty and extra hot dishes and condiments Manado Cuisine has risen to be the second reason why people travel to Manado.  Manado restaurants have fast gained popularity througho...,67558139928_10154509543109929,indonesia.travel,"Craving for some sweet delights? Try some Klapertaart (Coconut Tart), an exquisite Dutch-inspired treat from Manado. This is the perfect way to cool down and end your dining experience with scrumptious tropical twist. #WonderfulIndonesia The stunning underwater life of Bunaken is not the only highlight of your visit to Manado and North Sulawesi. Known for its tasty and extra hot dishes and condiments Manado Cuisine has risen to be the second reason why people travel to Manado.  Manado restaurants have fast gained popularity througho...",Manado$$Bunaken$$North Sulawesi
"Daredevils, are you ready for another challenge? This time, why don't you hop on a flight over to Bali and test your bravery by trying out one or all of these adrenaline pumping water sports. They're sure to keep your motor running and your heart pounding! #WonderfulIndonesia","There is no limit to how much fun you can have when you are on vacation in the tropical paradise called Bali. Often dubbed as the Land of the Gods, Bali truly has everything anyone would want in a vacation. The culture, art, food and simply the warmth of the people, the shining sun and sand tickling...",67558139928_10154509536974929,indonesia.travel,"Daredevils, are you ready for another challenge? This time, why don't you hop on a flight over to Bali and test your bravery by trying out one or all of these adrenaline pumping water sports. They're sure to keep your motor running and your heart pounding! #WonderfulIndonesia There is no limit to how much fun you can have when you are on vacation in the tropical paradise called Bali. Often dubbed as the Land of the Gods, Bali truly has everything anyone would want in a vacation. The culture, art, food and simply the warmth of the people, the shining sun and sand tickling...",Bali
"This yummy hot and spicy Cakalang Fufu (Skipjack Tuna) is a fan favorite of Manado cuisine. Either shredded, grilled or served as a soup, Cakalang dishes are just amazing when eaten with a plate of warm fluffy rice. What a delight! Check this out for some other delicious Manado foods. #WonderfulIndonesia",The stunning underwater life of Bunaken is not the only highlight of your visit to Manado and North Sulawesi. Known for its tasty and extra hot dishes and condiments Manado Cuisine has risen to be the second reason why people travel to Manado.  Manado restaurants have fast gained popularity througho...,67558139928_10154509535889929,indonesia.travel,"This yummy hot and spicy Cakalang Fufu (Skipjack Tuna) is a fan favorite of Manado cuisine. Either shredded, grilled or served as a soup, Cakalang dishes are just amazing when eaten with a plate of warm fluffy rice. What a delight! Check this out for some other delicious Manado foods. #WonderfulIndonesia The stunning underwater life of Bunaken is not the only highlight of your visit to Manado and North Sulawesi. Known for its tasty and extra hot dishes and condiments Manado Cuisine has risen to be the second reason why people travel to Manado.  Manado restaurants have fast gained popularity througho...",Manado$$Bunaken$$North Sulawesi
"The captivating island of Belitung off the south eastern coast of Sumatra is set to hold the exciting Rainbow Troops Festival 2016 from 21 – 23 October 2016. Inspired by renowned Indonesian writer Andrea Hirata, author of The Rainbow Troops, the festival will showcase a wide variety of traditional and contemporary dance and musical performances, and a festive cultural parade. This event will coincide with the arrival of yachts in the Sail Karimata Rally and in the Sail Indonesia and Sail2Indonesia boat rallies from Australia. #WonderfulIndonesia","Turning the spotlight to the beautiful island of Belitung in the province of Bangka-Belitung off the south eastern coast of Sumatra, the Land of the Rainbow Troops Festival will be held from 21st to 23rd October 2016 at Tanjung Pandan, capital city of Belitung Regency.",67558139928_10154509524069929,indonesia.travel,"The captivating island of Belitung off the south eastern coast of Sumatra is set to hold the exciting Rainbow Troops Festival 2016 from 21  23 October 2016. Inspired by renowned Indonesian writer Andrea Hirata, author of The Rainbow Troops, the festival will showcase a wide variety of traditional and contemporary dance and musical performances, and a festive cultural parade. This event will coincide with the arrival of yachts in the Sail Karimata Rally and in the Sail Indonesia and Sail2Indonesia boat rallies from Australia. #WonderfulIndonesia Turning the spotlight to the beautiful island of Belitung in the province of Bangka-Belitung off the south eastern coast of Sumatra, the Land of the Rainbow Troops Festival will be held from 21st to 23rd October 2016 at Tanjung Pandan, capital city of Belitung Regency.",Indonesia$$Bangka-Belitung$$Belitung$$Australia$$Tanjung Pandan$$Belitung Regency$$Sumatra
"The cheeky black macaque is a funky primate endemic to Sulawesi. Known as one of the friendliest primates in the the world, they are apparently quite narcissistic, as made evident by one cheeky black macaque that made headlines a few years back for taking 'selfies'. Meet them at Tangkoko Nature Reserve near the Lembeh Strait. Want to know more fun facts about Sulawesi's strange yet intriguing creatures? Read more to find out! #WonderfulIndonesia","The exotic orchid-shaped island of Sulawesi (formerly known as Celebes) protects a number of exotic wildlife not found anywhere else in the world.  Geographically, Sulawesi lies on the edge of  the so-called Wallace Line (named after its discoverer Alfred Wallace), which at this juncture is drawn al...",67558139928_10154509511819929,indonesia.travel,"The cheeky black macaque is a funky primate endemic to Sulawesi. Known as one of the friendliest primates in the the world, they are apparently quite narcissistic, as made evident by one cheeky black macaque that made headlines a few years back for taking 'selfies'. Meet them at Tangkoko Nature Reserve near the Lembeh Strait. Want to know more fun facts about Sulawesi's strange yet intriguing creatures? Read more to find out! #WonderfulIndonesia The exotic orchid-shaped island of Sulawesi (formerly known as Celebes) protects a number of exotic wildlife not found anywhere else in the world.  Geographically, Sulawesi lies on the edge of  the so-called Wallace Line (named after its discoverer Alfred Wallace), which at this juncture is drawn al...",Lembeh Strait$$Sulawesi
"This October, bookworms and culture enthusiasts are in for a treat because Southeast Asia's biggest literary and cultural event the Ubud Writers and Readers Festival will be held on 26-30 October 2016. The theme of this year's festival is the powerful 6th century Hindu philosophy of ‘Tat Tvam Asi‘– or ‘I am you, you are me’, which stands for compassion and unity in a world of division. #WonderfulIndonesia","Southeast Asia’s largest and most renowned cultural and literary event, Ubud Writers and Readers Festival (UWRF), will return this year for its 13th edition on 26th to 30th October 2016 at Ubud, the cultural heart of the enchanting island of Bali. This year, the festival has chosen the powerful 6th…",67558139928_10154498205279929,indonesia.travel,"This October, bookworms and culture enthusiasts are in for a treat because Southeast Asia's biggest literary and cultural event the Ubud Writers and Readers Festival will be held on 26-30 October 2016. The theme of this year's festival is the powerful 6th century Hindu philosophy of Tat Tvam Asi or I am you, you are me, which stands for compassion and unity in a world of division. #WonderfulIndonesia Southeast Asias largest and most renowned cultural and literary event, Ubud Writers and Readers Festival (UWRF), will return this year for its 13th edition on 26th to 30th October 2016 at Ubud, the cultural heart of the enchanting island of Bali. This year, the festival has chosen the powerful 6th",Ubud$$Bali$$Southeast Asia
"Did you know that the cute wide-eyed Tarsius are completely faithful and romantic animals? But don't be fooled by their adorable exterior, since these tiny creatures can be quite vicious when they are hungry. Want to know more? Come to the Tangkoko Nature Reserve near Bitung in North Sulawesi, habitat of these cuddly and faithful creatures. #WonderfulIndonesia","When travelling to Manado in North Sulawesi, do not miss to see the incredibly cute little Tarsius, mostly found in the Tangkoko Nature Reserve near the port of Bitung and the Lembeh Strait.",67558139928_10154498201734929,indonesia.travel,"Did you know that the cute wide-eyed Tarsius are completely faithful and romantic animals? But don't be fooled by their adorable exterior, since these tiny creatures can be quite vicious when they are hungry. Want to know more? Come to the Tangkoko Nature Reserve near Bitung in North Sulawesi, habitat of these cuddly and faithful creatures. #WonderfulIndonesia When travelling to Manado in North Sulawesi, do not miss to see the incredibly cute little Tarsius, mostly found in the Tangkoko Nature Reserve near the port of Bitung and the Lembeh Strait.",Manado$$Lembeh Strait$$North Sulawesi$$Bitung
"The port town of Bitung in North Sulawesi Province invites you to come and marvel at its underwater treasures and join the Lembeh Strait Festival from 7-10 October 2016. The festival will feature a lot of fun activities, folk games and a divine culinary experience. Lembeh Strait is known for its incredible underwater macro critters, so get your waterproof cams out and get ready for an exciting adventure. #WonderfulIndonesia.","Renowned for its amazing underwater wonders, the Lembeh Strait by the port town of Bitung near the city of Manado, capital of North Sulawesi Province will come alive with a large variety of festivities when the Lembeh Strait Festival takes place from 7th to 10th October 2016.Preceding the event and…",67558139928_10154498199594929,indonesia.travel,"The port town of Bitung in North Sulawesi Province invites you to come and marvel at its underwater treasures and join the Lembeh Strait Festival from 7-10 October 2016. The festival will feature a lot of fun activities, folk games and a divine culinary experience. Lembeh Strait is known for its incredible underwater macro critters, so get your waterproof cams out and get ready for an exciting adventure. #WonderfulIndonesia. Renowned for its amazing underwater wonders, the Lembeh Strait by the port town of Bitung near the city of Manado, capital of North Sulawesi Province will come alive with a large variety of festivities when the Lembeh Strait Festival takes place from 7th to 10th October   event and",Lembeh Strait Festival$$Manado$$North Sulawesi Province$$Bitung$$Lembeh Strait
