no,message,description,id,page_id,full_text,locations
146,"Experience making lacquerware in Kawada, Sabae City, in Fukui Prefecture – the home of lacquerware. 
There, you can enjoy nostalgic Japanese scenery and interact with people who lead tranquil and traditional lifestyles. 

Learn more: http://japan-magazine.jnto.go.jp/en/special_sabae-city.html",,211783385560749_1113494118723000,visitjapaninternational,"Experience making lacquerware in Kawada, Sabae City, in Fukui Prefecture  the home of lacquerware. 
There, you can enjoy nostalgic Japanese scenery and interact with people who lead tranquil and traditional lifestyles. 

Learn more:   ",Sabae City$$Fukui Prefecture
147,"June 30th is the last day of the first half of the year, the day of “Nagoshi-no-harai”, or purification ceremony. 
On that day, some shrines in Japan put “Chinowa”, cogon grass rings, at shrine gates that visitors walk through, praying for the preservation of their good health continuing into the latter half of the year.
In addition, some cities also have a habit of eating Japanese confectioneries called “Minazuki”. Would you like to experience this unique ceremony and taste these treats?

Related Information; https://www2.city.kyoto.lg.jp/koho/eng/preview/15.html 
http://www.kitanotenmangu.or.jp/top_en.php",,211783385560749_1113492515389827,visitjapaninternational,"June 30th is the last day of the first half of the year, the day of Nagoshi-no-harai, or purification ceremony. 
On that day, some shrines in Japan put Chinowa, cogon grass rings, at shrine gates that visitors walk through, praying for the preservation of their good health continuing into the latter half of the year.
In addition, some cities also have a habit of eating Japanese confectioneries called Minazuki. Would you like to experience this unique ceremony and taste these treats?

Related Information;   
  ",Japan$$Minazuki
148,"Make your nails beautiful with Japanese “Nail Art,” a popular way of vamping up your daily style. Japan’s nail salons provide excellent hospitality, including nail care and customer service. 
Why not have your nails decorated once when you arrive in Japan?

Learn more: http://japan-magazine.jnto.go.jp/en/1607_nail.html",,211783385560749_1113491058723306,visitjapaninternational,"Make your nails beautiful with Japanese Nail Art, a popular way of vamping up your daily style. Japans nail salons provide excellent hospitality, including nail care and customer service. 
Why not have your nails decorated once when you arrive in Japan?

Learn more:   ",Japan
149,"What kind of noodles would you like to try? 
Ramen has become one of the most well-known Japanese foods. However, due to its hot broth, it may not be an ideal dish to consume during the sweltering summer season.
In order to stay cool, why not order some cold noodles, such as “Udon”, “Soba” or “Somen”?
They are all unique and delicious! You will absolutely love them.

Please visit the following sites:
http://japan-brand.jnto.go.jp/eng/category/foods/noodles/ 
UDON
http://japan-brand.jnto.go.jp/eng/foods/noodles/74/ 
SOBA
http://japan-brand.jnto.go.jp/eng/foods/noodles/2801/ 
SOMEN
http://japan-brand.jnto.go.jp/eng/foods/noodles/36/",,211783385560749_1112740042131741,visitjapaninternational,"What kind of noodles would you like to try? 
Ramen has become one of the most well-known Japanese foods. However, due to its hot broth, it may not be an ideal dish to consume during the sweltering summer season.
In order to stay cool, why not order some cold noodles, such as Udon, Soba or Somen?
They are all unique and delicious! You will absolutely love them.

Please visit the following sites:
  
UDON
  
SOBA
  
SOMEN
  ",
150,"This summer, where are you planning to visit, and what activities would you like to do? 

Perhaps travel to a mountainous region filled with colorful flowers, climb Mt. Fuji, or explore historical landmarks? 
Check the Japan Tours and Activities to find the areas most suitable for you: http://japan-tours.jnto.go.jp/eng/index.php",,211783385560749_1112053328867079,visitjapaninternational,"This summer, where are you planning to visit, and what activities would you like to do? 

Perhaps travel to a mountainous region filled with colorful flowers, climb Mt. Fuji, or explore historical landmarks? 
Check the Japan Tours and Activities to find the areas most suitable for you:   ",Japan$$Mt. Fuji
151,"Today’s beautiful photos are “Himawari (sunflower)”, “Sarusuberi (crepe myrtle)” and “Mizubasho (skunk cabbage)”. 
All three of them bloom in the summer.
What other kinds of summer flowers are there? Are there any you would like to add? 

Related information; 
http://japan-magazine.jnto.go.jp/en/1506_himawari.html 
http://www.jnto.go.jp/eng/attractions/rest/hana/hana_p4.html 
http://www.jnto.go.jp/eng/location/regional/fukushima/oze_fukushima.html 
http://www.jnto.go.jp/eng/location/regional/gumma/oze_gunma.html",,211783385560749_1107640925974986,visitjapaninternational,"Todays beautiful photos are Himawari (sunflower), Sarusuberi (crepe myrtle) and Mizubasho (skunk cabbage). 
All three of them bloom in the summer.
What other kinds of summer flowers are there? Are there any you would like to add? 

Related information; 
  
  
  
  ",
152,"Have you ever seen a Daruma doll in Japan? 
The Daruma doll, also known as a Dhama doll, is a traditional Japanese doll. It is believed to be a talisman of good luck, encouraging us to focus on achieving our goals. When purchased, the eyes are a blank white. You can fill in one of the eyes with black ink when you set a goal, and mark the other eye once you have achieved it. What kind of goal will you set?

Related Information:
http://www.jnto.go.jp/eng/location/routes/rtp/joshinetsu/day1.html
http://japan-magazine.jnto.go.jp/en/1504_souvenir.html",,211783385560749_1107639722641773,visitjapaninternational,"Have you ever seen a Daruma doll in Japan? 
The Daruma doll, also known as a Dhama doll, is a traditional Japanese doll. It is believed to be a talisman of good luck, encouraging us to focus on achieving our goals. When purchased, the eyes are a blank white. You can fill in one of the eyes with black ink when you set a goal, and mark the other eye once you have achieved it. What kind of goal will you set?

Related Information:
 
  ",Japan
153,"Yummy! Japanese rice.
Do you like rice, but don’t own a rice cooker? No need to worry, you can cook rice in a pot!
First, wash the rice and place in a pot. Add water (rice to water ratio is 1: 1.2) and bring to a boil over medium-high heat. Once it is boiling, cover with lid and let simmer for 12-15 minutes over low heat. Remove the pot from heat (with the lid still on) and let steam for another 10 minutes.
With these simple steps, you can taste soft, fluffy rice whenever you want! 

For more information about Japanese food:
http://japan-brand.jnto.go.jp/eng/foods/other_food/2792/
http://www.jnto.go.jp/eng/attractions/dining/food/jfood_01.html
http://www.maff.go.jp/e/foj/food/rice.html",,211783385560749_1107638419308570,visitjapaninternational,"Yummy! Japanese rice.
Do you like rice, but dont own a rice cooker? No need to worry, you can cook rice in a pot!
First, wash the rice and place in a pot. Add water (rice to water ratio is 1:   bring to a boil over medium-high heat. Once it is boiling, cover with lid and let simmer for 12-15 minutes over low heat. Remove the pot from heat (with the lid still on) and let steam for another 10 minutes.
With these simple steps, you can taste soft, fluffy rice whenever you want! 

For more information about Japanese food:
 
 
  ",
154,"Now is the time to see beautiful iris flowers in bloom at various gardens throughout Japan.
These graceful flowers are just as stunning in the rain as they are on sunny days.

Related Information;　
http://www.jnto.go.jp/eng/location/spot/zoo/suigosawaraaquaticbotanicalgarden.html　
http://japan-attractions.jp/nature/itako-iris-festival/",,211783385560749_1104745206264558,visitjapaninternational,"Now is the time to see beautiful iris flowers in bloom at various gardens throughout Japan.
These graceful flowers are just as stunning in the rain as they are on sunny days.

Related Information;
 
  ",Japan
155,"The Shimanami Kaido consists of six islands linked by nine bridges, from Onomichi city, in Hiroshima prefecture, to Imabari city, in Ehime prefecture. 
This famous route attracts cyclists from around the world. 
On Shikoku Island, Imabari,has exciting destinations perfect for even inexperienced cyclists. 
Explore the beauty of the Shimanami area!

Learn more: http://japan-magazine.jnto.go.jp/en/special_aeon03.html　",,211783385560749_1098553020217110,visitjapaninternational,"The Shimanami Kaido consists of six islands linked by nine bridges, from Onomichi city, in Hiroshima prefecture, to Imabari city, in Ehime prefecture. 
This famous route attracts cyclists from around the world. 
On Shikoku Island, Imabari,has exciting destinations perfect for even inexperienced cyclists. 
Explore the beauty of the Shimanami area!

Learn more:   ",Imabari$$Shimanami$$Shikoku Island$$Hiroshima$$Onomichi city
156,"Matcha is the tea used in ""Sado"", the traditional Japanese tea ceremony.  
It is made of dried green tea leaves that have been ground into a fine powder. This powder is then dissolved in hot water and stirred thoroughly, making a delicious foam on top. Matcha is also used in traditional Japanese confections and various savory dishes!

Learn more:
http://www.jnto.go.jp/eng/indepth/cultural/experience/f.html
http://www.jnto.go.jp/eng/indepth/cultural/hj/matcha.html
http://japan-magazine.jnto.go.jp/en/1605_teaceremony.html",,211783385560749_1098551033550642,visitjapaninternational,"Matcha is the tea used in ""Sado"", the traditional Japanese tea ceremony.  
It is made of dried green tea leaves that have been ground into a fine powder. This powder is then dissolved in hot water and stirred thoroughly, making a delicious foam on top. Matcha is also used in traditional Japanese confections and various savory dishes!

Learn more:
 
 
  ",
157,"Lacquerware, or “Shikki” in Japanese, refers to tableware and personal ornaments made of wood, or bamboos. The oldest know lacquerware in Japan was excavated from 9000-year-old ruins, which suggests that lacquerware has been a part of Japanese life since the olden days. 
Today there are many lacquerware-producing regions all across the country.
Learn more: http://japan-magazine.jnto.go.jp/en/1606_pottery.html",,211783385560749_1098544273551318,visitjapaninternational,"Lacquerware, or Shikki in Japanese, refers to tableware and personal ornaments made of wood, or bamboos. The oldest know lacquerware in Japan was excavated from 9000-year-old ruins, which suggests that lacquerware has been a part of Japanese life since the olden days. 
Today there are many lacquerware-producing regions all across the country.
Learn more:   ",Japan
158,"June is not only the month of humid days and rain, it is also the best time to see fireflies. 
June is breeding season, causing these twinkling bugs to light up the night sky, near clear rivers and streams.

See the best spots for viewing fireflies at
http://www.jnto.go.jp/eng/location/spot/histtown/philosophers-walk.html
http://www.jnto.go.jp/eng/location/spot/histtown/senzu.html",,211783385560749_1098542980218114,visitjapaninternational,"June is not only the month of humid days and rain, it is also the best time to see fireflies. 
June is breeding season, causing these twinkling bugs to light up the night sky, near clear rivers and streams.

See the best spots for viewing fireflies at
 
  ",
159,"Enjoy performances of traditional art with over 600 years of history on-site, and the finest cuisine served on porcelain ware created by leading Japanese potters. Conveniently located in the center of Tokyo, the international hotel welcomes guests from more than 100 countries, and offers a Japanese cultural experience of the highest quality.

More Story: http://japan-magazine.jnto.go.jp/en/special_keio-plaza04.html",,211783385560749_1095034480568964,visitjapaninternational,"Enjoy performances of traditional art with over 600 years of history on-site, and the finest cuisine served on porcelain ware created by leading Japanese potters. Conveniently located in the center of Tokyo, the international hotel welcomes guests from more than 100 countries, and offers a Japanese cultural experience of the highest quality.

More Story:   ",Tokyo
160,"Japanese chopsticks can be a unique and useful souvenir for those who enjoy Japanese food. They are often sold in sets and come in many sizes, for men, women and children. Some chopsticks shops will even engrave your initials or your name on them. 
What Japanese souvenirs do you think are unique and useful? 

Related Information:
http://www.jnto.go.jp/eng/indepth/cultural/hj/chopsticks.html　
http://www.jnto.go.jp/eng/location/spot/handcrft/wakasachopsticks.html　
http://www.jnto.go.jp/eng/indepth/exotic/lifestyle/meal.html",,211783385560749_1098541586884920,visitjapaninternational,"Japanese chopsticks can be a unique and useful souvenir for those who enjoy Japanese food. They are often sold in sets and come in many sizes, for men, women and children. Some chopsticks shops will even engrave your initials or your name on them. 
What Japanese souvenirs do you think are unique and useful? 

Related Information:
 
 
  ",
161,"“WASABI” (Japanese horseradish), widely known for its unique and pungent taste, is a plant which grows in places with clean flowing water and can be harvested year round. Other than eating it on its own with sushi and sashimi, seasoning variations like wasabi soy sauce, wasabi mayonnaise and wasabi dressing will add a new taste dimension to any dining experience. 
Check out WASABI, a traditional Japanese condiment:
http://japan-magazine.jnto.go.jp/en/1509_wasabi.html",,211783385560749_1095034020569010,visitjapaninternational,"WASABI (Japanese horseradish), widely known for its unique and pungent taste, is a plant which grows in places with clean flowing water and can be harvested year round. Other than eating it on its own with sushi and sashimi, seasoning variations like wasabi soy sauce, wasabi mayonnaise and wasabi dressing will add a new taste dimension to any dining experience. 
Check out WASABI, a traditional Japanese condiment:
  ",
162,"Let’s take a look into the intricate and complex world of origami, which is so much more than a children’s pastime.
Over the years Japanese people started enjoying the act of folding paper itself without the formality and rules associated with gift wrapping, resulting in the “Origami” we see today. Now Origami is enjoyed all over the world and continues to evolve. 

Learn more: http://japan-magazine.jnto.go.jp/en/1606_origami.html",,211783385560749_1095033070569105,visitjapaninternational,"Lets take a look into the intricate and complex world of origami, which is so much more than a childrens pastime.
Over the years Japanese people started enjoying the act of folding paper itself without the formality and rules associated with gift wrapping, resulting in the Origami we see today. Now Origami is enjoyed all over the world and continues to evolve. 

Learn more:   ",
163,"Discover new wonders in Kawagoe and Nikko with a discount ticket!
Located only a short distance from Tokyo, there are tourist spots with undiscovered allure. 
In Kawagoe, 30 minutes from central Tokyo, you can enjoy both the historic landscape of the town and exciting festivals.
If you go further north to Nikko, a World Heritage Site two hours from Tokyo, rich and impressive nature awaits. 

More Story: http://japan-magazine.jnto.go.jp/en/special_tobu03.html",,211783385560749_1091841574221588,visitjapaninternational,"Discover new wonders in Kawagoe and Nikko with a discount ticket!
Located only a short distance from Tokyo, there are tourist spots with undiscovered allure. 
In Kawagoe, 30 minutes from central Tokyo, you can enjoy both the historic landscape of the town and exciting festivals.
If you go further north to Nikko, a World Heritage Site two hours from Tokyo, rich and impressive nature awaits. 

More Story:   ",Nikko$$Tokyo$$Kawagoe
164,"Do you like Japanese confectioneries?
Regions all over Japan have their own unique confectioneries and sweets that you can enjoy. Today’s photos are of popular confectioneries and sweets that you will definitely want to try when visiting Kyushu.

More Story: http://japan-magazine.jnto.go.jp/en/1606_kyushusweets.html",,211783385560749_1091840507555028,visitjapaninternational,"Do you like Japanese confectioneries?
Regions all over Japan have their own unique confectioneries and sweets that you can enjoy. Todays photos are of popular confectioneries and sweets that you will definitely want to try when visiting Kyushu.

More Story:   ",Japan$$Kyushu
165,"Enjoy sightseeing with an umbrella in June, Japan’s rainy season!
If you use a Kimono rental service, why not rent a “Wagasa” as well? 
A Wagasa is traditional Japanese handmade umbrella made from oiled paper and bamboo, making it waterproof. 
A Wagasa would also add some charm to your summer trip to Japan.

Related Story
http://japan-magazine.jnto.go.jp/en/1404_umbrella.html
http://japan-magazine.jnto.go.jp/en/1512_cosplay.html",,211783385560749_1091838457555233,visitjapaninternational,"Enjoy sightseeing with an umbrella in June, Japans rainy season!
If you use a Kimono rental service, why not rent a Wagasa as well? 
A Wagasa is traditional Japanese handmade umbrella made from oiled paper and bamboo, making it waterproof. 
A Wagasa would also add some charm to your summer trip to Japan.

Related Story
 
  ",Japan$$Japans
166,"Transform into a ninja!

Have you ever wanted to become a ninja? Ninjas are stealthy figures, shrouded in mystery. In Iga City, Mie Prefecture, a town historically famous for having produced many ninjas, you can experience the training and lifestyle of the “Iga-ryu” style ninjas.

More Story: http://japan-magazine.jnto.go.jp/en/1606_ninja.html",,211783385560749_1091837087555370,visitjapaninternational,"Transform into a ninja!

Have you ever wanted to become a ninja? Ninjas are stealthy figures, shrouded in mystery. In Iga City, Mie Prefecture, a town historically famous for having produced many ninjas, you can experience the training and lifestyle of the Iga-ryu style ninjas.

More Story:   ",Iga City
167,"Enjoy “Authentic Japan, Tohoku”!
In the Tohoku region, you will discover the true, timeless Japan, representing the beautiful Japanese spirit that has remained unchanged since ancient times. 
Even if you are already familiar with Japan, you will be touched by the traditional culture that has blended with modern Japan.","You will find timeless real Japan in the Tohoku region, which truly represents beautiful Japanese spirit that remains from the ancient time. Even if you’ve a...",211783385560749_1091961580876254,visitjapaninternational,"Enjoy Authentic Japan, Tohoku!
In the Tohoku region, you will discover the true, timeless Japan, representing the beautiful Japanese spirit that has remained unchanged since ancient times. 
Even if you are already familiar with Japan, you will be touched by the traditional culture that has blended with modern Japan. You will find timeless real Japan in the Tohoku region, which truly represents beautiful Japanese spirit that remains from the ancient time. Even if youve a...",Japan$$Tohoku
168,"Japanese cuisine has recently begun to draw attention from far and wide, and is steadily gaining popularity.
There are countless dishes to choose from in Japan.
For example, take a look at the following photos: Sukiyaki, Sushi (lower right) and Ramen (lower left).
Of these three delicious meals, which do you like best?

Related Information:
http://www.jnto.go.jp/eng/attractions/dining/food/jfood_01.html　
http://www.jnto.go.jp/restaurant-search/eng/index.php　
http://www.jnto.go.jp/eng/arrange/essential/experience_japanese-food.html",,211783385560749_1087971297941949,visitjapaninternational,"Japanese cuisine has recently begun to draw attention from far and wide, and is steadily gaining popularity.
There are countless dishes to choose from in Japan.
For example, take a look at the following photos: Sukiyaki, Sushi (lower right) and Ramen (lower left).
Of these three delicious meals, which do you like best?

Related Information:
 
 
  ",Japan$$Sukiyaki
169,"One of the reasons to visit Japan this summer is for climbing Mt. Fuji.
At an impressive height of 3,776m, Mt. Fuji is the highest mountain in Japan. Visitors are officially able to climb Mt. Fuji from July until the beginning of September.
Please check the following information in advance:
http://www.jnto.go.jp/eng/indepth/scenic/mtfuji/fuji_05.html 
http://www.jnto.go.jp/eng/location/rtg/pdf/pg-405.pdf 
http://www.fujisan-climb.jp/en/index.html　
http://japan-magazine.jnto.go.jp/en/1306_fuji.html

If you are in the mood for adventure this summer, why not climb Mt. Fuji?",,211783385560749_1087969664608779,visitjapaninternational,"One of the reasons to visit Japan this summer is for climbing Mt. Fuji.
At an impressive height of 3,776m, Mt. Fuji is the highest mountain in Japan. Visitors are officially able to climb Mt. Fuji from July until the beginning of September.
Please check the following information in advance:
  
  
 
 

If you are in the mood for adventure this summer, why not climb Mt. Fuji? ",Japan$$Mt. Fuji
170,"What is your favorite fruit? 
Yamagata Prefecture is renowned for its delicious cherries, or “Sakuranbo”. As it just so happens, now is the best time of year to head to a farm for cherry picking. The blossoming flowers are white, and the ripe cherries are a bright orange-red.
Visit Japan and try the sweet and delectable Japanese Sakuranbo cherries.
The taste is unforgettable!

Related Information:
http://japan-brand.jnto.go.jp/eng/foods/fruits/3238/ 
http://japan-magazine.jnto.go.jp/en/1404_yamagata.html",,211783385560749_1084282628310816,visitjapaninternational,"What is your favorite fruit? 
Yamagata Prefecture is renowned for its delicious cherries, or Sakuranbo. As it just so happens, now is the best time of year to head to a farm for cherry picking. The blossoming flowers are white, and the ripe cherries are a bright orange-red.
Visit Japan and try the sweet and delectable Japanese Sakuranbo cherries.
The taste is unforgettable!

Related Information:
  
  ",Japan$$Yamagata Prefecture
171,"If you are eager to view the lush nature of Hokkaido, Onuma Quasi National Park may be the right destination for you. 
From there, you can enjoy the awe-inspiring sight of Mt. Komagatake while canoeing or cycling. 

Related Information:
Lake Onuma
http://www.jnto.go.jp/eng/location/spot/natuscen/lakeonuma.html 
http://www.hakodate.travel/en/things-to-do/top7/onuma-park/",,211783385560749_1084280134977732,visitjapaninternational,"If you are eager to view the lush nature of Hokkaido, Onuma Quasi National Park may be the right destination for you. 
From there, you can enjoy the awe-inspiring sight of Mt. Komagatake while canoeing or cycling. 

Related Information:
Lake Onuma
  
  ",Mt. Komagatake$$Onuma Quasi National Park
172,"“Ume”, often translated as Japanese plums, ripen in early summer and are used in various foods.
Have you ever eaten an “Umeboshi”, or pickled plum? It’s sour and salty, complements the taste of rice, and is also one of the most popular fillings for “Onigiri” (rice balls). 
Ume are also used to produce “Umeshu” (plum wine), a well-liked sweet liqueur. 
Give these unique Japanese flavors a try during your visit!

For more stories related to Ume:
http://www.jnto.go.jp/eng/attractions/dining/b-rank/izakaya.html
http://www.jnto.go.jp/eng/indepth/cultural/feeljapanesque/bento.html
http://japan-brand.jnto.go.jp/eng/foods/fruits/3342/",,211783385560749_1084278234977922,visitjapaninternational,"Ume, often translated as Japanese plums, ripen in early summer and are used in various foods.
Have you ever eaten an Umeboshi, or pickled plum? Its sour and salty, complements the taste of rice, and is also one of the most popular fillings for Onigiri (rice balls). 
Ume are also used to produce Umeshu (plum wine), a well-liked sweet liqueur. 
Give these unique Japanese flavors a try during your visit!

For more stories related to Ume:
 
 
  ",
173,"Experience Japan’s “Treasureland Tohoku.” 
Tohoku is a land of stunning natural beauty, historic sites, healing hot springs and traditional delicacies. Here you’ll find unexpected treasures that fascinate and inspire you.

https://www.youtube.com/watch?v=BCfV50U8swo",,211783385560749_1084327591639653,visitjapaninternational,"Experience Japans Treasureland Tohoku. 
Tohoku is a land of stunning natural beauty, historic sites, healing hot springs and traditional delicacies. Here youll find unexpected treasures that fascinate and inspire you.

  ",
174,"Early summer showers bring hydrangea flowers.

In Japan, there are several famous temples called “Ajisai-dera”, which means hydrangea temples.
Let’s explore beautiful flower island, Japan!

Related Information; http://www.jnto.go.jp/eng/location/spot/shritemp/kongosen-ji-temple.html 
http://www.jnto.go.jp/eng/attractions/rest/hana/hana_p4.html 
http://www.jnto.go.jp/eng/location/spot/shritemp/sanzenin.html",,211783385560749_1082846171787795,visitjapaninternational,"Early summer showers bring hydrangea flowers.

In Japan, there are several famous temples called Ajisai-dera, which means hydrangea temples.
Lets explore beautiful flower island, Japan!

Related Information;   
  
  ",Japan
175,"What’s that resting atop the post box?
It’s an apple, the symbol of Hirosaki, the leading city in apple production in Japan! 

In Tsugaru-han Neputa Village, you will discover that apple ashes are even used in the creation of teacups. The museum offers visitors great opportunities to experience the traditional way of painting ceramics in Tsugaru, the western part of Aomori Prefecture!　   

The museum also holds an exhibition of gigantic and beautiful lanterns, decorated with dynamic illustrations of historic figures and animals. They are used to celebrate Hirosaki Neputa Festival. 

To find out when the festival is held, check out the following links! 
http://www.jnto.go.jp/eng/location/spot/festival/aomorinebuta.html
http://japan-magazine.jnto.go.jp/en/1502_hirosaki.html
http://japan-brand.jnto.go.jp/eng/crafts/lacquer_ware/6/",,211783385560749_1078629072209505,visitjapaninternational,"Whats that resting atop the post box?
Its an apple, the symbol of Hirosaki, the leading city in apple production in Japan! 

In Tsugaru-han Neputa Village, you will discover that apple ashes are even used in the creation of teacups. The museum offers visitors great opportunities to experience the traditional way of painting ceramics in Tsugaru, the western part of Aomori Prefecture!   

The museum also holds an exhibition of gigantic and beautiful lanterns, decorated with dynamic illustrations of historic figures and animals. They are used to celebrate Hirosaki Neputa Festival. 

To find out when the festival is held, check out the following links! 
 
 
  ",Aomori Prefecture$$Tsugaru$$Hirosaki$$Japan$$Neputa Village
176,"About 1300 years ago, Nara Prefecture was the capital city of Japan. Many temples, shrines, and statues of Buddha still remain. 
Today’s photos are of Horyu-ji temple, Kasuga Taisha shrine, and a deer that lives in Nara-Park, nearby Todai-ji temple. All of these spectacular structures have been designated as World Heritage sites. Nara is also abundant in nature and breath-taking scenery in all seasons, so you can enjoy the city any time of year. 
Take a stroll through Nara to enjoy the ambience of this old, historic city.

More information
http://www.jnto.go.jp/eng/location/regional/nara/ 
http://www.jnto.go.jp/eng/location/regional/nara/narakoen.html 
https://www.jnto.go.jp/eng/location/rtg/pdf/pg-507.pdf",,211783385560749_1078608665544879,visitjapaninternational,"About 1300 years ago, Nara Prefecture was the capital city of Japan. Many temples, shrines, and statues of Buddha still remain. 
Todays photos are of Horyu-ji temple, Kasuga Taisha shrine, and a deer that lives in Nara-Park, nearby Todai-ji temple. All of these spectacular structures have been designated as World Heritage sites. Nara is also abundant in nature and breath-taking scenery in all seasons, so you can enjoy the city any time of year. 
Take a stroll through Nara to enjoy the ambience of this old, historic city.

More information
  
  
  ",Kasuga Taisha$$Nara Prefecture$$Japan$$Nara-Park$$Nara
177,"Izumo, located in the eastern part of Shimane Prefecture, is thought to be a place where gods from all over Japan gather in October of the lunar calendar. Many myths and legends have been passed down regarding this folklore. 
Izumo-Taisha Grand Shrine, visited by many whom are hoping to meet someone special, is also popular as a historic site filled with spiritual energy. 
Travel around Izumo to experience the mystical side of Japanese culture and tradition.

More Story: http://japan-magazine.jnto.go.jp/en/1605_izumo.html　",,211783385560749_1078594812212931,visitjapaninternational,"Izumo, located in the eastern part of Shimane Prefecture, is thought to be a place where gods from all over Japan gather in October of the lunar calendar. Many myths and legends have been passed down regarding this folklore. 
Izumo-Taisha Grand Shrine, visited by many whom are hoping to meet someone special, is also popular as a historic site filled with spiritual energy. 
Travel around Izumo to experience the mystical side of Japanese culture and tradition.

More Story:   ",Japan$$Shimane Prefecture$$Izumo
178,"Ishikawa Prefecture is one of the snowiest areas in Japan. The snow from the humid winds of the Sea of Japan that falls on Mt. Haku melts and runs throughout the prefecture in some of the most famous bodies of water of Japan. 
The water produced by this beautiful environment is then used for brewing a variety of well-recognized sake made from flavorful rice. Visitors to the prefecture are greeted by tranquil hot springs and awe-inspiring scenery.

More Story: http://japan-magazine.jnto.go.jp/en/special_santen.html",,211783385560749_1078261545579591,visitjapaninternational,"Ishikawa Prefecture is one of the snowiest areas in Japan. The snow from the humid winds of the Sea of Japan that falls on Mt. Haku melts and runs throughout the prefecture in some of the most famous bodies of water of Japan. 
The water produced by this beautiful environment is then used for brewing a variety of well-recognized sake made from flavorful rice. Visitors to the prefecture are greeted by tranquil hot springs and awe-inspiring scenery.

More Story:   ",Japan$$Ishikawa Prefecture$$Mt. Haku
179,"If you want to nurture a better understanding of people’s lives in Japan, how about visiting the old part of Tokyo?
Shitamachi, a lowland area on the East of the Sumida River in Tokyo, has prospered as a merchant city since the Edo-era (1603 ~1868).
It is perhaps not as exciting as Shibuya, but by taking a stroll through Shitamachi, you can feel the Japan of old, as well as the energy of the Japanese people.

Related information:
Eat your way along local shopping streets full of warmth.
http://japan-magazine.jnto.go.jp/en/1507_shoppingstreet.html

Let’s go to “Sento”, a public bath house!
http://japan-magazine.jnto.go.jp/en/1502_sento.html",,211783385560749_1068317713240641,visitjapaninternational,"If you want to nurture a better understanding of peoples lives in Japan, how about visiting the old part of Tokyo?
Shitamachi, a lowland area on the East of the Sumida River in Tokyo, has prospered as a merchant city since the Edo-era (1603 ~1868).
It is perhaps not as exciting as Shibuya, but by taking a stroll through Shitamachi, you can feel the Japan of old, as well as the energy of the Japanese people.

Related information:
Eat your way along local shopping streets full of warmth.
 

Lets go to Sento, a public bath house!
  ",Tokyo$$Shibuya$$Sumida River$$Sento$$Japan
180,"The Traditional Japanese style of architecture has a long history of development. Rain chains are small, functional ornaments in this style. The sight of droplets of water running down such chains is a unique motif, garnering an increasing fan base worldwide.

More Story: http://japan-magazine.jnto.go.jp/en/1605_rainchain.html",,211783385560749_1068316899907389,visitjapaninternational,"The Traditional Japanese style of architecture has a long history of development. Rain chains are small, functional ornaments in this style. The sight of droplets of water running down such chains is a unique motif, garnering an increasing fan base worldwide.

More Story:   ",
181,"Have you heard of Yosakoi Festival?
Yosakoi Festival is an exciting 4-day dance festival held every August.
The festival is held in the capital of Kochi Prefecture, Kochi City, in the south of Shikoku Island. 
More about Shikoku:　http://www.jnto.go.jp/eng/location/rtg/pdf/pg-607.pdf　　
In Yosakoi Festival, 200 groups comprised of 20,000 dancers groove in the style of Yosakoi all over town. The whole city is filled with a feverish energy until sundown.
Each group is free to arrange their own style for the Yosakoi song and costumes. These styles often include traditional Japanese, rock, “Kawaii”, and many more!
If you are interested in Yosakoi Festival, please “Like” this post!

Related Information;
http://www.jnto.go.jp/eng/location/regional/kochi/kochishi.html
http://www.pref.kochi.lg.jp/english/tourism-general.html　
http://japan-magazine.jnto.go.jp/en/1106_awaodori.html",,211783385560749_1068314376574308,visitjapaninternational,"Have you heard of Yosakoi Festival?
Yosakoi Festival is an exciting 4-day dance festival held every August.
The festival is held in the capital of Kochi Prefecture, Kochi City, in the south of Shikoku Island. 
More about Shikoku: 
In Yosakoi Festival, 200 groups comprised of 20,000 dancers groove in the style of Yosakoi all over town. The whole city is filled with a feverish energy until sundown.
Each group is free to arrange their own style for the Yosakoi song and costumes. These styles often include traditional Japanese, rock, Kawaii, and many more!
If you are interested in Yosakoi Festival, please Like this post!

Related Information;
 
 
  ",Kawaii$$Kochi City$$Shikoku Island$$Kochi Prefecture$$Yosakoi
182,"If you simply wish to experience the atmosphere of a Shinto-style wedding, you can have photos taken wearing a Shinto-style wedding costume. 
Please read the following article for more information: http://japan-magazine.jnto.go.jp/en/1605_bridal.html
A Shinto-style wedding at a shrine is an experience you can only have in Japan.",,211783385560749_1068313113241101,visitjapaninternational,"If you simply wish to experience the atmosphere of a Shinto-style wedding, you can have photos taken wearing a Shinto-style wedding costume. 
Please read the following article for more information:  
A Shinto-style wedding at a shrine is an experience you can only have in Japan. ",Japan
