message,description,id,page_id,full_text,locations
Did you know that Hong Kong has become the new hub for contemporary art? Find out why from Condé Nast Traveler. #travel,"As the global market takes notice of contemporary artists from mainland China and Hong Kong, HK has become a regional hub for creators—and the buyers that fuel their visions. Get a glimpse of the latest at these of-the-moment institutions, or during Art Basel Hong Kong (March 24–26).",297751913699970_666695746805583,visitchinanow,"Did you know that Hong Kong has become the new hub for contemporary art? Find out why from Cond Nast Traveler. #travel As the global market takes notice of contemporary artists from mainland China and Hong Kong, HK has become a regional hub for creatorsand the buyers that fuel their visions. Get a glimpse of the latest at these of-the-moment institutions, or during Art Basel Hong Kong (March 2426).",HK$$China$$Basel Hong Kong$$Hong Kong
"Hangzhou, China is a hotspot for travelers. Click here to see 10 reasons why it should be on your bucket list from USA TODAY. #wanderlustwednesday","Hangzhou, China, is an up-and-coming hotspot for international travelers. Located just a short bullet train ride from Shanghai, here are 10 reasons to add Hangzhou to your travel bucket list. ",297751913699970_666291620179329,visitchinanow,"Hangzhou, China is a hotspot for travelers. Click here to see 10 reasons why it should be on your bucket list from USA TODAY. #wanderlustwednesday Hangzhou, China, is an up-and-coming hotspot for international travelers. Located just a short bullet train ride from Shanghai, here are 10 reasons to add Hangzhou to your travel bucket list.",Hangzhou$$China$$Shanghai$$USA
Ever wanted to try the hot pot in Chengdu? You can enjoy the meal and unlimited spa treatments in #China on this trip! Click here for details via Travel + Leisure. #FoodieFriday,Visiting Beijing and Shanghai barely scratches the surface when it comes to the world’s most populous country. Let Black Tomato show you China’s modern metropolises as well as its otherworldly countryside.,297751913699970_664422117032946,visitchinanow,Ever wanted to try the hot pot in Chengdu? You can enjoy the meal and unlimited spa treatments in #China on this trip! Click here for details via Travel + Leisure. #FoodieFriday Visiting Beijing and Shanghai barely scratches the surface when it comes to the worlds most populous country. Let Black Tomato show you Chinas modern metropolises as well as its otherworldly countryside.,Shanghai$$Chengdu$$Beijing
"Can you fill in the number? The ancient City Wall of Xian, China was built in the ____ century. #silkroad #travel",,297751913699970_664023720406119,visitchinanow,"Can you fill in the number? The ancient City Wall of Xian, China was built in the ____ century. #silkroad #travel ",China$$Xian
"Explore the major wonders of #China with Wendy Wu Tours including the Great Wall in Beijing, pandas of Chongqing, skyscrapers in Shanghai, and the Terracotta Warriors in Xi'an. 

Click here for info: http://ow.ly/Yo48m #TravelTuesday",,297751913699970_660643020744189,visitchinanow,"Explore the major wonders of #China with Wendy Wu Tours including the Great Wall in Beijing, pandas of Chongqing, skyscrapers in Shanghai, and the Terracotta Warriors in Xi'an. 

Click here for info:   #TravelTuesday ",Shanghai$$Chongqing$$Xi'an$$Beijing
"Travel + Leisure shares 5 things to do in Hangzhou, China! #TravelTuesday","An eastern metropolis rich in history and culture, Hangzhou is known for its beauty and tranquility. If you're visiting the scenic city for the first time, check out these five experiences that should not be missed.",297751913699970_660730650735426,visitchinanow,"Travel + Leisure shares 5 things to do in Hangzhou, China! #TravelTuesday An eastern metropolis rich in history and culture, Hangzhou is known for its beauty and tranquility. If you're visiting the scenic city for the first time, check out these five experiences that should not be missed.",Hangzhou$$China
#China has an amazing subtropical wonderland to experience! Check out the 9 things to do there via CNN. #travel #wanderlust,"Incredible views. Incredible food. This inspirational ""Shangri-la"" is like nowhere else in China.",297751913699970_660140464127778,visitchinanow,"#China has an amazing subtropical wonderland to experience! Check out the 9 things to do there via CNN. #travel #wanderlust Incredible views. Incredible food. This inspirational ""Shangri-la"" is like nowhere else in China.",China
Check out 25 traditional Chinese dishes to make via BuzzFeed! #FoodieFriday,No more takeaways for you.,297751913699970_659063157568842,visitchinanow,Check out 25 traditional Chinese dishes to make via BuzzFeed! #FoodieFriday No more takeaways for you.,
The #SilkRoad has many cultural sites and natural wonders to discover. Learn more about this ancient route and its treasures from our website. #travel #tourism,"The Silk Road, an ancient trade route named for the lucrative Chinese silk that could be procured along its path, dates back more than 2,000 years and was one of the earliest connectors between the East and the West. This historic path was traveled by Marco Polo and other explorers who paved the way…",297751913699970_658697127605445,visitchinanow,"The #SilkRoad has many cultural sites and natural wonders to discover. Learn more about this ancient route and its treasures from our website. #travel #tourism The Silk Road, an ancient trade route named for the lucrative Chinese silk that could be procured along its path, dates back more than 2,000 years and was one of the earliest connectors between the East and the West. This historic path was traveled by Marco Polo and other explorers who paved the way",East$$Silk Road
"Fuel your #wanderlust by visiting the beautiful Grand Canyon of Zhangjiajie. This area has the perfect scenic views with its waterfalls and trees, that can be admired by the world's highest glass-bottom bridge!",,297751913699970_655757974566027,visitchinanow,"Fuel your #wanderlust by visiting the beautiful Grand Canyon of Zhangjiajie. This area has the perfect scenic views with its waterfalls and trees, that can be admired by the world's highest glass-bottom bridge! ",Grand Canyon of Zhangjiajie
China's love for #pandas never changes! Click here to learn about how they're being protected and cared for in #Chengdu via Washington Post.,"The National Zoo is debuting a panda baby, so expect crowds. In China, the panda scene is different.",297751913699970_652511511557340,visitchinanow,"China's love for #pandas never changes! Click here to learn about how they're being protected and cared for in #Chengdu via Washington Post. The National Zoo is debuting a panda baby, so expect crowds. In China, the panda scene is different.",China
"Check out USA TODAY 10Best restaurants in Beijing, China for authentic Chinese food in the capital's thriving dining scene. #FoodieFriday",Get the top 10 Beijing restaurants. Read the 10Best Beijing restaurant reviews and view users' restaurant ratings.,297751913699970_651508658324292,visitchinanow,"Check out USA TODAY 10Best restaurants in Beijing, China for authentic Chinese food in the capital's thriving dining scene. #FoodieFriday Get the top 10 Beijing restaurants. Read the 10Best Beijing restaurant reviews and view users' restaurant ratings.",China$$Beijing$$USA
"Looking for the perfect place for beautiful scenery? Visit Qinghai on the #SilkRoad, surrounded by snow-capped mountains, the Gobi deserts, lakes, and large fields. There are over 250 wild animals placed under protection here. #travel #wanderlust",,297751913699970_651164708358687,visitchinanow,"Looking for the perfect place for beautiful scenery? Visit Qinghai on the #SilkRoad, surrounded by snow-capped mountains, the Gobi deserts, lakes, and large fields. There are over 250 wild animals placed under protection here. #travel #wanderlust ",Qinghai
"Visit the Temple of Heaven in Beijing, China - the largest complex in the country. Built in 1420, it was declared a world heritage site in 1998. #travel #tourism",,297751913699970_650850551723436,visitchinanow,"Visit the Temple of Heaven in Beijing, China - the largest complex in the country. Built in 1420, it was declared a world heritage site in 1998. #travel #tourism ",China$$Beijing
Follow us on Instagram at @DiscoverChinaNow to check out our beautiful photos of #China including Panda bears and Terracotta Warriors of Xi'an! #travel #wanderlust,,297751913699970_648350758640082,visitchinanow,Follow us on Instagram at @DiscoverChinaNow to check out our beautiful photos of #China including Panda bears and Terracotta Warriors of Xi'an! #travel #wanderlust ,Xi'an
"Book a trip with Imperial Tours to Xian, China to experience the country's wondrous culture and history, including the Terracotta Warriors! http://ow.ly/WXtpQ #TravelTuesday",,297751913699970_648010672007424,visitchinanow,"Book a trip with Imperial Tours to Xian, China to experience the country's wondrous culture and history, including the Terracotta Warriors!   #TravelTuesday ",China$$Xian
Kelley Ferro got to learn how to make traditional Chinese dumplings during her trip to #China with USTOA and Wendy Wu Tours! #FoodieFriday (Photo taken by Greg Brand),,297751913699970_646400762168415,visitchinanow,Kelley Ferro got to learn how to make traditional Chinese dumplings during her trip to #China with USTOA and Wendy Wu Tours! #FoodieFriday (Photo taken by Greg Brand) ,
"Want to discover the treasures of #China? Book a trip with Champion Holidays to check out the Giant panda breeding base, Xi'an Ancient City Wall, and more! http://ow.ly/WEXOp #TravelTuesday",,297751913699970_645371218938036,visitchinanow,"Want to discover the treasures of #China? Book a trip with Champion Holidays to check out the Giant panda breeding base, Xi'an Ancient City Wall, and more!   #TravelTuesday ",Xi'an Ancient City Wall
Happy New Year from China National Tourist Office!,,297751913699970_643672719107886,visitchinanow,Happy New Year from China National Tourist Office! ,China
The Longsheng Rice Terraces is one of the most incredible sites in the Guangxi province in #China. They were built more than 600 years ago along the slope between the river and mountain top. #travel #wanderlust,,297751913699970_640235196118305,visitchinanow,The Longsheng Rice Terraces is one of the most incredible sites in the Guangxi province in #China. They were built more than 600 years ago along the slope between the river and mountain top. #travel #wanderlust ,Guangxi
"Explore the major sites and attractions in #China, including the Forbidden City, Great Wall of China, Terracotta Warriors of Xi'an, Panda bears, and more with China Discovery Tours! http://ow.ly/WhwfA",,297751913699970_640217052786786,visitchinanow,"Explore the major sites and attractions in #China, including the Forbidden City, Great Wall of China, Terracotta Warriors of Xi'an, Panda bears, and more with China Discovery Tours!   ",Xi'an$$China$$Great Wall of China$$Forbidden City
"The new Duanmen Digital Gallery at the Forbidden City in Beijing, China will continue through the rest of this month to January 17, giving tourists an innovative way to explore ancient relics and treasures!  #china #tourism",,297751913699970_640213272787164,visitchinanow,"The new Duanmen Digital Gallery at the Forbidden City in Beijing, China will continue through the rest of this month to January 17, giving tourists an innovative way to explore ancient relics and treasures!  #china #tourism ",China$$Beijing$$Forbidden City
It's a #winter wonderland in China!,"The highest snow building in the world is expected to be constructed in early 2016 on Sun Island in Harbin, northeast China’s Heilongjiang Province.",297751913699970_642519049223253,visitchinanow,"It's a #winter wonderland in China! The highest snow building in the world is expected to be constructed in early 2016 on Sun Island in Harbin, northeast Chinas Heilongjiang Province.",northeast Chinas Heilongjiang Province$$China$$Harbin$$Sun Island
"Check out the must-see sights on the #SilkRoad from Lonely Planet - including the famous Terracotta Warriors, Flaming Mountains, and more! #travel #china",Read Must-see sights on China's Silk Road by Lonely Planet,297751913699970_640113459463812,visitchinanow,"Check out the must-see sights on the #SilkRoad from Lonely Planet - including the famous Terracotta Warriors, Flaming Mountains, and more! #travel #china Read Must-see sights on China's Silk Road by Lonely Planet",Silk Road$$China$$Lonely Planet$$Flaming Mountains
Enjoy the #winter season with awesome #vacation spots in China! The Harbin International Ice and Snow Sculpture Festival and new cave openings at the Magao Grottoes in Dunhuang are just a couple of things to look forward to! #travel,,297751913699970_640240832784408,visitchinanow,Enjoy the #winter season with awesome #vacation spots in China! The Harbin International Ice and Snow Sculpture Festival and new cave openings at the Magao Grottoes in Dunhuang are just a couple of things to look forward to! #travel ,China$$Dunhuang$$Magao Grottoes
Check out the top attractions in China including the Great Wall of China and the Terracotta Warriors of Xi'an as Kelley Ferro experiences in her trip with USTOA and Wendy Wu Tours USA! #TravelTuesday #TravelTogether,,297751913699970_637160783092413,visitchinanow,Check out the top attractions in China including the Great Wall of China and the Terracotta Warriors of Xi'an as Kelley Ferro experiences in her trip with USTOA and Wendy Wu Tours USA! #TravelTuesday #TravelTogether ,China$$Great Wall of China$$USA
#Panda looking out for its friend!,"Hey dude, he said he doesn’t want an injection! #VideofromChina #Panda",297751913699970_637241566417668,visitchinanow,"#Panda looking out for its friend! Hey dude, he said he doesnt want an injection! #VideofromChina #Panda",
"We are excited for the 2022 Winter Olympic Games, which will be hosted in Beijing, China!","China has launched its overall preparation for the 2022 Winter Olympic Games here on Thursday.
Beijing won the bid to host the 2022 Winter Olympic Games at the 128th International Olympic Committee (IOC) session on July 31 to become the first ever city to host both summer and winter Olympics. http://ow.ly/VIzUQ",297751913699970_636882969786861,visitchinanow,"We are excited for the 2022 Winter Olympic Games, which will be hosted in Beijing, China! China has launched its overall preparation for the 2022 Winter Olympic Games here on Thursday.
Beijing won the bid to host the 2022 Winter Olympic Games at the 128th International Olympic Committee (IOC) session on July 31 to become the first ever city to host both summer and winter Olympics.  ",China$$Beijing
"Check out this foodie #travel guide on the most popular desserts and drinks in Beijing, China! #FoodieFriday","This foodie travel guide presents the most popular desserts and drinks in Beijing, China. #gpsmycity",297751913699970_635940829881075,visitchinanow,"Check out this foodie #travel guide on the most popular desserts and drinks in Beijing, China! #FoodieFriday This foodie travel guide presents the most popular desserts and drinks in Beijing, China. #gpsmycity",China$$Beijing
"Did you know that you can explore the Great Wall of China and the #SilkRoad all at once? Both of these pass through the Gansu province, with the Jiayuguan Pass representing the western start of the wall. Visit this ancient site for an incredible cultural experience! #travel #tourism",,297751913699970_635556453252846,visitchinanow,"Did you know that you can explore the Great Wall of China and the #SilkRoad all at once? Both of these pass through the Gansu province, with the Jiayuguan Pass representing the western start of the wall. Visit this ancient site for an incredible cultural experience! #travel #tourism ",China$$Gansu province
This #cute baby #panda enjoys some milk!,"Baby #panda, time for milk! http://on.china.cn/1lmxMyO",297751913699970_635340953274396,visitchinanow,"This #cute baby #panda enjoys some milk! Baby #panda, time for milk!  ",
The Great Wall of China in Beijing and the Wulingyuan scenic area in Zhangjiajie were featured among Condé Nast Traveler's 50 Most Beautiful Places in the World! #travel #china,"It's over 12,000 miles long, thousands of years old, and can be seen from space—no wonder the Great Wall nabbed a spot on this list.",297751913699970_633074653501026,visitchinanow,"The Great Wall of China in Beijing and the Wulingyuan scenic area in Zhangjiajie were featured among Cond Nast Traveler's 50 Most Beautiful Places in the World! #travel #china It's over 12,000 miles long, thousands of years old, and can be seen from spaceno wonder the Great Wall nabbed a spot on this list.",Great Wall$$Beijing$$China$$Zhangjiajie$$Wulingyuan
The 30th Harbin International Ice and Snow Sculpture Festival starts next month! The city is the coldest in China but millions visit during this time to marvel at the colorful masterpieces made out of ice. #travel,,297751913699970_633059516835873,visitchinanow,The 30th Harbin International Ice and Snow Sculpture Festival starts next month! The city is the coldest in China but millions visit during this time to marvel at the colorful masterpieces made out of ice. #travel ,China
"Beijing, China under beautiful #snow! #TravelTuesday","#ChinaLens Shrouded in heavy snowfall, #PalaceMuseum greets a good many visitors

Beijing embraced a heavy snowfall Sunday,a day that also marked the beginning of this year's 20th solar term, Minor Snow, referring to the time when it starts to snow, mostly in China's northern areas. Although the temperature dropped below zero Celsius, people still flocked to the city's landmark attractions to appreciate the snowy scenery. http://bit.ly/1ldhszL",297751913699970_630664290408729,visitchinanow,"Beijing, China under beautiful #snow! #TravelTuesday #ChinaLens Shrouded in heavy snowfall, #PalaceMuseum greets a good many visitors

Beijing embraced a heavy snowfall Sunday,a day that also marked the beginning of this year's 20th solar term, Minor Snow, referring to the time when it starts to snow, mostly in China's northern areas. Although the temperature dropped below zero Celsius, people still flocked to the city's landmark attractions to appreciate the snowy scenery.  ",China$$Beijing
Beautiful pictures of the snowfall in North China! #snow #china,"#ChinaLens Snowfall witnessed in North China
http://bit.ly/1Oi8NWw",297751913699970_629475283860963,visitchinanow,"Beautiful pictures of the snowfall in North China! #snow #china #ChinaLens Snowfall witnessed in North China
 ",North China
"Did you know there are 1,021 buns in the coiled hair of the Leshan Giant Buddha? You can visit this UNESCO World Heritage Site along the #SilkRoad in the Sichuan province. #travel",,297751913699970_629067083901783,visitchinanow,"Did you know there are 1,021 buns in the coiled hair of the Leshan Giant Buddha? You can visit this UNESCO World Heritage Site along the #SilkRoad in the Sichuan province. #travel ",Sichuan
"Shanghai, China is the city that changes the way you see the future. Click here to learn more about its fascinating skyscrapers and attractions via CNN. #travel #tourism","With stratospheric skyscrapers and dazzling city lights, China's eastern metropolis is a sci-fi fantasy made real.",297751913699970_628194990655659,visitchinanow,"Shanghai, China is the city that changes the way you see the future. Click here to learn more about its fascinating skyscrapers and attractions via CNN. #travel #tourism With stratospheric skyscrapers and dazzling city lights, China's eastern metropolis is a sci-fi fantasy made real.",China$$Shanghai
Learn more about the Harbin's Ice and Snow Sculpture Festival via Travel Pulse. The colors are absolutely beautiful! #travel #china,"Harbin, China is known as the Ice City. Temperatures can get dangerously cold during the winter, but that doesn't stop people from attending one of the world's largest winter festivals.",297751913699970_628193000655858,visitchinanow,"Learn more about the Harbin's Ice and Snow Sculpture Festival via Travel Pulse. The colors are absolutely beautiful! #travel #china Harbin, China is known as the Ice City. Temperatures can get dangerously cold during the winter, but that doesn't stop people from attending one of the world's largest winter festivals.",Ice City$$China$$Harbin
"Aside from the Terracotta Army, Xi'an is known for its amazing cuisine including an array of noodles, breads and dumplings. Check out the city's 10 dishes you can't miss via CNN. #FoodieFriday",The Terracotta Army may be the most famous landmark in Xi'an but its array of food can be a tastier way to transport yourself back to ancient China.,297751913699970_627375637404261,visitchinanow,"Aside from the Terracotta Army, Xi'an is known for its amazing cuisine including an array of noodles, breads and dumplings. Check out the city's 10 dishes you can't miss via CNN. #FoodieFriday The Terracotta Army may be the most famous landmark in Xi'an but its array of food can be a tastier way to transport yourself back to ancient China.",Xi'an$$China
"Chengdu, China is not just known for Pandas. The city is also known for its food obsession with the highest density of restaurants and teahouses in the world. Check out some of the delights via The Guardian. #FoodieFriday","Award-winning chef and Chinese food expert Fuchsia Dunlop heads to Chengdu, capital of China's most food-obsessed province, to welcome in the year of the dragon amid its spicy delights",297751913699970_625319654276526,visitchinanow,"Chengdu, China is not just known for Pandas. The city is also known for its food obsession with the highest density of restaurants and teahouses in the world. Check out some of the delights via The Guardian. #FoodieFriday Award-winning chef and Chinese food expert Fuchsia Dunlop heads to Chengdu, capital of China's most food-obsessed province, to welcome in the year of the dragon amid its spicy delights",China$$Chengdu
Doing #yoga on a suspended bridge in #China!,"Yoga in the air on suspended bridge

The bridge－one of the longest such spans in China－is 300 meters long and 180 meters above the ground. #Yoga practitioners display their skills on a suspended glass bridge in a national geological park in Pingjiang county, Central China's Hunan province. http://bit.ly/1QimA1J",297751913699970_625397324268759,visitchinanow,"Doing #yoga on a suspended bridge in #China! Yoga in the air on suspended bridge

The bridgeone of the longest such spans in Chinais 300 meters long and 180 meters above the ground. #Yoga practitioners display their skills on a suspended glass bridge in a national geological park in Pingjiang county, Central China's Hunan province.  ",Chinais$$Hunan province$$Central China$$Pingjiang county
How awesome it must be to be a Panda nanny and spend the day with these adorable creatures! #China #Pandas,#iPanda Video: Panda Nannies Have the Happiest Job Ever,297751913699970_624838127658012,visitchinanow,How awesome it must be to be a Panda nanny and spend the day with these adorable creatures! #China #Pandas #iPanda Video: Panda Nannies Have the Happiest Job Ever,
"Discover the #Pandas of Sichuan province! You can take the 4 day tour to Chengdu, China via China Highlights - China Tour Operator to meet these animals. Click here for itinerary details http://ow.ly/Uc6zX #tourism",,297751913699970_624515011023657,visitchinanow,"Discover the #Pandas of Sichuan province! You can take the 4 day tour to Chengdu, China via China Highlights - China Tour Operator to meet these animals. Click here for itinerary details   #tourism ",China$$Chengdu$$Sichuan
"Explore the #SilkRoad with this video showing an aerial view of north Xinjiang! This province is known for its unique folk culture and diverse resources. With deserts, grasslands, mountains, and lakes, it's a perfect place for adventures! #tourism #wanderlust","This is ""North Xinjiang Aerial Showreel 2015 新疆航拍2015"" by Ken Leung on Vimeo, the home for high quality videos and the people who love them.",297751913699970_623173127824512,visitchinanow,"Explore the #SilkRoad with this video showing an aerial view of north Xinjiang! This province is known for its unique folk culture and diverse resources. With deserts, grasslands, mountains, and lakes, it's a perfect place for adventures! #tourism #wanderlust This is ""North Xinjiang Aerial Showreel 2015 2015"" by Ken Leung on Vimeo, the home for high quality videos and the people who love them.",Xinjiang
Explore the rice terraces of Guilin and the off the beaten track of #China's charming minority villages! #wanderlust,"#BeautifulGuangxi  They have beautiful costumes, ancient musical instrument, etc.",297751913699970_622947904513701,visitchinanow,"Explore the rice terraces of Guilin and the off the beaten track of #China's charming minority villages! #wanderlust #BeautifulGuangxi  They have beautiful costumes, ancient musical instrument, etc.",Guilin
Experience traditional Chinese culture by joining the Spring Festival at Pingyao!,"#ChinaLens Indulging one’s inner Marco Polo

Being a photographer, it was a very interesting location for me but a rainy day made me a little disappointed. Even though the weather was not ideal, it was a worthwhile experience to walk on the city wall and I managed to take some good photos. More: http://bit.ly/1KzW9xg",297751913699970_622669861208172,visitchinanow,"Experience traditional Chinese culture by joining the Spring Festival at Pingyao! #ChinaLens Indulging ones inner Marco Polo

Being a photographer, it was a very interesting location for me but a rainy day made me a little disappointed. Even though the weather was not ideal, it was a worthwhile experience to walk on the city wall and I managed to take some good photos. More:  ",Pingyao
"Can you fill in the blank? On the #SilkRoad, tourists can cycle on the #Xian City Wall in _________ province. #travel #tourism",,297751913699970_621350244673467,visitchinanow,"Can you fill in the blank? On the #SilkRoad, tourists can cycle on the #Xian City Wall in _________ province. #travel #tourism ",
"Check out the ancient Yungang Grottoes, carved out of the cliffs of the Wuzhou mountain in Shanxi. Declared as an #UNESCO #WorldHeritageSite, these rock carvings greatly represent #Buddhist art. #travel #wanderlust",,297751913699970_621068588034966,visitchinanow,"Check out the ancient Yungang Grottoes, carved out of the cliffs of the Wuzhou mountain in Shanxi. Declared as an #UNESCO #WorldHeritageSite, these rock carvings greatly represent #Buddhist art. #travel #wanderlust ",Wuzhou$$Shanxi
"Who dares to drive on this road? A new 5,757-metre-long mountain road in Chongqing, China is becoming a huge tourist attraction! #tourism #travel",A TREACHEROUS road on the edge of a mountain is becoming one of China's biggest must-see...,297751913699970_620553674753124,visitchinanow,"Who dares to drive on this road? A new 5,757-metre-long mountain road in Chongqing, China is becoming a huge tourist attraction! #tourism #travel A TREACHEROUS road on the edge of a mountain is becoming one of China's biggest must-see...",China$$Chongqing
"Learn more about #pandas in this #blog post from Unusual Traveler! Many adorable pictures and fun facts about these #animals in Chengdu, China! #tourism",To see Pandas in the wild is extremely difficult so the best place to see them is at the Chengdu Panda research base of giant panda breeding.  Chengdu is in Sichuan province in western China.  Norm…,297751913699970_619299728211852,visitchinanow,"Learn more about #pandas in this #blog post from Unusual Traveler! Many adorable pictures and fun facts about these #animals in Chengdu, China! #tourism To see Pandas in the wild is extremely difficult so the best place to see them is at the Chengdu Panda research base of giant panda breeding.  Chengdu is in Sichuan province in western China.  Norm",China$$Chengdu$$Sichuan
"For only $389, you can #cruise down the Yangtze River in #China and tour the #beautiful and scenic city Chongqing, where you'll get a chance to explore the Three Gorges, the Dam Project, and more! http://ow.ly/TlmLU  #TravelTuesday #Tourism",,297751913699970_618803594928132,visitchinanow,"For only $389, you can #cruise down the Yangtze River in #China and tour the #beautiful and scenic city Chongqing, where you'll get a chance to explore the Three Gorges, the Dam Project, and more!    #TravelTuesday #Tourism ",Yangtze River$$Chongqing
"Spot a wild golden #monkey on the #SilkRoad! These #animals can be found at the Qinling Mountains in Shaanxi Province, located in northwestern #China. Like the giant panda, the golden monkeys are considered to be national treasures. #tourism",,297751913699970_617207971754361,visitchinanow,"Spot a wild golden #monkey on the #SilkRoad! These #animals can be found at the Qinling Mountains in Shaanxi Province, located in northwestern #China. Like the giant panda, the golden monkeys are considered to be national treasures. #tourism ",Shaanxi Province$$Qinling Mountains
"Wander along the Great Wall of China, one of the greatest man-made monuments and #UNESCO World Heritage Sites! Take in the splendid #scenery and revel in the adventures along this 13,000+ miles structure! #tourism #wanderlust",,297751913699970_616923941782764,visitchinanow,"Wander along the Great Wall of China, one of the greatest man-made monuments and #UNESCO World Heritage Sites! Take in the splendid #scenery and revel in the adventures along this 13,000+ miles structure! #tourism #wanderlust ",Great Wall of China
"Explore China's #beautiful #gardens and Imperial cities with Globotours, including sites such as the Great Wall, Tiananmen Square, Summer Palace, and Beijing Botanical Garden. Check out the itinerary here! http://ow.ly/T4Kz4 #Tourism #TravelTuesday",,297751913699970_616661411809017,visitchinanow,"Explore China's #beautiful #gardens and Imperial cities with Globotours, including sites such as the Great Wall, Tiananmen Square, Summer Palace, and Beijing Botanical Garden. Check out the itinerary here!   #Tourism #TravelTuesday ",China$$Tiananmen Square$$Beijing Botanical Garden$$Summer Palace
Those who aren't afraid of heights will enjoy the thrill of walking down China's first glass-bottom bridge at Shiniuzhai National Geological Park! The area was the inspiration for James Cameron's film Avatar! Read more about it via CNN. #tourism #wanderlust,"Look down, if you dare! The 180-meter-high Haohan Qiao, or Brave Men's Bridge, is now open in China's Hunan province.",297751913699970_616386831836475,visitchinanow,"Those who aren't afraid of heights will enjoy the thrill of walking down China's first glass-bottom bridge at Shiniuzhai National Geological Park! The area was the inspiration for James Cameron's film Avatar! Read more about it via CNN. #tourism #wanderlust Look down, if you dare! The 180-meter-high Haohan Qiao, or Brave Men's Bridge, is now open in China's Hunan province.",China$$Shiniuzhai National Geological Park$$Brave Men 's Bridge$$Hunan province
"Great news for tourists! Beijing's Palace Museum, a.k.a. the Forbidden City, will be opening almost all of its sections to the public, by 2020! Guests can expect exciting new exhibits and an amazing experience. #Tourism #UNESCO #WorldHeritageSite",,297751913699970_615097365298755,visitchinanow,"Great news for tourists! Beijing's Palace Museum,   Forbidden City, will be opening almost all of its sections to the public, by 2020! Guests can expect exciting new exhibits and an amazing experience. #Tourism #UNESCO #WorldHeritageSite ",Forbidden City$$Beijing
A must-see stop on the #SilkRoad is Xian to see the incredible and wondrous Terracotta Warriors! These sculptures represent the grand army that won over other Warring States to unite #China. #travel #tourism,,297751913699970_613252705483221,visitchinanow,A must-see stop on the #SilkRoad is Xian to see the incredible and wondrous Terracotta Warriors! These sculptures represent the grand army that won over other Warring States to unite #China. #travel #tourism ,Xian
"China National Tourist Office is running a television campaign on the Smithsonian Channel featuring the Ancient Treasures and Modern Wonders that  make China a must visit destination. China, Like Never Before. #travel #tourism",,297751913699970_613170325491459,visitchinanow,"China National Tourist Office is running a television campaign on the Smithsonian Channel featuring the Ancient Treasures and Modern Wonders that  make China a must visit destination. China, Like Never Before. #travel #tourism ",China
"Enjoy the #Shanghai Tourism Festival this month where many of the city's incredible attractions, including the Oriental Pearl Tower, Fengjing Water Town, and the Science and Technology Museum, will have half-price admission deals! 

Shanghai is also a great place to visit this month for awesome parades, food tastings, river cruises, shopping, and games and competitions. #tourism #china",,297751913699970_604972086311283,visitchinanow,"Enjoy the #Shanghai Tourism Festival this month where many of the city's incredible attractions, including the Oriental Pearl Tower, Fengjing Water Town, and the Science and Technology Museum, will have half-price admission deals! 

Shanghai is also a great place to visit this month for awesome parades, food tastings, river cruises, shopping, and games and competitions. #tourism #china ",Fengjing Water Town$$Shanghai$$Oriental Pearl Tower
"Experience both #Shanghai and #Beijing in the Grand Shanghai and Beijing Tour! At a discount for $999, spend 11 days in the cities where you get to enjoy a wide range of attractions! Click here to learn more http://ow.ly/RDSo3 #TravelTuesday #Toursim",,297751913699970_604653859676439,visitchinanow,"Experience both #Shanghai and #Beijing in the Grand Shanghai and Beijing Tour! At a discount for $999, spend 11 days in the cities where you get to enjoy a wide range of attractions! Click here to learn more   #TravelTuesday #Toursim ",Beijing$$Grand Shanghai
#Art lovers will enjoy spending time in #Beijing's 798 Arts District! Conde Nast Traveler highlights some of the best things to see and do there! Click here to learn more: http://ow.ly/Ri0lK #China #Fun,,297751913699970_601384513336707,visitchinanow,#Art lovers will enjoy spending time in #Beijing's 798 Arts District! Conde Nast Traveler highlights some of the best things to see and do there! Click here to learn more:   #China #Fun ,
"New airport is opening up in Xinjiang, located on the #SilkRoad! Visiting the region's outstanding scenic spots and cultural heritage sites will now be easier for tourists with the new Koktokay Airport that will be receiving flights from Urumqi. Instead of traveling for 7 hours on the road, visitors can #travel between the two cities in 50 minutes! #wanderlust",,297751913699970_599083033566855,visitchinanow,"New airport is opening up in Xinjiang, located on the #SilkRoad! Visiting the region's outstanding scenic spots and cultural heritage sites will now be easier for tourists with the new Koktokay Airport that will be receiving flights from Urumqi. Instead of traveling for 7 hours on the road, visitors can #travel between the two cities in 50 minutes! #wanderlust ",Xinjiang$$Urumqi$$Koktokay Airport
"Explore the villages of Southwest #China in a 13 day tour where you'll get to see the #beautiful rice terraces of Longji, visit Tiger Leaping Gorge, and visit the minority villages of Guanxi and Guizhou provinces. 

Grab your chance to experience the unique side to China! Click here for info from Audley Travel on how to book your trip. #tourism #traveltuesday",Experience a whole host of different minority cultures in this tour of some of the lesser visited parts of China's Southwest.,297751913699970_598712540270571,visitchinanow,"Explore the villages of Southwest #China in a 13 day tour where you'll get to see the #beautiful rice terraces of Longji, visit Tiger Leaping Gorge, and visit the minority villages of Guanxi and Guizhou provinces. 

Grab your chance to experience the unique side to China! Click here for info from Audley Travel on how to book your trip. #tourism #traveltuesday Experience a whole host of different minority cultures in this tour of some of the lesser visited parts of China's Southwest.",Southwest$$Guanxi$$Longji$$Guizhou$$Southwest #China$$China
