message,description,id,page_id,full_text,locations
"Durga Puja is one of the most popular festivals celebrated in West Bengal, especially in #Kolkata. 

The 10-day festival is celebrated in honour of Goddess Durga during Navaratri. Beginning from the sixth day till the ninth day, elaborate pandals with beautiful, life-size idols of Goddess Durga are open for visitors. The tenth day or Dashami marks the immersion of the idol in water with magnificent processions. People of Bengal celebrate this festival in the last four days of Navratri. 

During the festival, you will find Bengali girls and women dressed in exquisite saris and men in kurta-pyjama. Maha aarti is performed every evening. Devotees perform the Dhunuchi dance to the rhythmic beats of Dhak. The sounds of Dhak, Dhunuchi nach and the subtle fragrance of Shiuli adds to the spirit of the celebrations.",,144113158937441_1443403095675101,incredibleindia,"Durga Puja is one of the most popular festivals celebrated in West Bengal, especially in #Kolkata. 

The 10-day festival is celebrated in honour of Goddess Durga during Navaratri. Beginning from the sixth day till the ninth day, elaborate pandals with beautiful, life-size idols of Goddess Durga are open for visitors. The tenth day or Dashami marks the immersion of the idol in water with magnificent processions. People of Bengal celebrate this festival in the last four days of Navratri. 

During the festival, you will find Bengali girls and women dressed in exquisite saris and men in kurta-pyjama. Maha aarti is performed every evening. Devotees perform the Dhunuchi dance to the rhythmic beats of Dhak. The sounds of Dhak, Dhunuchi nach and the subtle fragrance of Shiuli adds to the spirit of the celebrations. ",Dhak$$Bengal$$Shiuli$$West Bengal
A journey of awakening #BuddhistConclave2016,,144113158937441_1438460766169334,incredibleindia,A journey of awakening #BuddhistConclave2016 ,
Sightseeing tour of heritage monuments in #NewDelhi for differently abled kids flagged off by Hon' Minister Dr. Mahesh Sharma,,144113158937441_1433121220036622,incredibleindia,Sightseeing tour of heritage monuments in #NewDelhi for differently abled kids flagged off by Hon' Minister Dr. Mahesh Sharma ,
"A UNESCO World Heritage site, Champaner-Pavagadh, in #Gujarat, is known for its splendid monuments, temples, mosques, pavilions, lakes, mansions and fortifications. 

Situated 50 km north of Vadodara, Champaner-Pavagadh has 114 magnificent monuments, 38 of which are protected by the Archaeological Survey of India (ASI). It is also one of the few medieval heritage sites in India that showcases a unique combination of Islamic & Hindu architecture.",,144113158937441_1428733547142056,incredibleindia,"A UNESCO World Heritage site, Champaner-Pavagadh, in #Gujarat, is known for its splendid monuments, temples, mosques, pavilions, lakes, mansions and fortifications. 

Situated 50 km north of Vadodara, Champaner-Pavagadh has 114 magnificent monuments, 38 of which are protected by the Archaeological Survey of India (ASI). It is also one of the few medieval heritage sites in India that showcases a unique combination of Islamic & Hindu architecture. ",India$$Vadodara
"Fatehpur Sikri (the City of Victory), built during the reign of Emperor Akbar in the second half of the 16th century, was the capital of the Mughal Empire between 1571 and 1585. The palace complex, comprising monuments, and temples, is constructed in a uniform architectural style and includes the Jama Masjid, one of the largest mosques in India. 

This ancient fortified city, located 40km west of #Agra, is a World Heritage Site and an excellent specimen of Mughal architecture in India.",,144113158937441_1428721640476580,incredibleindia,"Fatehpur Sikri (the City of Victory), built during the reign of Emperor Akbar in the second half of the 16th century, was the capital of the Mughal Empire between 1571 and 1585. The palace complex, comprising monuments, and temples, is constructed in a uniform architectural style and includes the Jama Masjid, one of the largest mosques in India. 

This ancient fortified city, located 40km west of #Agra, is a World Heritage Site and an excellent specimen of Mughal architecture in India. ",Fatehpur Sikri$$India
"Hill Forts of Rajasthan - This UNESCO heritage site comprises six majestic forts; Chittorgarh, Kumbhalgarh, Sawai Madhopur, Jhalawar, Jaipur and Jaisalmer.

The amazing architecture of the forts, some of them up to 20 kilometres in circumference, bears witness to the might and grandeur of the Rajput princely states that flourished from the 8th to the 18th centuries. Enclosed within the fortifications are some of the prominent urban centres, palaces, trading centres and temples - an eloquent testimony to a courtly culture that patronised learning, music and the arts.

Explore this amazing site on your trip to #Rajasthan.",,144113158937441_1426760794005998,incredibleindia,"Hill Forts of Rajasthan - This UNESCO heritage site comprises six majestic forts; Chittorgarh, Kumbhalgarh, Sawai Madhopur, Jhalawar, Jaipur and Jaisalmer.

The amazing architecture of the forts, some of them up to 20 kilometres in circumference, bears witness to the might and grandeur of the Rajput princely states that flourished from the 8th to the 18th centuries. Enclosed within the fortifications are some of the prominent urban centres, palaces, trading centres and temples - an eloquent testimony to a courtly culture that patronised learning, music and the arts.

Explore this amazing site on your trip to #Rajasthan. ",Jaipur$$Jaisalmer$$Jhalawar$$Kumbhalgarh
"The massive rock at Chadayamangalam, #Kerala, derives its name from the mythical bird Jatayu in the epic Ramayana. The bird is believed to have fallen on the rock after he failed in his efforts to prevent the kidnapping of Sita by Ravana. 

A nature park project named Jatayu Nature Park has been started with the objective of promoting adventure, mythology and wellness tourism. The park covers over 65 acres of land and hosts a giant sculpture of Jatayu. Regarded as the world’s largest bird sculpture, it will house a 6D theatre and an audio-visual based digital museum that will give the visitors interesting glimpses of the Ramayana. 

This enchanting sculpture will surely woo the world.",,144113158937441_1424867464195331,incredibleindia,"The massive rock at Chadayamangalam, #Kerala, derives its name from the mythical bird Jatayu in the epic Ramayana. The bird is believed to have fallen on the rock after he failed in his efforts to prevent the kidnapping of Sita by Ravana. 

A nature park project named Jatayu Nature Park has been started with the objective of promoting adventure, mythology and wellness tourism. The park covers over 65 acres of land and hosts a giant sculpture of Jatayu. Regarded as the worlds largest bird sculpture, it will house a 6D theatre and an audio-visual based digital museum that will give the visitors interesting glimpses of the Ramayana. 

This enchanting sculpture will surely woo the world. ",Jatayu$$Jatayu Nature Park$$Chadayamangalam$$Ravana
"Puri, a beautiful coastal town in the state of #Odisha, attracts a large number of tourists every year from across the globe. Puri is popularly known for the Shri Jagannath Temple, Puri Beach and the Konark Sun Temple, the UNESCO World Heritage Site. 

Jagannatha Temple is one of the four most sacred places in India. The temple is dedicated to Lord Krishna or Jagannath and has three main deities namely; Lord Jagannatha, Goddess Subhadra and Lord Balabhadra. According to legends, Puri is the birthplace of Lord Vishwakarma. It is believed that Lord Vishwakarma and Lord Vishnu (disguised as a carpenter) had helped to construct the temple.

If you are an architectural connoisseur or want to learn more about the splendid heritage of Odisha, Puri is the best place to be in.",,144113158937441_1414007525281325,incredibleindia,"Puri, a beautiful coastal town in the state of #Odisha, attracts a large number of tourists every year from across the globe. Puri is popularly known for the Shri Jagannath Temple, Puri Beach and the Konark Sun Temple, the UNESCO World Heritage Site. 

Jagannatha Temple is one of the four most sacred places in India. The temple is dedicated to Lord Krishna or Jagannath and has three main deities namely; Lord Jagannatha, Goddess Subhadra and Lord Balabhadra. According to legends, Puri is the birthplace of Lord Vishwakarma. It is believed that Lord Vishwakarma and Lord Vishnu (disguised as a carpenter) had helped to construct the temple.

If you are an architectural connoisseur or want to learn more about the splendid heritage of Odisha, Puri is the best place to be in. ",Konark Sun Temple$$India$$Odisha$$Puri Beach$$Jagannatha Temple
"As one of the leading producers of finest quality tea in the world, India is fast becoming the hotspot of tea tourism. There are several popular destinations for tea exploration in India.

If you wish to go on tea tours or want to experience the tea picking and making process, head to the sprawling tea estates in #Darjeeling, the lush tea plantations in #Munnar, or #Coonoor, Tamil Nadu. #Megamalai is yet another destination that you should not miss. With its 6000-acre tea plantation, Megamalai, Tamil Nadu, woos a considerable number of tourists every year. 

So, what are you waiting for? Sip a hot refreshing cup of tea, enjoy the splendid view of the mountains, take a stroll along the lush tea gardens, and have a blissful day!",,144113158937441_1412917265390351,incredibleindia,"As one of the leading producers of finest quality tea in the world, India is fast becoming the hotspot of tea tourism. There are several popular destinations for tea exploration in India.

If you wish to go on tea tours or want to experience the tea picking and making process, head to the sprawling tea estates in #Darjeeling, the lush tea plantations in #Munnar, or #Coonoor, Tamil Nadu. #Megamalai is yet another destination that you should not miss. With its 6000-acre tea plantation, Megamalai, Tamil Nadu, woos a considerable number of tourists every year. 

So, what are you waiting for? Sip a hot refreshing cup of tea, enjoy the splendid view of the mountains, take a stroll along the lush tea gardens, and have a blissful day! ",India$$Tamil Nadu$$Megamalai
"Want to add a dash of royalty & splendour on your wedding day? Look no further; #Rajasthan, India’s royal state known for its exquisite havelis and royal palaces, is just the right place for a grand, luxurious wedding. Udaipur, known as Venice of the East, is one of the most popular wedding destinations in Rajasthan, thanks to its splendid lakes, magnificent palaces and romantic ambience.

Tie the knot at any of the fascinating wedding venues, such as Devi Garh, an 18th century fort and palace, or the City Palace Complex, where the royal family of Mewar still resides. Jaipur, the Pink City, is another exciting wedding destination; here you can choose from a plenty of venues including the Jal Mahal Palace or the Samode Palace. Jodhpur, the Blue City, offers you a world of opulence, luxury and grandeur - go in for the spectacular Umaid Bhavan Palace, or the regal Mehrangarh Fort. 

Rajasthan has always remained a favourite with celebrities - Katy Perry, Madonna and Elizabeth Hurley have tied the knot in this splendid state.",,144113158937441_1411909025491175,incredibleindia,"Want to add a dash of royalty & splendour on your wedding day? Look no further; #Rajasthan, Indias royal state known for its exquisite havelis and royal palaces, is just the right place for a grand, luxurious wedding. Udaipur, known as Venice of the East, is one of the most popular wedding destinations in Rajasthan, thanks to its splendid lakes, magnificent palaces and romantic ambience.

Tie the knot at any of the fascinating wedding venues, such as Devi Garh, an 18th century fort and palace, or the City Palace Complex, where the royal family of Mewar still resides. Jaipur, the Pink City, is another exciting wedding destination; here you can choose from a plenty of venues including the Jal Mahal Palace or the Samode Palace. Jodhpur, the Blue City, offers you a world of opulence, luxury and grandeur - go in for the spectacular Umaid Bhavan Palace, or the regal Mehrangarh Fort. 

Rajasthan has always remained a favourite with celebrities - Katy Perry, Madonna and Elizabeth Hurley have tied the knot in this splendid state. ",Pink City$$East$$Jaipur$$Udaipur$$Blue City$$Samode Palace$$Jodhpur$$Venice$$Rajasthan$$Indias
"Ganesh Chaturthi is a Hindu festival celebrated to honour the birth of the elephant-headed God in Hindu mythology, Ganesha. The ten-day festival is celebrated with great fervour across India. Pandals (tents) are set up, houses are cleaned, and delicious sweets are prepared on the occasion. A ritual called Pranapratishhtha, which involves chanting of mantras by the priest, is performed. Clay idols of Lord Ganesha in various shapes and sizes are brought and placed in homes and pandals. Special Ganpati prayers, songs and devotional chanting are also part of the occasion.In Maharashtra, people purchase clay or metal idols of Lord Ganesha and worship them for one to ten days. The deities are then taken out in a majestic procession through the streets and immersed in a river, well or sea.",,144113158937441_1410831695598908,incredibleindia,"Ganesh Chaturthi is a Hindu festival celebrated to honour the birth of the elephant-headed God in Hindu mythology, Ganesha. The ten-day festival is celebrated with great fervour across India. Pandals (tents) are set up, houses are cleaned, and delicious sweets are prepared on the occasion. A ritual called Pranapratishhtha, which involves chanting of mantras by the priest, is performed. Clay idols of Lord Ganesha in various shapes and sizes are brought and placed in homes and pandals. Special Ganpati prayers, songs and devotional chanting are also part of the   people purchase clay or metal idols of Lord Ganesha and worship them for one to ten days. The deities are then taken out in a majestic procession through the streets and immersed in a river, well or sea. ",India
"If you want your wedding to be a quiet, tranquil affair, away from the hustle and bustle of city life, then #Andamans is the best place to be in. White sandy beaches, dense green forests, pleasant climate and serene surroundings make Andamans a beautiful and romantic wedding destination in India. 

Get hitched at the Havelock Islands or the Ross Islands, the perfect destinations for a beach wedding. Apart from the marriage ceremony, it will be an absolutely wonderful holiday experience for the guests too. 

So, head to the beautiful Andamans and make your marriage a truly unforgettable one!",,144113158937441_1406581132690631,incredibleindia,"If you want your wedding to be a quiet, tranquil affair, away from the hustle and bustle of city life, then #Andamans is the best place to be in. White sandy beaches, dense green forests, pleasant climate and serene surroundings make Andamans a beautiful and romantic wedding destination in India. 

Get hitched at the Havelock Islands or the Ross Islands, the perfect destinations for a beach wedding. Apart from the marriage ceremony, it will be an absolutely wonderful holiday experience for the guests too. 

So, head to the beautiful Andamans and make your marriage a truly unforgettable one! ",Havelock Islands$$Ross Islands$$India
"#IncredibleIndia in 36 stunning Instagram images Condé Nast Traveler 

http://www.cntraveller.in/story/india-in-36-stunning-instagram-images/","Because, #IlovemyIndia",144113158937441_1406580309357380,incredibleindia,"#IncredibleIndia in 36 stunning Instagram images Cond Nast Traveler 

  Because, #IlovemyIndia",
"Kerala, God’s Own Country, is fast becoming one of the most sought-after wedding destinations in India. Thanks to its picturesque landscape & spectacular natural charm, #Kerala woos a considerable number of tourists from India and abroad annually. You can have a beautiful beach wedding at Varkala or Kovalam; in the sprawling tea gardens of Munnar, or in a houseboat in the serene backwaters of Alappuzha. 

Make the promise of a lifetime in any of these fabulous destinations in Kerala & cherish your memories forever!",,144113158937441_1405391592809585,incredibleindia,"Kerala, Gods Own Country, is fast becoming one of the most sought-after wedding destinations in India. Thanks to its picturesque landscape & spectacular natural charm, #Kerala woos a considerable number of tourists from India and abroad annually. You can have a beautiful beach wedding at Varkala or Kovalam; in the sprawling tea gardens of Munnar, or in a houseboat in the serene backwaters of Alappuzha. 

Make the promise of a lifetime in any of these fabulous destinations in Kerala & cherish your memories forever! ",Kerala$$Alappuzha$$Varkala$$India$$Munnar$$Kovalam
"Ministry of Tourism is organising the “BRICS Convention on Tourism” on September 01-02, 2016 in Khajuraho Madhya Pradesh as a precursor to the The BRICS Summit to be held in Goa on October 15-16, 2016.  Delegation from the BRICS Countries are expected to participate in the Convention.",,144113158937441_1405853139430097,incredibleindia,"Ministry of Tourism is organising the BRICS Convention on Tourism on September 01-02, 2016 in Khajuraho Madhya Pradesh as a precursor to the The BRICS Summit to be held in Goa on October 15-16, 2016.  Delegation from the BRICS Countries are expected to participate in the Convention. ",Goa$$Khajuraho Madhya Pradesh
"Located in the district of Nagapattinam in Tamil Nadu, Velankanni is a major pilgrimage centre visited by people belonging to all faiths and religions. Velankanni is famous for the shrine dedicated to Virgin Mary, quite often referred to as ‘Our Lady of Health’.
The 41st annual feast of Our Lady of Velankanni Church will commence today.  This 11-day festival is held annually.",,144113158937441_1403449496337128,incredibleindia,"Located in the district of Nagapattinam in Tamil Nadu, Velankanni is a major pilgrimage centre visited by people belonging to all faiths and religions. Velankanni is famous for the shrine dedicated to Virgin Mary, quite often referred to as Our Lady of Health.
The 41st annual feast of Our Lady of Velankanni Church will commence today.  This 11-day festival is held annually. ",Nagapattinam$$Tamil Nadu
"Jaipur, the capital of #Rajasthan, is an epitome of royalty and magnificence. Jaipur is famously known as the ‘Pink City’ because of the colour of the stone used in the construction of the city. Besides its oriental charm, the city is popular for its exquisite handicraft items, embroidered apparel, and splendid culture and history. If Jaipur leaves you awestruck with its fairy tale charm, Jodhpur enthralls you with its pretty blue visage. Jodhpur, the ‘Blue City’, is a true architectural marvel. 

Stroll through the narrow lanes lined with Jodhpur’s blue houses and immerse yourself in a spellbinding, out-of-the-world experience.",,144113158937441_1400498353298909,incredibleindia,"Jaipur, the capital of #Rajasthan, is an epitome of royalty and magnificence. Jaipur is famously known as the Pink City because of the colour of the stone used in the construction of the city. Besides its oriental charm, the city is popular for its exquisite handicraft items, embroidered apparel, and splendid culture and history. If Jaipur leaves you awestruck with its fairy tale charm, Jodhpur enthralls you with its pretty blue visage. Jodhpur, the Blue City, is a true architectural marvel. 

Stroll through the narrow lanes lined with Jodhpurs blue houses and immerse yourself in a spellbinding, out-of-the-world experience. ",Pink City$$Jaipur$$Blue City$$Jodhpur
"The Taj Mahal in #Agra is one of the most recognisable and iconic monuments in the world. Constructed between 1631 and 1653, the mausoleum is a spectacular combination of Hindu, Islamic and Persian styles of architecture. It took 22 years and 20,000 workers to complete this architectural wonder. In addition to its rich history and stunning architecture, there are numerous interesting facts associated with the Taj Mahal. 

Do you know that the Taj Mahal takes on different hues at different times of the day - pinkish in the morning, milky white in the evening, and golden under the moonlit skies?  It is believed that the changing colour of the Taj signifies the fluctuating moods of women, particularly the queen, Mumtaz Mahal.",,144113158937441_1399320920083319,incredibleindia,"The Taj Mahal in #Agra is one of the most recognisable and iconic monuments in the world. Constructed between 1631 and 1653, the mausoleum is a spectacular combination of Hindu, Islamic and Persian styles of architecture. It took 22 years and 20,000 workers to complete this architectural wonder. In addition to its rich history and stunning architecture, there are numerous interesting facts associated with the Taj Mahal. 

Do you know that the Taj Mahal takes on different hues at different times of the day - pinkish in the morning, milky white in the evening, and golden under the moonlit skies?  It is believed that the changing colour of the Taj signifies the fluctuating moods of women, particularly the queen, Mumtaz Mahal. ",
"If you are a nature enthusiast or a lover of flowers, you need to take a trip along some of the fabulous rhododendron trails in India. During spring, between April and mid-May, the forest trails of the Himalayas are ablaze with a magnificent riot of colours - various hues of red, pink, yellow and white. Visit Brahmatal, the forests of Deoria Tal, or Bailey trail in #Arunachal Pradesh, and experience the surreal, awe-inspiring charm of the luscious Rhododendron forests.",,144113158937441_1399306316751446,incredibleindia,"If you are a nature enthusiast or a lover of flowers, you need to take a trip along some of the fabulous rhododendron trails in India. During spring, between April and mid-May, the forest trails of the Himalayas are ablaze with a magnificent riot of colours - various hues of red, pink, yellow and white. Visit Brahmatal, the forests of Deoria Tal, or Bailey trail in #Arunachal Pradesh, and experience the surreal, awe-inspiring charm of the luscious Rhododendron forests. ",Himalayas$$India$$Deoria Tal
"The cuisine of #Goa is a fascinating reflection of its history and heritage. The cuisine is mainly influenced by its Hindu origins, Portuguese colonialism, and some innovative techniques. Fish, coconut milk, rice, and local spices are the major components of Goan cuisine. Goan cuisine is basically characterized by the intense use of spices and flavours and use of kokum.  The most common delicacy is Kingfish (Vison or Viswan), Pomfret, Shark, Tuna and Mackerel, Crabs, Prawns, Tiger Prawns, Lobster, Squid, and Mussels.",,144113158937441_1396202233728521,incredibleindia,"The cuisine of #Goa is a fascinating reflection of its history and heritage. The cuisine is mainly influenced by its Hindu origins, Portuguese colonialism, and some innovative techniques. Fish, coconut milk, rice, and local spices are the major components of Goan cuisine. Goan cuisine is basically characterized by the intense use of spices and flavours and use of kokum.  The most common delicacy is Kingfish (Vison or Viswan), Pomfret, Shark, Tuna and Mackerel, Crabs, Prawns, Tiger Prawns, Lobster, Squid, and Mussels. ",Pomfret
"Vivekananda Rock Memorial is a prominent tourist attraction in #Kanyakumari, India. Constructed in 2000, the statue commemorates Thiruvalluvar, the eminent ancient Tamil saint and poet who wrote Thirukkural. The 133-feet Thiruvalluvar Statue (denoting the 133 chapters in the Thirukkural) weighs more than 7000 tons. More than 500 craftsmen have been involved in its construction. The massive statue stands out as a beacon of peace and humanity.",,144113158937441_1396189313729813,incredibleindia,"Vivekananda Rock Memorial is a prominent tourist attraction in #Kanyakumari, India. Constructed in 2000, the statue commemorates Thiruvalluvar, the eminent ancient Tamil saint and poet who wrote Thirukkural. The 133-feet Thiruvalluvar Statue (denoting the 133 chapters in the Thirukkural) weighs more than 7000 tons. More than 500 craftsmen have been involved in its construction. The massive statue stands out as a beacon of peace and humanity. ",India$$Vivekananda Rock Memorial
"Thank you Global Gallivanting for sharing this stunning photograph of The Golden Temple, Amritsar!",,144113158937441_1394296127252465,incredibleindia,"Thank you Global Gallivanting for sharing this stunning photograph of The Golden Temple, Amritsar! ",Golden Temple$$Amritsar
"The #Muzhappilangad beach, Kerala’s only drive-in beach, is a popular destination for tourists. Situated 8 kms from Thalassery, Muzhappilangad beach is ideal for swimming and adventure sports such as paragliding, parasailing and microlight flights. Some of the other major attractions include water sports, power boating and catamaran ride. Another highlight of the beach is the beautiful Dharma Dan Island located a few meters from the shoreline.",,144113158937441_1393075834041161,incredibleindia,"The #Muzhappilangad beach, Keralas only drive-in beach, is a popular destination for tourists. Situated 8 kms from Thalassery, Muzhappilangad beach is ideal for swimming and adventure sports such as paragliding, parasailing and microlight flights. Some of the other major attractions include water sports, power boating and catamaran ride. Another highlight of the beach is the beautiful Dharma Dan Island located a few meters from the shoreline. ",Thalassery$$Dharma Dan Island
"One of the largest districts in #Uttarakhand, Tehri Garhwal is regarded as one of the holiest places in the state. The two major attractions of New Tehri are its lake & dam. The lake was formed during the construction of the Tehri dam across the river Bhagirathi. The 260.5 metres Tehri Dam is the tallest dam in India and the 8th highest in the world.  It is also one of the world’s largest hydroelectric projects harnessing the waters of two prominent rivers of the Himalayas namely; Bhagirathi and Bhilangana. For adventure lovers, the lake offers numerous opportunities, from Scuba Diving and Canoeing to Kayaking, Houseboats and Cruise boating.",,144113158937441_1390207467661331,incredibleindia,"One of the largest districts in #Uttarakhand, Tehri Garhwal is regarded as one of the holiest places in the state. The two major attractions of New Tehri are its lake & dam. The lake was formed during the construction of the Tehri dam across the river Bhagirathi. The   Tehri Dam is the tallest dam in India and the 8th highest in the world.  It is also one of the worlds largest hydroelectric projects harnessing the waters of two prominent rivers of the Himalayas namely; Bhagirathi and Bhilangana. For adventure lovers, the lake offers numerous opportunities, from Scuba Diving and Canoeing to Kayaking, Houseboats and Cruise boating. ",Himalayas$$India$$Tehri Garhwal
"#Manikaran, situated in the #Kullu district of Himachal Pradesh, alongside the Parvati River, is known for its natural hot springs. The town is regarded sacred by both Hindus and Sikhs and is a popular pilgrimage destination. The tourists and pilgrims to Kullu and Manali frequently visit Manikaran as the hot springs are believed to possess strong curative powers. A dip in the holy water is believed to wash away the sins and cleanse the spirit.",,144113158937441_1385993548082723,incredibleindia,"#Manikaran, situated in the #Kullu district of Himachal Pradesh, alongside the Parvati River, is known for its natural hot springs. The town is regarded sacred by both Hindus and Sikhs and is a popular pilgrimage destination. The tourists and pilgrims to Kullu and Manali frequently visit Manikaran as the hot springs are believed to possess strong curative powers. A dip in the holy water is believed to wash away the sins and cleanse the spirit. ",Kullu$$Himachal Pradesh$$Parvati River
"As part of Independence Day celebrations, the Ministry of Tourism (MoT) is set to organize #BharatParv from 12-18 August 2016 at Rajpath, #NewDelhi, in association with the Ministry of Textiles, Culture, Defence, other Central Government Ministries, State Governments and Union Territories. The festival seeks to create a feeling of patriotism amongst people, promote the vibrant cultural diversity of the country and ensure greater participation of the general public. In addition to the display of handicrafts, cuisine and cultural performances by people from various regions of the country, the festival will also include performances by the Armed Forces Bands and illumination of India Gate. #IncredibleIndia",,144113158937441_1384477291567682,incredibleindia,"As part of Independence Day celebrations, the Ministry of Tourism (MoT) is set to organize #BharatParv from 12-18 August 2016 at Rajpath, #NewDelhi, in association with the Ministry of Textiles, Culture, Defence, other Central Government Ministries, State Governments and Union Territories. The festival seeks to create a feeling of patriotism amongst people, promote the vibrant cultural diversity of the country and ensure greater participation of the general public. In addition to the display of handicrafts, cuisine and cultural performances by people from various regions of the country, the festival will also include performances by the Armed Forces Bands and illumination of India Gate. #IncredibleIndia ",India Gate$$Rajpath
"#IncredibleIndia is proud that Dipa Karmakar has qualified for the final round in the Individual vault final of artistic gymnastics, finishing eighth place with a score of 14.850. Dipa is the first Indian gymnast to enter the Olympic finals and is one among the only five gymnasts to have successfully performed the ‘Produnova’ or the ""vault of death"" - one of the toughest manoeuvres in women’s gymnastics. She is also the first ever gymnast from India to be named as 'World Class Gymnast' by FIG.",Wing's on Fire #Dipakarmakar #Rio2016,144113158937441_1383475008334577,incredibleindia,"#IncredibleIndia is proud that Dipa Karmakar has qualified for the final round in the Individual vault final of artistic gymnastics, finishing eighth place with a score of   is the first Indian gymnast to enter the Olympic finals and is one among the only five gymnasts to have successfully performed the Produnova or the ""vault of death"" - one of the toughest manoeuvres in womens gymnastics. She is also the first ever gymnast from India to be named as 'World Class Gymnast' by FIG. Wing's on Fire #Dipakarmakar #Rio2016",India
"The Palace on Wheels is the first luxury train in India launched by the Indian Railways in association with Rajasthan Tourism Development Corporation to promote tourism in the state. With its exquisite decor, warm hospitality, perfectly crafted itinerary, delicious cuisine and state-of-the-art amenities, the Palace on Wheels offers you the best way to explore royal #Rajasthan. In 2010, the Palace on Wheels was voted as the 4th luxurious train in the world. Embark on a train journey through the colourful terrains of Rajasthan, visit the Taj Mahal in Agra, and step into a bygone era of luxury and magnificence.",,144113158937441_1377431638938914,incredibleindia,"The Palace on Wheels is the first luxury train in India launched by the Indian Railways in association with Rajasthan Tourism Development Corporation to promote tourism in the state. With its exquisite decor, warm hospitality, perfectly crafted itinerary, delicious cuisine and state-of-the-art amenities, the Palace on Wheels offers you the best way to explore royal #Rajasthan. In 2010, the Palace on Wheels was voted as the 4th luxurious train in the world. Embark on a train journey through the colourful terrains of Rajasthan, visit the Taj Mahal in Agra, and step into a bygone era of luxury and magnificence. ",Rajasthan$$India$$Agra
"Howrah Railway Station is the oldest railway station and the largest railway complex in India. With 23 platforms, it is one of the busiest railway stations in the country in terms of passenger volume per day. The #Howrah railway station also has the distinction of being the railway station with the highest train-handling capacity.",,144113158937441_1375045199177558,incredibleindia,"Howrah Railway Station is the oldest railway station and the largest railway complex in India. With 23 platforms, it is one of the busiest railway stations in the country in terms of passenger volume per day. The #Howrah railway station also has the distinction of being the railway station with the highest train-handling capacity. ",India
"Located at the centre of Auroville, the #Matrimandir (Temple of The Mother), is an edifice of great spiritual importance for practitioners of Integral yoga. Designed by Roger Anger, the project took around 37 years to be completed. A place for individual silent concentration, Matrimandir does not belong to any specific religion or sect. Matrimandir is an epitome of innovation and architectural excellence; it is designed as a massive sphere encapsulated by twelve petals. The golden discs in the dome reflect sunlight, giving the structure its radiance. The meditation hall or the inner chamber contains the largest optically-perfect glass globe in the world.",,144113158937441_1374334852581926,incredibleindia,"Located at the centre of Auroville, the #Matrimandir (Temple of The Mother), is an edifice of great spiritual importance for practitioners of Integral yoga. Designed by Roger Anger, the project took around 37 years to be completed. A place for individual silent concentration, Matrimandir does not belong to any specific religion or sect. Matrimandir is an epitome of innovation and architectural excellence; it is designed as a massive sphere encapsulated by twelve petals. The golden discs in the dome reflect sunlight, giving the structure its radiance. The meditation hall or the inner chamber contains the largest optically-perfect glass globe in the world. ",Auroville
Incredible India Tourism Investor’s Summit 2016 to be held from 21st to 23rd September 2016,,144113158937441_1373686135980131,incredibleindia,Incredible India Tourism Investors Summit 2016 to be held from 21st to 23rd September 2016 ,
"Ghum Railway Station, situated at an altitude of 7,405 feet, is the highest railway station in India and the 14th highest in the world. It is the highest point of the #Darjeeling Himalayan Railway from where the toy train starts descending towards Darjeeling town. The Ghum station is regarded as one of the most beautiful railway stations in the country.",,144113158937441_1373683952647016,incredibleindia,"Ghum Railway Station, situated at an altitude of 7,405 feet, is the highest railway station in India and the 14th highest in the world. It is the highest point of the #Darjeeling Himalayan Railway from where the toy train starts descending towards Darjeeling town. The Ghum station is regarded as one of the most beautiful railway stations in the country. ",Ghum Railway Station$$India
Ministry of Tourism to organize Bharat Parv from 12th to 18th August 2016,,144113158937441_1372193116129433,incredibleindia,Ministry of Tourism to organize Bharat Parv from 12th to 18th August 2016 ,
"Read about Bibi Ka Maqbara, or the Taj of the Deccan, a beautiful mausoleum that resembles the famous Taj Mahal.
http://www.amusingplanet.com/2014/11/bibi-ka-maqbara-other-taj-mahal.html #IncredibleIndia #Maharashtra","Do you know that India has not one but two Taj Mahals? Indeed, there is a monument identical to the Taj that stands in Aurangabad in Maharashtra. It is a mausoleum called Bibi Ka Maqbara (""Tomb of the Lady"") built by Prince Azam Shah, the son of the sixth Mughal Emperor Aurangzeb, between 1651 and 1...",144113158937441_1369206479761430,incredibleindia,"Read about Bibi Ka Maqbara, or the Taj of the Deccan, a beautiful mausoleum that resembles the famous Taj Mahal.
  #IncredibleIndia #Maharashtra Do you know that India has not one but two Taj Mahals? Indeed, there is a monument identical to the Taj that stands in Aurangabad in Maharashtra. It is a mausoleum called Bibi Ka Maqbara (""Tomb of the Lady"") built by Prince Azam Shah, the son of the sixth Mughal Emperor Aurangzeb, between 1651 and 1...",Aurangabad$$Maharashtra$$India
