location,lat,long,post_ids
baclayon port,27.07514415947645,-82.2068078285177,240054519398747_790687854335408$$240054519398747_751701461567381$$240054519398747_676343339103194$$240054519398747_676343339103194
baco,13.357295504000433,121.09829643300054,240054519398747_578957362175126
bacolod,10.666669264000461,122.94999911700052,240054519398747_929637493773776$$240054519398747_867040530033473$$240054519398747_808254152578778$$240054519398747_793128537424673$$240054519398747_740987145972146$$240054519398747_740987145972146$$240054519398747_737322696338591$$240054519398747_736886626382198$$240054519398747_724564140947780$$240054519398747_705602182843976$$240054519398747_639978312739697$$240054519398747_618417984895730$$240054519398747_656476164423245$$240054519398747_639978312739697$$240054519398747_627119504025578$$240054519398747_625370407533821$$240054519398747_618417984895730$$240054519398747_614260711978124$$240054519398747_599250386812490$$240054519398747_581013041969558$$240054519398747_573934222677440$$240054519398747_554588137945382$$240054519398747_542367739167422$$240054519398747_538164812921048$$240054519398747_535902629813933$$240054519398747_516631738407689$$240054519398747_447150098689187$$240054519398747_497336366952097$$240054519398747_359254817494575
bacolod chicken inasal,15.167399379000472,120.57979844300053,240054519398747_542367739167422
bacolod city,10.666669264000461,122.94999911700052,240054519398747_975848502486008$$240054519398747_736886626382198$$240054519398747_625370407533821
bacolod citys,10.666669264000461,122.94999911700052,240054519398747_393352600735604
bacon,13.037778857000433,124.04110729400054,240054519398747_819612091442984$$240054519398747_463156093755254
bacuit archipelago,,,240054519398747_805509389519921
badas point,10.812699306000468,120.98539695100055,240054519398747_632252910178904
badassery,28.23751556500048,83.9256280570005,225524117535380_805386622882457
badian,9.864718928000457,123.39638650500058,240054519398747_1162459693824887$$240054519398747_1079614345442756$$240054519398747_1074966792574178$$240054519398747_934261456644713
badian cebu,9.84716017100044,123.3869698800006,240054519398747_1062042013866656
badjao,6.1088797130004195,17.436967619000427,240054519398747_514043805333149
badrinath,30.73329559400048,79.2832955070005,144113158937441_1094981113850636
badrinath highway,36.7398014770576,-85.20740972977444,144113158937441_1514859811862762
badui village,18.399098105000462,109.27101946000056,67558139928_400138154928
badung strait,-8.64789830199959,115.36649806100058,67558139928_10151042172064929
baekje kingdom,,,340785907491_10153492465187492$$340785907491_10152861144762492$$340785907491_10152653636392492$$340785907491_10151833569927492
baekyangsa,0.0028495490004161184,18.13670952500047,340785907491_10151948780847492
baekyangsa temple,31.097471507505134,-97.3430296233177,340785907491_10152495379752492
baengmansongijangmiwon,,,340785907491_10152371776807492
bagac,14.596197566000455,120.39279953700054,240054519398747_1127047560699434$$240054519398747_906105826126943$$240054519398747_881248141946045$$240054519398747_802324169838443$$240054519398747_626156050788590$$240054519398747_511812215556308
bagasbas beach,46.91930712762297,-104.00611586725273,240054519398747_729225487148312$$240054519398747_729224850481709$$240054519398747_10153935722650077$$240054519398747_620375391366656$$240054519398747_538353466235516
baguio,16.41638954600046,120.59305876700057,240054519398747_997406973663494$$240054519398747_994696757267849$$240054519398747_951510764919782$$240054519398747_762133903857470$$240054519398747_796412747096252$$240054519398747_769182189819308$$240054519398747_764201653650695$$240054519398747_764004587003735$$240054519398747_763229053747955$$240054519398747_762133903857470$$240054519398747_760498600687667$$240054519398747_759806747423519$$240054519398747_686114594792735$$240054519398747_742105249193669$$240054519398747_737320286338832$$240054519398747_737319393005588$$240054519398747_724427704294757$$240054519398747_695979030472958$$240054519398747_645090952228433$$240054519398747_686114594792735$$240054519398747_674500425954152$$240054519398747_660987283972133$$240054519398747_652198534851008$$240054519398747_651129498291245$$240054519398747_645090952228433$$240054519398747_642842929119902$$240054519398747_616088241795371$$240054519398747_612734715464057$$240054519398747_612733378797524$$240054519398747_601478313256364$$240054519398747_593418420729020$$240054519398747_592121117525417$$240054519398747_583808755023320$$240054519398747_516267851777411$$240054519398747_482984745105722$$240054519398747_476046369132893$$240054519398747_449557235115140$$240054519398747_449555891781941$$240054519398747_440758239328373$$240054519398747_439816812755849$$240054519398747_439440846126779$$240054519398747_435612506509613$$240054519398747_435414966529367$$240054519398747_431665003571030
baguio city,16.41638954600046,120.59305876700057,240054519398747_999266990144159$$240054519398747_988601844544007$$240054519398747_975848502486008$$240054519398747_820220464715480$$240054519398747_762133903857470$$240054519398747_762133903857470$$240054519398747_760498600687667$$240054519398747_660987283972133$$240054519398747_655780241159504
baguio session road,,,240054519398747_612733378797524
bahamas,25.040819233000434,-77.37121680399963,240054519398747_753432938060900
bahara,16.56066924300046,-12.969079712999587,114979501871035_164348583652919
bahari beach,9.322809515000415,-83.96660554399966,67558139928_10152685688439929
bahasa indonesia,-7.227599335999571,112.05629930100054,67558139928_10153548087759929
bais bay,9.627216503000454,123.13610710200055,240054519398747_1017496104987914$$240054519398747_694420583962136$$240054519398747_508187822585414
bais city,9.591107207000448,123.12277928500055,240054519398747_632056266865235$$240054519398747_519889904748539
baiturrahman,-6.0668058429995995,106.16783833000056,67558139928_10152818497834929
baiyoke sky hotel,13.75453375400042,100.54039019800052,225524117535380_954431537977964
bajau,-1.8666670539995494,116.39999785000055,67558139928_10152730819109929$$67558139928_10152552888129929
bajawa,-8.784798653999587,120.9743999270006,67558139928_10153609258974929$$67558139928_10152772086569929$$67558139928_10152615134959929
bakjeongja,,,340785907491_10151476410307492
balabac,7.986797070000421,117.0644988840005,240054519398747_831061376964722$$240054519398747_476046082466255
balabac strait,7.6666684780004175,116.99999710700058,240054519398747_651137728290422
balagbag island,13.966667429000438,122.38332840200053,240054519398747_1079337268803797
balanga,14.67610597500044,120.53610732000061,240054519398747_954163691321156
balas island,55.588059536000515,-160.59249742499975,240054519398747_860255310711995
balat,37.51277649800045,27.279169243000467,240054519398747_435469946523869
balatero,13.502097154000467,120.92439586500052,240054519398747_639320869472108
baler,31.116666075000467,73.74999702000054,240054519398747_1098153886922135$$240054519398747_1054043427999848$$240054519398747_1024502514287273$$240054519398747_971108112960047$$240054519398747_866175206786672$$240054519398747_10153742087300077$$240054519398747_389212964482901
balestier,-34.545696686999634,-58.54941851099966,225524117535380_925503564204095
balestier that are not bak kut,,,225524117535380_936885313065920
bali,22.648588514000437,88.34114923300052,225524117535380_1307360442685070$$225524117535380_1261781717242943$$225524117535380_1260953500659098$$225524117535380_1262796183808163$$225524117535380_1186465118107937$$225524117535380_1134008133353636$$225524117535380_1084712561616527$$225524117535380_1011174188970365$$225524117535380_998003990287385$$225524117535380_976957989058652$$225524117535380_975309095890208$$225524117535380_949941785093606$$225524117535380_948246675263117$$225524117535380_942897362464715$$225524117535380_928749733879478$$225524117535380_885083101579475$$225524117535380_884195531668232$$225524117535380_877811618973290$$225524117535380_876400949114357$$225524117535380_755036167917503$$225524117535380_514853935269062$$1647170365552546_1853359228266991$$1647170365552546_1827098204226427$$1647170365552546_1826539007615680$$67558139928_10155101492514929$$67558139928_10155096340319929$$67558139928_10155046324849929$$67558139928_10155043024149929$$67558139928_10155017008619929$$67558139928_10154977628359929$$67558139928_10154924572839929$$67558139928_10154921045484929$$67558139928_10154912072359929$$67558139928_10154816382964929$$67558139928_10154804939569929$$67558139928_10154765197239929$$67558139928_10154753924934929$$67558139928_10154753763944929$$67558139928_10154726546979929$$67558139928_10154714050249929$$67558139928_10154659833494929$$67558139928_10154619921709929$$67558139928_10154599811819929$$67558139928_10154596039689929$$67558139928_10154593614464929$$67558139928_10154577385364929$$67558139928_10154563165964929$$67558139928_10154509536974929$$67558139928_10154498205279929$$67558139928_10154489626429929$$67558139928_10154459609664929$$67558139928_10154357460469929$$67558139928_10154344333159929$$67558139928_10154324687799929$$67558139928_10154301086774929$$67558139928_10153781119349929$$67558139928_10153763363149929$$67558139928_10153751386324929$$67558139928_10153719303194929$$67558139928_10153717499159929$$67558139928_10153717227784929$$67558139928_10153693802069929$$67558139928_10153676874869929$$67558139928_10153671174009929$$67558139928_10153657394014929$$67558139928_10153648450269929$$67558139928_10153646250644929$$67558139928_10153575248624929$$67558139928_10153571312724929$$67558139928_10153563710704929$$67558139928_10153559237059929$$67558139928_10153557177134929$$67558139928_10153550263094929$$67558139928_10153493267634929$$67558139928_10153466358904929$$67558139928_10153436171404929$$67558139928_10153414028399929$$67558139928_10153399983584929$$67558139928_10153317024319929$$67558139928_10153217478124929$$67558139928_10153198314779929$$67558139928_10153164511864929$$67558139928_10153108151489929$$67558139928_10153096084829929$$67558139928_10153093241734929$$67558139928_10153088378174929$$67558139928_10153027698809929$$67558139928_10153020537244929$$67558139928_10152992856834929$$67558139928_10152875317204929$$67558139928_10152776051409929$$67558139928_10152728267239929$$67558139928_10152647141574929$$67558139928_10152591835634929$$67558139928_10152460287499929$$67558139928_10152456900864929$$67558139928_10152329623524929$$67558139928_10152082617634929$$67558139928_10152050388549929$$67558139928_10152023275039929$$67558139928_10151988912794929$$67558139928_10151866161879929$$67558139928_10151846531594929$$67558139928_10151377396419929$$67558139928_10151377233584929$$67558139928_147528855403714$$67558139928_10151269851769929$$67558139928_10151214422739929$$67558139928_10151179036319929$$67558139928_10151042172064929$$67558139928_10150881692779929$$67558139928_254589164634650$$67558139928_267935929945233$$67558139928_10150535896654929$$67558139928_10150503685439929$$67558139928_10150501394939929$$67558139928_10150471168649929$$67558139928_125937217518238$$67558139928_10150444666404929$$67558139928_10150415755184929$$67558139928_10150399843439929$$67558139928_10150392298464929$$67558139928_10150392199449929$$67558139928_10150392171079929$$67558139928_10150382311494929$$67558139928_10150382152964929$$67558139928_10150344098799929$$67558139928_10150256518474929$$67558139928_10150229385619929$$67558139928_10150229375334929$$67558139928_10150229290619929$$67558139928_10150228484484929$$67558139928_10150224398464929$$67558139928_10150213487494929$$67558139928_10150211835234929$$67558139928_10150211651709929$$67558139928_10150179179109929$$67558139928_182659305109266$$67558139928_10150110520069929$$67558139928_470118084928$$67558139928_425277384928$$67558139928_326556169928$$240054519398747_984502214953970$$240054519398747_723343971069797$$240054519398747_719944864743041$$433618953473105_590579307777068$$433618953473105_541713869330279$$433618953473105_521048218063511$$433618953473105_507097792791887
bali  savana alas purwo,,,67558139928_10154912072359929
bali airport,-4.882996891999596,149.09999562200062,67558139928_10153442353004929
bali beach,49.610465974000476,6.128967067000417,67558139928_10154726546979929
bali beach run,,,67558139928_10154726546979929
bali indonesia,-8.499996426999587,114.99999658300055,67558139928_10155046324849929
bali inna grand bali beach,-8.677276194999592,115.26317822900057,67558139928_123618747716310
bali island,6.299995754000463,-10.783326671999589,67558139928_10153548087759929$$67558139928_10150232108084929$$67558139928_10150232108084929$$67558139928_10150232108084929$$67558139928_10150232108084929$$67558139928_10150232108084929$$67558139928_10150232108084929$$67558139928_10150232108084929$$67558139928_10150224232394929$$67558139928_10150125317599929
bali lane,-8.656339552999555,115.2538055610006,225524117535380_1286337058120742$$225524117535380_1231193003635148
bali nusa dua convention center,,,67558139928_10151866161879929
bali province,,,67558139928_10153317024319929
bali s international airport,,,67558139928_123618747716310
bali s jimbaran,-8.781599863999588,115.1635102080005,67558139928_10154544015414929
bali strait,-8.099198992999561,114.4991955230006,67558139928_10154753924934929
bali wonderfulindonesia uluwatu,,,67558139928_10152906296399929
balicasag,9.51836666200046,123.6824261230006,240054519398747_1131582650245925$$240054519398747_1068128793257978$$240054519398747_788458597891667$$240054519398747_755315301205997$$240054519398747_742330392504488$$240054519398747_684830534921141$$240054519398747_660984993972362$$240054519398747_660228557381339$$240054519398747_644225028981692$$240054519398747_627707930633402$$240054519398747_597096823694513$$240054519398747_484392594964937
balicasag island,9.51836666200046,123.6824261230006,240054519398747_485855161485347$$240054519398747_345561855549245
balicasag islands,9.51836666200046,123.6824261230006,240054519398747_1032635260140665
baliem river,7.234985784000457,15.914037260000441,67558139928_10154394807039929
baliem valley,,,67558139928_10154394807039929$$67558139928_10153596103109929$$67558139928_10152008389639929$$67558139928_10150570407174929
baliem valley festival,,,67558139928_10154394807039929
balige,2.9228969300004337,98.97459664300055,67558139928_10154404111159929$$67558139928_10154401470034929
baliguian,7.809436309000432,122.14443560100051,240054519398747_682116418525886
balikpapan,-1.2675272209995683,116.8288682930006,67558139928_10154593614464929$$67558139928_10150444432219929
balim valley,-44.098326506999626,168.6400786760006,67558139928_10153596103109929
balingoan,9.003886816000431,124.85193984300054,240054519398747_782863725117821$$240054519398747_673520149385513$$240054519398747_636318049772390$$240054519398747_624543100949885$$240054519398747_591574790913383$$240054519398747_556752174395645
balingoan port,9.00474624000043,124.8464593290006,240054519398747_728962983841229
balis,32.76271900800049,21.75505894100047,67558139928_10154357460469929$$67558139928_10153643087319929$$67558139928_10152875317204929
balis new kuta beach,,,67558139928_10152782490699929
balis nusa penida,-8.673708011999565,115.55828904100053,67558139928_10154912072359929
balisong,16.866399113000455,120.67389859300056,240054519398747_519889158081947
ballet philippines,16.043975593000425,120.33585709000056,240054519398747_849740181763508
balot island,14.633328271000437,120.96666961300059,240054519398747_1043156082421916
baluarte rock,42.42132512985194,-99.44989906179154,240054519398747_492743457463184
balud,10.14759982500044,123.69529948000059,240054519398747_660227497381445
baluran national park,-7.8734990209995885,114.4084970720005,67558139928_10150120892584929$$67558139928_10150099318969929
balut island,5.399999117000448,125.38332918800052,240054519398747_870391373031722$$240054519398747_612611485476380
banaue,16.91355942800044,121.06183616800058,240054519398747_1011837808887077
banda aceh,5.557696624000414,95.3221987490005,67558139928_10153578287614929$$67558139928_10153563752814929$$67558139928_10152978886199929$$67558139928_10152818497834929
banda island,-0.24999651399957656,32.39999833100046,67558139928_307146344928
banda islands,-0.24999651399957656,32.39999833100046,67558139928_493379039928
banda neira island,51.26198954200049,5.99016463400045,67558139928_400121304928
bandar lampung,-5.4254372559995545,105.25802806500053,67558139928_10151177777874929
bandhavgarh,23.61846844900043,80.40549592600053,144113158937441_1196816623667084
bandhavgarh national park,23.573485941000456,80.44282911300053,144113158937441_1196816623667084
bandung,-6.903889061999564,107.61860859200056,225524117535380_838362032918249$$225524117535380_691394607614993$$225524117535380_690407537713700$$1647170365552546_1880458202223760$$67558139928_10154714155839929$$67558139928_10154699483744929$$67558139928_10154607617334929$$67558139928_10154593614464929$$67558139928_10152575533149929$$67558139928_280066232080930$$67558139928_255860631167760$$67558139928_10150493838874929$$67558139928_10150338892164929$$67558139928_10150307401034929$$67558139928_10150307356114929$$67558139928_10150307350454929$$67558139928_10150288572199929$$67558139928_211612242191391$$67558139928_112781158794008$$67558139928_162892173722437$$433618953473105_559899864178346$$433618953473105_555096364658696$$433618953473105_520273281474338
bandungs husein sastranegara,-6.907479644999569,107.58413045600054,67558139928_458939230798531
bangaan,16.54477665300044,121.14023721100057,240054519398747_1168987259838797$$240054519398747_686114594792735$$240054519398747_686114594792735$$240054519398747_583808755023320
bangalore,12.97193620000047,77.59368644000051,144113158937441_1574646412550768$$144113158937441_1569357783079631$$144113158937441_1337778209570924$$144113158937441_1259090637439682
bangasa,13.033328752000443,9.29999767600043,211783385560749_867346026671145
bangbaedong,37.49443612500045,126.9897181410006,340785907491_436156167491
banggae kingdom,11.641656246000423,122.33719849500051,67558139928_10153409610794929
bangka,27.04750616400048,86.11765804000055,67558139928_10153547579594929$$67558139928_10152792919364929$$67558139928_278869141846
bangka belitung,-2.6666690639995636,106.66666856500052,67558139928_493331589928
bangka island,-2.249997037999549,105.99999872400053,67558139928_10153547579594929
bangkabelitung,-2.6666690639995636,106.66666856500052,67558139928_10154509524069929
bangkabelitung island,-2.233326017999559,105.74999640900052,67558139928_10153547579594929
bangkaru,2.6028988260004553,95.98429699600052,67558139928_10153563698784929
bangkirai hill,43.51957073110543,-71.70214931633706,67558139928_500749919928$$67558139928_396737424928
bangkok,13.753975803000458,100.50143715400054,225524117535380_1314467371974377$$225524117535380_1322664824487965$$225524117535380_1297199923701122$$225524117535380_1303670426387405$$225524117535380_1297163107038137$$225524117535380_1293995287354919$$225524117535380_1271816219572826$$225524117535380_1265471176873997$$225524117535380_1265477050206743$$225524117535380_1261780917243023$$225524117535380_1259181570836291$$225524117535380_1254723697948745$$225524117535380_1254723377948777$$225524117535380_1245254525562329$$225524117535380_1201977166556732$$225524117535380_1198075440280238$$225524117535380_1192573590830423$$225524117535380_1186510461436736$$225524117535380_1168543853233397$$225524117535380_1159254564162326$$225524117535380_1158226744265108$$225524117535380_1151605438260572$$225524117535380_1141168445970938$$225524117535380_1145887208832395$$225524117535380_1140925485995234$$225524117535380_1133833806704402$$225524117535380_1133094673444982$$225524117535380_1133094673444982$$225524117535380_1131134476974335$$225524117535380_1116126691808447$$225524117535380_1120639861357130$$225524117535380_1114724088615374$$225524117535380_1113072358780547$$225524117535380_1104859732935143$$225524117535380_1103552219732561$$225524117535380_1098587373562379$$225524117535380_1084712561616527$$225524117535380_1080255305395586$$225524117535380_1043585995729184$$225524117535380_1033760443378406$$225524117535380_1014780251943092$$225524117535380_1014794218608362$$225524117535380_1014775665276884$$225524117535380_995218257232625$$225524117535380_983772581710526$$225524117535380_974844165936701$$225524117535380_954431537977964$$225524117535380_954395027981615$$225524117535380_947803395307445$$225524117535380_945651758855942$$225524117535380_945651075522677$$225524117535380_923984514356000$$225524117535380_917764831644635$$225524117535380_912861845468267$$225524117535380_873489696072149$$225524117535380_828953413859111$$225524117535380_828388620582257$$1647170365552546_1847626802173567$$1647170365552546_1722129218056660$$1647170365552546_1710147249254857$$67558139928_10155104246989929$$240054519398747_534854206540104
bangladesh,23.99999859300044,89.99999903000054,144113158937441_1147534548595292$$144113158937441_1144689155546498$$144113158937441_1143546072327473
bangli,25.249996671000474,107.24999680200057,67558139928_10151280023844929
bangui,4.361216797000452,18.554956411000433,240054519398747_1169686009768922$$240054519398747_978092058928319$$240054519398747_843406625730197$$240054519398747_694805133923681$$240054519398747_694805133923681$$240054519398747_612280928842769
bangus capital of the philippines,,,240054519398747_439697789421016
banpo,23.183325563000437,100.16666686100052,340785907491_10153102169892492
banpo bridge,-9.833327109999573,147.71666987500055,340785907491_10154004787497492$$340785907491_10151791526772492
banpo bridge fountain,,,340785907491_10151056355857492
banpo bridge rainbow fountain,,,340785907491_10152263336052492
banpodaegyo,,,340785907491_10151754488407492
bantayan,11.168298251000465,123.7222970850006,240054519398747_1162459693824887$$240054519398747_1042295185841339$$240054519398747_793128537424673$$240054519398747_722056627865198$$240054519398747_722056627865198$$240054519398747_700817116655816$$240054519398747_627119504025578$$240054519398747_535902629813933
bantayan beach,10.667609681000442,122.33224893500051,240054519398747_793128537424673$$240054519398747_627119504025578$$240054519398747_535902629813933
bantayan island,11.205397459000437,123.73979603200053,240054519398747_1085348124869378$$240054519398747_1042295185841339$$240054519398747_1031991380205053$$240054519398747_940042699399922$$240054519398747_890081617729364$$240054519398747_823559631048230$$240054519398747_722056627865198$$240054519398747_743237502413777$$240054519398747_722056627865198$$240054519398747_720440588026802$$240054519398747_566678910069638$$240054519398747_523454251058771
banten,-6.499995901999569,106.24999654000055,67558139928_10154593614464929$$67558139928_10152845269424929$$67558139928_10150347049509929$$67558139928_10150225321079929$$67558139928_10150225237399929$$67558139928_428443824928$$67558139928_415359079928
banten indonesia,-6.499995901999569,106.24999654000055,433618953473105_461753300659670
banten provice,,,67558139928_10154460513834929
banten province,,,67558139928_10154931699294929$$67558139928_10152913357024929
bantimurung,-5.013998266999579,119.6537986150006,67558139928_10150374537709929
bantimurung bulusaraung national park,,,67558139928_10150588867544929
bantimurung butterfly park,,,67558139928_473455574928
bantimurung waterfall,38.86203096285976,-77.67175721312407,67558139928_10150262579689929
banyak islands,2.166667036000433,97.24999868000054,67558139928_10153563698784929
banyuwangi,-8.23249966399959,114.35754809300056,67558139928_10154912072359929$$67558139928_10154902056419929$$67558139928_10154753924934929$$67558139928_10154580854634929$$67558139928_10154570651459929$$67558139928_10153744870614929$$67558139928_10152687468034929$$67558139928_10152591835634929$$67558139928_10150533520294929$$67558139928_10150346993399929$$67558139928_404867859928
banyuwangi regency,-8.223707443999558,114.37569948200053,67558139928_10154902056419929
baojing palace,37.62698091194062,-92.14376699684868,297751913699970_413211672153993
barako,4.669187468000416,7.314607356000465,240054519398747_520694361334760
barangay balili,16.455329970000435,120.58929015600052,240054519398747_1087682071302650
barangay busay,10.324699610000437,123.89019968500054,240054519398747_840845562652970
barangay cogon,9.654137614000433,123.85987687600061,240054519398747_178052085666277
baras cave,11.949995885000419,124.33332936300053,240054519398747_639096172827911
barcelona,41.388786549000486,2.1589873540004305,240054519398747_543798219024374
barelang bridge,43.021682913137056,-124.00768931081234,67558139928_392969119928
barili,10.114995719000433,123.51029839700061,240054519398747_715317061872488$$240054519398747_715316291872565
barmer,25.74571768100043,71.3921072550005,144113158937441_1463589773656433
barongsai,5.73072876900045,31.094439184000464,67558139928_138944402836222
barracuda lake,-37.53263963199959,149.86457677400062,240054519398747_717628764974651$$240054519398747_698157416921786$$240054519398747_635844743153054
basco,20.448648232000437,121.97016606500051,240054519398747_982480681822790
basel,47.55839607100046,7.5732669030004445,114979501871035_1326137760755197$$114979501871035_838323389536639$$114979501871035_591244794244501
basel hong kong,,,297751913699970_666695746805583
basilan,6.704068897000411,121.97116947600057,240054519398747_444502312287299
basilica de san martin,13.879969123000421,120.92372992400055,240054519398747_705049989565862
bataan,15.549995928000442,-87.71666727099966,240054519398747_1127047560699434$$240054519398747_954163691321156$$240054519398747_950554741682051$$240054519398747_906105826126943$$240054519398747_906105582793634$$240054519398747_881248141946045$$240054519398747_859712227432970$$240054519398747_825561047514755$$240054519398747_824655197605340$$240054519398747_802324169838443$$240054519398747_736897893047738$$240054519398747_731652343572293$$240054519398747_626156050788590$$240054519398747_616831141721081$$240054519398747_616830955054433$$240054519398747_511812215556308
bataan national park,39.865831167575436,-75.1798062772371,240054519398747_616830955054433
batad,16.93305619800043,121.13643954800057,240054519398747_989612761109582$$240054519398747_686114594792735$$240054519398747_686114594792735$$240054519398747_676900675714127$$240054519398747_642149795855882$$240054519398747_10153872087345077$$240054519398747_583808755023320$$240054519398747_577755965628599$$240054519398747_471116689625861
batam,1.1253379420004421,104.03880725600055,67558139928_10153566385719929$$67558139928_10153217478124929$$67558139928_10153007826334929$$67558139928_319990844742149$$67558139928_392969119928
batan island,20.920017404000475,121.9078780920006,240054519398747_867670636637129
batanes,-4.545558334999555,-81.18860605699967,240054519398747_1018388784898646$$240054519398747_1017819988288859$$240054519398747_990285674375624$$240054519398747_982480681822790$$240054519398747_971667652904093$$240054519398747_942726912464834$$240054519398747_934394883298037$$240054519398747_927614190642773$$240054519398747_879554702115389$$240054519398747_844261165644743$$240054519398747_796807567056770$$240054519398747_791375464266647$$240054519398747_755398844530976$$240054519398747_727595137311347$$240054519398747_700295213374673$$240054519398747_710775828993278$$240054519398747_700295213374673$$240054519398747_632536833483845$$240054519398747_509595169111346$$240054519398747_676900675714127$$240054519398747_667652089972319$$240054519398747_645919335478928$$240054519398747_635588379845357$$240054519398747_632536833483845$$240054519398747_626152907455571$$240054519398747_607379795999549$$240054519398747_514355758635287$$240054519398747_512044312199765$$240054519398747_509595169111346$$240054519398747_497223663681830$$240054519398747_397415920329272
batanes seaweed soup,,,240054519398747_1122220057848851
batangas,13.756698062000453,121.05839847300058,240054519398747_1136649449739245$$240054519398747_1014147618656096$$240054519398747_998758320195026$$240054519398747_971258622944996$$240054519398747_965179070219618$$240054519398747_874632662607593$$240054519398747_871530659584460$$240054519398747_850080691729457$$240054519398747_826160937454766$$240054519398747_818420634895463$$240054519398747_731109830293211$$240054519398747_786187961452064$$240054519398747_746036775467183$$240054519398747_773251599412367$$240054519398747_772977122773148$$240054519398747_767067346697459$$240054519398747_760073607396833$$240054519398747_750058425065018$$240054519398747_746036775467183$$240054519398747_739946119409582$$240054519398747_731109830293211$$240054519398747_662085757195619$$240054519398747_705049989565862$$240054519398747_684830534921141$$240054519398747_678994255504769$$240054519398747_679084832162378$$240054519398747_663120097092185$$240054519398747_662085757195619$$240054519398747_661615993909262$$240054519398747_660228557381339$$240054519398747_641340772603451$$240054519398747_639320869472108$$240054519398747_634465559957639$$240054519398747_629993860404809$$240054519398747_627989080605287$$240054519398747_626493540754841$$240054519398747_615167791887416$$240054519398747_611222608948601$$240054519398747_603415983062597$$240054519398747_578671762203686$$240054519398747_577157819021747$$240054519398747_559421254128737$$240054519398747_549294951808034$$240054519398747_543789745691888$$240054519398747_542953815775481$$240054519398747_539473182790211$$240054519398747_535000886570774$$240054519398747_525512734186256$$240054519398747_522847917786071$$240054519398747_520694361334760$$240054519398747_500597350011128$$240054519398747_497077960363067$$240054519398747_496400007097529$$240054519398747_496399780430885$$240054519398747_463153960422134$$240054519398747_444976288906568
batanta,29.569959826000456,80.44765718400049,67558139928_10153619839099929$$67558139928_10153591771439929$$67558139928_10152008389639929$$67558139928_10150565159239929
batavia,-6.214617725999574,106.84512722900052,67558139928_171261102999163$$67558139928_10150489656419929$$67558139928_10150165545439929$$67558139928_397171389928
batu,-7.869998330999579,112.52832991400055,67558139928_10150442583594929$$67558139928_10150375679584929
batuan,9.78079687500042,124.14839577400062,240054519398747_586491181421744$$240054519398747_586491181421744
bau nyale,12.199998200000437,107.33332940700052,67558139928_10153000554119929
bauan,13.791695956000467,121.00849790200061,240054519398747_772977122773148
bay,14.183098224000446,121.28479588300058,225524117535380_1227391834015265$$225524117535380_1198395426914906$$225524117535380_1042989795788804$$225524117535380_1042942839126833$$225524117535380_975417342546050$$225524117535380_10152015689021172
bay garden expo,,,340785907491_10151647160317492
bay of,-78.49999677499966,-164.33332597199976,67558139928_10155027548294929
bay of bengal,14.999996234000434,89.99999903000054,144113158937441_1346387035376708$$144113158937441_1126479567367457$$144113158937441_943547175660698$$144113158937441_935931416422274$$144113158937441_890817090933707
bay of jakarta,-6.3046848709995515,106.88264885200056,67558139928_10151223603184929$$67558139928_10151140086049929
bay of majene,,,67558139928_10153409610794929
bay of manado,-41.43906698399962,147.13848918200063,67558139928_10152891568484929$$67558139928_179750448716023
bay stay far east,,,225524117535380_10152015689021172
bay the st regis singapore capella singapore,,,225524117535380_689344564486664
bayah beach,46.91930712762297,-104.00611586725273,67558139928_415359079928
bayawan,9.36489878100042,122.80399607300058,240054519398747_743236825747178
baybay beach,12.414818137000452,-69.88087998099962,240054519398747_1086066644797526
baybayon beach,8.518316904000415,124.57826962800061,240054519398747_804927009578159
bayyo,13.39899780300044,-6.415496763999556,240054519398747_397101383694059
beach road,-33.5923977799996,151.32151598900055,225524117535380_1223410254413423$$225524117535380_1151816381572811$$225524117535380_1105501792870937$$225524117535380_1100629806691469$$225524117535380_660116440742810
beast,45.56239569200045,-122.63490970099969,225524117535380_1318790764875371
beautiful china,-6.8124796729995865,39.28418944300046,297751913699970_739243116217512
beautiful islands,59.510829437000496,-150.55749690999974,211783385560749_455073394532052
beauty world,33.67987712100046,-117.66307589099972,225524117535380_1201433773277738
bedding station,54.72009006900049,-1.370160119999582,225524117535380_1084073241680459
bedok reservoir,1.3426056620004374,103.92538582100053,225524117535380_1244487188972396$$225524117535380_945636615524123$$225524117535380_928731933881258
bedugul highlands wonderfulindonesia,,,67558139928_10152875083864929
bei river,6.216667648000453,14.91666926500045,297751913699970_413211672153993
beihai city,21.483326917000454,109.09999863600052,297751913699970_586192998189192
beijing,39.90749999500048,116.39722609600051,67558139928_10153217478124929$$240054519398747_10153357247760077$$340785907491_10154352580997492$$297751913699970_849806258494530$$297751913699970_842065389268617$$297751913699970_838045023003987$$297751913699970_823633997778423$$297751913699970_783064041835419$$297751913699970_707084039433420$$297751913699970_698632293611928$$297751913699970_679734522168372$$297751913699970_664422117032946$$297751913699970_660643020744189$$297751913699970_651508658324292$$297751913699970_650850551723436$$297751913699970_640213272787164$$297751913699970_636882969786861$$297751913699970_635940829881075$$297751913699970_633074653501026$$297751913699970_630664290408729$$297751913699970_615097365298755$$297751913699970_604653859676439$$297751913699970_528132560661903$$297751913699970_492777820864044$$297751913699970_449393355202491$$297751913699970_395295097278984$$297751913699970_362794173862410$$297751913699970_325924500882711
beijing botanical garden,,,297751913699970_616661411809017
