"In #HongKong, comfort food is called ???congee??. Find some good places to try it out here: http://bit.ly/1oAJeWi ",1.0
"Good Sunday FBians.
'Like' this if you wish to try Kelantan's popular breakfast dish...

Nasi Dagang is a Malaysian dish consisting of a mix of white and brown glutinous rice cooked with coconut milk, fish curry and extra ingredients such as fried shaved coconut, hard-boiled eggs and vegetable pickles. Nasi Dagang literally means ???Trading Rice??.
It is a well-known breakfast food in the states on the East Coast of Peninsular Malaysia, such as Terengganu and Kelantan.

Join us at Raffles City Convention Centre, Singapore on 5th March (Tuesday) to get a taste of Kelantan's cuisine. Simply RSVP with us through FB message. ",1.0
"Rumah Gadang, Traditional house of West Sumatera. ",5.0
"""The shrines and temples of Nikko,"" a World Heritage site, are two hours from Asakusa on a limited express train. The Web Magazine introduces our trip to Nikko to enjoy its nature and gourmet food using the limited express ""SPACIA,"" which offers a comfortable and smooth ride. 
http://www.jnto.go.jp/eng/indepth/exotic/JapanesQue/special/tobu_nikko.html ",5.0
"[New] 10 Underrated Foods In Singapore Every Tourist Has To Try 

The next time you're showing a friend around Singapore, remember our food culture is more than just chicken rice! Here are 10 local dishes that are completely underrated and overlooked. 

#1 is quickly becoming a hot favourite.

PARKROYAL on Pickering Hotel, Singapore

http://thesmartlocal.com/read/underrated-foods-singaporeLooking for the best local food that few people know about? We recommend 10 local dishes that are often overlooked. #1 is quickly becoming a hot favourite.",1.0
"Today is the national holiday due to the Health and Sports day. 
This holiday was originally established on October 10, as the memorial day of the 1964 Tokyo Summer Olympics. And now is held on the second Monday in October.
In 2020, Olympic and Paralympic games will be held again in Tokyo https://tokyo2020.jp/en/  Can??t wait for this great opportunity!
Welcome to Japan!!

Related Information; 
http://www.jnto.go.jp/eng/attractions/rest/sports.html
http://japan-magazine.jnto.go.jp/en/1508_sports.html
http://www.olympic.org/content/news/all-news-groups/tokyo-2020/ ",2.0
"nanThe Revival Tour Live in Malaysia is presented by Cornetto and promoted by PR Worldwide. The concert is supported by the Ministry of Tourism and Culture Malaysia and Malaysia Major Events (MME), a division of Malaysia Convention and Exhibition Bureau (MYCEB).

Selena Gomez is ready to give her Malaysian fans what their hearts want - a KL debut! She will be live in Kuala Lumpur on the 25th July 2016.  

Visit www.prworldwidelive.com or call 03-7493 3010 for the full list of ticket outlets, concert details, and general ticket information. 
#mymajorevents #MME #MMExSELENA #revivaltour",2.0
"This month??s Web Magazine introduces the gourmet heaven, Hokkaido, where you can enjoy an abundance of seafood only available in Hokkaido, fresh and delicious vegetables, and rich and tasty dairy products, and the international door-to-door souvenir delivery service that has started in Hokkaido, the first such service in Japan. 

http://www.jnto.go.jp/eng/indepth/exotic/JapanesQue/1311/hokkaido.html ",1.0
"The port town of Bitung in North Sulawesi Province invites you to come and marvel at its underwater treasures and join the Lembeh Strait Festival from 7-10 October 2016. The festival will feature a lot of fun activities, folk games and a divine culinary experience. Lembeh Strait is known for its incredible underwater macro critters, so get your waterproof cams out and get ready for an exciting adventure. #WonderfulIndonesia.Renowned for its amazing underwater wonders, the Lembeh Strait by the port town of Bitung near the city of Manado, capital of North Sulawesi Province will come alive with a large variety of festivities when the Lembeh Strait Festival takes place from 7th to 10th October 2016.Preceding the event and??_",3.0
"#ThrowbackThursday October 1990 - Accommodation Complex in Seorak-dong, Sokcho ",4.0
"#Buddhist Temples in Korea _???_??
There are many #beautiful temples in #Korea that attracts thousands of tourists every year, regardless of their personal beliefs. Not only do most offer #scenic views, you may also find national treasures or even #UNESCO world heritages within! Which temple have you been or would like to go on your next #VisitKorea trip?  :3 _???

Find out more here ??_ bit.ly/21UHtE0 ",5.0
"The massive rock at Chadayamangalam, #Kerala, derives its name from the mythical bird Jatayu in the epic Ramayana. The bird is believed to have fallen on the rock after he failed in his efforts to prevent the kidnapping of Sita by Ravana. 

A nature park project named Jatayu Nature Park has been started with the objective of promoting adventure, mythology and wellness tourism. The park covers over 65 acres of land and hosts a giant sculpture of Jatayu. Regarded as the world??s largest bird sculpture, it will house a 6D theatre and an audio-visual based digital museum that will give the visitors interesting glimpses of the Ramayana. 

This enchanting sculpture will surely woo the world. ",3.0
"Planning a visit to the Philippines this 2016? Why not check out these 7 new hotels opening this year and be one of the first guests!In 2016, dozens of new hotels will open in the Philippines, among them are Conrad Manila, Shangri-La Hotel at The Fort, Citadines Millennium Ortigas, Aqua Boracay by YOO, and TRYP by Wyndham.",4.0
Gili Nanggu is a pristine island with crystal clear water near Lombok Island.,3.0
"In Waikabubak, the capital city of West Sumba you can find traditional villages and megalithic stones surrounding this area. #WonderfulIndonesia http://ow.ly/VfHob ",5.0
"As little as 36 minutes from Narita Airport to downtown Tokyo! This month??s Web Magazine introduces ""Skyliner,"" an increasingly popular train featuring speed, convenience and comfort. 

http://www.jnto.go.jp/eng/indepth/exotic/JapanesQue/special/skyliner.html ",4.0
"Take a hot spring only in winter? - No, we all love to visit hot spring resorts through every season!

The Naruko-onsen-kyo Hot Spring is located in Miyagi Pref.  in Tohoku area. Enjoy variety of spa with breathtaking views in this village!

http://en.naruko.gr.jp/ ",4.0
"This is the spectacular scenery inside the Maharani Cave, Lamongan, East Java. ",3.0
"A list of major events on Hangeul Day (Oct 9)
?? http://bit.ly/1n8Xmqe ",2.0
"Juk (??_, Korean porridge) is a well-being food that people eat when they are sick. I feel fine today, but still enjoyed a big bowl of juk!^^ Some Korean people don't really consider it a full ""meal,"" but more of a ""snack."" What do you think? ",1.0
"Where is it? 
Callao Cave, Cagayan

How to get there: 
Fly into Tuguegarao from Manila.Take a bus bound for Tuguegarao or Aparri from Manila.Or take a bus bound for Claveria from Ilocos Norte.

What is it like? 
Serious cavers will appreciate the different rock formations of Callao Cave. Casual tourists will appreciate that it doesn't take an expert to explore the area. Natural light highlights certain parts of the cave system, giving the rock formations even more texture. Be sure to bring your camera!

Fun Fact: 
Callao Cave is a popular shoot location for Filipino movies and television shows.

Photo by/Author: 
Karlo Reyes Balisi/Nikki Golez ",3.0
"Tahoooo! Wake up to this lusciously sweet concoction of silken tofu, sago pearls, and arnibal (sweetener and flavoring). Peddled by taho vendors all over the country, taho is a popular street comfort food best enjoyed during breakfast or as a mid-day snack! Be a More Fun Advocate and share with those who love tahooo! Photo from www.angsarap.net ",1.0
Spirit of India Run @ hawamahal.... Counting days to Taj Mahal... and the rest.(Image Team Pat),5.0
"Did you know that historic Vigan is one of the contenders for the New Seven Wonders Cities? Let's make sure it makes the final cut by clicking on the link! Share this on your wall and share the pride! 

https://www.new7wonders.com/en/final-voting/details/786By voting in this worldwide campaign, people everywhere can decide the 7 cities that best represent the achievements and aspirations of our global urban civilization.",5.0
"Moonlight Meditation at Inwangsa (?????????)



Inwangsa is a Buddhist temple of the Bonwon Order in Mt. Inwangsan, Seoul, South Korea. It is located at San 2 Muak-dong, in the Jongno-gu area of the city.



Photo and caption by John Steele 

Like his page at John Steele Photo



More about Inwangsa >> http://bit.ly/inwangsa ",5.0
"Did you know that WASABI is a root plant? 
We introduce different ways of enjoying the delicious taste of WASABI in processed foods and snacks which are perfect for souvenirs.

More Story; http://japan-magazine.jnto.go.jp/en/1509_wasabi.html ",1.0
"Where is it? 
Club Paradise Resort, Palawan

What is it like? 
Club Paradise Resort is surrounded by a house reef which is easily accessible to divers and has a diverse marine system. Near this reef is the feeding ground of sea turtles and dugongs (sea cows) ??? the gentle giants of the sea. There are tours that take you along the coast of Busuanga for some dugong-watching.

Fun Fact: 
Some believe that stories of mermaids came about when lonely sailors spotted dugongs swimming in the ocean, and mistook their shape as that of half-woman, half-fish creatures.

Photo by/Author: 
George Tapan/Tin Sanchez ",4.0
"We visited Singapore's White House and it was amazing. 

Few people know The Istanta opens 5 times a year on Public Holidays. We decided to head down on 1st May to give you guys some idea on what you expect to do when you're there. Here are 7 things to do at the next Istana Open House!

Look Out For The Next Istana Open House Coming On: Hari Raya Puasa (6th July 2016).

Follow TheSmartLocal.com for more videos like this!

Thanks for working over the weekend Sean Foo! ",5.0
"Borobudur: A Wonder of Indonesia History http://indonesia.travel/en/destination/233/borobudur ??_ #CentralJava #Sunset #Sunrise #WonderfulIndonesia



The magnificent Borobudur temple is the world??s biggest Buddhist monument, an ancient site widely considered to be one of the world??s seven wonders. Built in the 9th century during the reign of the Syailendra dynasty, the temple??s design in Gupta architecture reflects India's influence on the region, yet there are enough indigenous scenes and elements incorporated to make Borobudur uniquely Indonesian. ",5.0
"15 Most Luxurious Hotels in South-East Asia To Forget Everything And Recharge Your Senses

It's that time of the year again. To be treated like kings and queens of this world at a luxurious resort.

http://www.thesmartlocal.com/read/luxurious-hotels-seaMost will think the luxury hotels in this region pale in comparison to the glitz and glamour of Los Angeles, New York and Paris. Here, we prove you wrong",4.0
"The annual #Seoul Lantern Festival is about to begin again! Starting from Nov 6 to Nov 22 this year, remarkable displays of #lanterns, each with a unique design and story, will be lit on the famous #Cheonggyecheon Stream! Don't miss out if you're here on #VisitKorea trip! :D

For directions, click here ??_ http://bit.ly/1uDosZ7 ",2.0
"Last day for our Survey Event is tomorrow Oct 23. Don't forget to participate in the survey for a chance to win some awesome prizes >>  http://bit.ly/OuKoRF 



Also, the Korea Style is still ongoing and you have until Oct 28 to send in your video entries. ",2.0
"[New] 10 Ways To Spend Halloween In Singapore This Year That Are Frighteningly Fun

Channel your inner Sherlock Holmes at the Old Changi Hospital, or see Bugis Street turn into an other-worldly shopping zone after dark. Here're 10 ways to celebrate Halloween in Singapore!

http://thesmartlocal.com/read/halloween-2015From solving crimes in Old Changi Hospital to trekking in one of our oldest cemeteries, here're 10 ways for a non-boring Halloween this weekend.",2.0
"Hungry? This deliciously informative guide to chicharon may just whet your appetite even more! What's your favorite kind of chicharon? We wanna know! 

http://www.pepper.ph/chicharon-guide/Whether enjoyed with your favorite beer, brought home after a grocery run, or included among the essential Pinoy party dishes, chicharon has and always will be part of the Filipino??s daily or occasional food ritual. Some of us favor the crispy thin skin of a cocktail chicharon, while others prefer t??_",1.0
"Today??s photo is the Sensoji Shrine in Tokyo. Japanese people visit shrines or temples during January 1st to 3rd and pray for a lot of happiness in the New Year. If you are visiting Japan, it's worth a visit to see traditional local custom! 



Find shrines and temples

http://www.jnto.go.jp/eng/location/regional/category/index.html?cat=shritemp

New Year in Japan: http://www.jnto.go.jp/eng/indepth/exotic/JapanesQue/1112/newyear.html ",5.0
Calayan Island is the biggest and most accessible of the Babuyan Group of Islands. Juanderfulpinoy.com writes about its rugged landscapes and sandy beaches. Click on the link to read more and don't forget to share with your fellow adventurers!BABUYAN ISLAND ATTRACTIONS: WHAT TO DO AND SUGGESTED PLACES TO VISIT IN CALAYAN,3.0
"Hello from below! This is the Lobo Cave in Jiabong, Samar, one of many caves in the province. Check out the link to see why Samar is called the ???Caving Capital of the Philippines.?? http://faq.ph/photos-samar-caving-capital-of-the-philippines/

Photo by Daryl Comagon ",3.0
"WAKATOBI National Marine Park: the??Underwater Nirwana?? http://indonesia.travel/en/destination/630/wakatobi-national-marine-park-the-underwater-nirwana #WonderfulIndonesiaLegendary underwater explorer and conservationist, Jacques Cousteau is said to have called the Wakatobi islands ??? then known as the Tukangbesi islands: an ???Underwater Nirwana?? Now a National Marine Park covering the entire Waktobi District, it comprises a total of 1.4 million hectares, of which 900,??_",3.0
"The Aceh Tsunami Museum located in Banda Aceh, Indonesia. It is designed by Indonesian architect Ridwan Kamil as a symbolic reminder of the 2004 Indian Ocean Earthquake and Tsunami disaster as well as an educational center and an emergency disaster shelter, in case there??s another tsunami in the future. The museum is a 2.500 m2 four-storey and it acknowledges both the victims, whose names are to be inscribed on the wall of one of the museum??s internal chamber and the surviving members of the local community. http://ow.ly/RGIrv

#WonderfulIndonesia #PesonaIndonesia ",5.0
"The  2012 Gunsan International Migratory Bird Festival will take place from November 21-25. Get to see a spectacular group dance of hundreds of thousands of Baikal teals flying into the glow of the setting sun >>> http://bit.ly/RBs0p2 

The festival includes a whole flock of events and programs such as a photo exhibit, migratory bird watching and feeding, eco-camping, etc., but the highlight will probably be the bird-watching tours that depart several times each day. ",2.0
"The Icon of modern Palembang , which was opened to the public in 1965, spanning this wide river connecting both sides of the city http://bit.ly/UzbBQH ",5.0
Arrived at Incheon International Airport in less than an hour on the airport bus.,4.0
"Statues of deities will be towed today by dragon boats in a parade through the waters of Tai O!
http://bit.ly/1TYf28cTai O Dragon Boat Water Parade, a religious event conducted annually by the fishing village in Lantau Island, Hong Kong to pacify the wandering water ghosts.",2.0
"Finally, it can now be said that Filipino food is truly HOT! Now steadily gaining popularity, our rich and diverse cuisine is earning its rightful place in the spotlight. Read on for more insights into our food culture!

http://www.washingtonpost.com/lifestyle/food/at-long-last-filipino-food-arrives-what-took-it-so-long/2015/04/21/a4674bb0-e153-11e4-905f-cc896d379a32_story.htmlIt??s got the flavors we love, but its path to mainstream tables has been delayed, in part, by shame.",1.0
"[New Post] 20 Bali PRIVATE Pool Villas Under SGD 100 A Night.

The only thing better than a pool villa is a private pool villa under 100 SGD. Yes, that means if you split with three friends it's less than $25 a night! 

This list will instantly make you want to book your next trip to Bali, especially #18.

http://www.thesmartlocal.com/read/budget-bali-villasThe only thing better than a pool villa is a private pool villa under 100 SGD. This list will instantly get you booking your next trip to Bali, especially #18.",4.0
"Who needs clarity? Linaw (Linao) Cave in Sulangan, Guiuan, Eastern Samar lives up to its name which means ???clear??.  A pool of crystal clear water awaits visitors who can either climb down the cave walls or dive in from the cave entrance. 

Photo taken from vigattintourism.com ",3.0
"5 Big Events Happening in Busan this Autumn Busan, Korea??s second-largest city, nestled on the fascinating southern coast, has various attractions that beckon tourists all year round. They range from beautiful beaches and fresh local ...",2.0
"The hills are truly alive! This stunning sunset shot of Batanes was taken by MJ Agagon. If you??ve got your own amazing PH photos, send them over for a chance to get featured too! ",3.0
"The Albert Hall Museum or the Government Central Museum is the oldest museum in #Rajasthan. Designed in 1876 by Colonel Sir Swinton Jacob, the building was constructed for welcoming King Edward VII, the Prince of Wales, on his visit to India. 

Situated amidst the beautiful gardens of Ram Niwas Bagh in Jaipur, the museum has an exquisite collection of rare articles including carpets, textiles, paintings, metal and wood crafts, pottery, arms and weapons, toys, dolls and even an Egyptian mummy from the Ptolemaic Epoch. 

The museum was opened for public in 1886. With its magnificent archways, courtyards, and towers, the museum stands testimony to the rich architectural heritage of the country. Needless to say, the museum offers a splendid visual feast for tourists and history connoisseurs. ",5.0
"Early morning at Cheonggyecheon.

6 days to go and the preparations for the Lotus Lantern Festival are underway. 



Lotus Lantern Festival (?????_? ??????????) 05.10.2013~05.12.2013 

More info about the events and programs during the festival ??? http://bit.ly/164B4MP ",2.0
"Pulau Misool : Raja Ampat??s spectacular world class Dive Destination http://indonesia.travel/en/destination/805/pulau-misool #WonderfulIndonesiaMisool Island is a remote, tropical hideaway, one of four largest islands in the Raja Ampat archipelago, world renowned dive destination in the province of...",3.0
"Jatiluwih Rice Terraces, Bali. ",3.0
"Need a break? Perhaps a visit to one of the world??s best spas could help! Click to find out which spa in the PH made it to this prestigious list! Pass on the good vibes!

http://www.cntraveler.com/galleries/2016-01-14/the-best-spas-in-the-world-readers-choice-awards-2015/18Shangri-La is a literary utopia. Shangri-La's Mactan Resort & Spa is a lush, tropical, actual place where you can get a coffee bean scrub, algae wrap, or ba a leaf energy-balancing massage from a Filipino healer. Another way to unwind: by exploring the property??s marine sanctuary, which is??_",4.0
"The 2014-2015 Ski Korea Festival. Choose from four different alpine festivals at two different ski resorts in Gangwon-do! Everything from lessons to competitions, awards and performances! Starting in mid-December. 

Schedules, rates, and more info here -> http://bit.ly/12j7VhQ ",2.0
"Where is it?
Calle Crisologo, Vigan

What is it?
Calle Crisologo is considered the Philippines' most beautiful street. It's paved with cobblestones and lined with well-preserved Spanish ancestral homes. Strolling along this part of Vigan is like traveling back through time. Kalesas (horse-drawn carriages) are also common sightings. And you can even ride on one for a full-on blast-from-the-past experience. Calle Crisologo is one of the five places in the Philippines that have been declared UNESCO World Heritage Sites.

Fun Fact:
An urban legend in Vigan tells the story of a Japanese general who fell in love with a Filipina who lived there. He married her, and they had a family. To protect them, he promised the parish priest that he would save the town from being destroyed by the war if the priest would keep his family safe.

Photo by / Headline by:
Tin Jacinto / Tin Sanchez ",5.0
"To join the Lake Toba Independence Day Carnival, Garuda Indonesia operates direct flights from Jakarta to Silangit Toba. #WonderfulIndonesia ",2.0
"Our partner Agoda offers special deals on hotels. With more than 750,000 hotels and other accommodation properties worldwide, you'll get the best price, room availability and exclusive promos! Make the most out of the remaining holidays this 2015 by booking now at www.agoda.com/morefunph

http://bit.ly/1KZRZiv ",4.0
"Airport bus inside view ;) The announcement is telling us to fasten our seatbelts as we go on the highway and the TV is playing an ad for the high energy traditional performance MIso.

http://english.visitkorea.or.kr/enu/SI/SI_EN_3_2_1.jsp?cid=996841 ",4.0
"The best thing about waking up early? Catching a sunrise as awesome as this one, taken in Sta. Fe, Bantayan Island, Cebu. Kudos to Israel Corda for this photo! Post your own stills or videos on our wall or send us a PM! ",3.0
"Aside from having some of the world's sweetest mangoes, Guimaras is also home to glorious beaches, just like this one in Isla Naburot. Not a bad place to work on your tan! Spread the summer vibes by hitting the share button! Photo by Anabelle Casino Chavez ",3.0
"Pixar is holding an exhibit at the Hong Kong Heritage Museum until July 11! Get a behind-the-scenes look at the creative works of the people at the Pixar Animation Studios at Pixar: 25 Years of Animation!
http://www.discoverhongkong.com/eng/jsp/event-search/search-details.jsp?event_id=55223Search events in Hong Kong.  Many seasonal events such as the Hong Kong Marathon, the Hong Kong Arts Festival, Rugby Sevens are huge in Hong Kong.  Discover the excitement that will happen in 2008. Get first hand information on upcoming events, events highlight and to search for your favourite event",2.0
"Those in Naga City  today can experience the capping of the Pe?afrancia Festival with the festive fluvial procession down the Naga River. Here, Our Lady of Penafrancia and the Divino Rostro will be carried on a pagoda to return them to the Penafrancia Basilica. Photo by Flickr user Alj_manila ",2.0
Special offer at Benikea Hotels starts tomorrow! -> http://bit.ly/1tYWcBo,4.0
"Attention, film buffs: The 35th Hong Kong International Film Festival will show flicks from international award-winning movies to avant-garde indies, so mark your calendar now!
http://www.discoverhongkong.com/eng/jsp/event-search/search-details.jsp?event_id=51584
http://www.hkiff.org.hk/eng/main.htmlSearch events in Hong Kong.  Many seasonal events such as the Hong Kong Marathon, the Hong Kong Arts Festival, Rugby Sevens are huge in Hong Kong.  Discover the excitement that will happen in 2008. Get first hand information on upcoming events, events highlight and to search for your favourite event",2.0
"Hill Forts of Rajasthan - This UNESCO heritage site comprises six majestic forts; Chittorgarh, Kumbhalgarh, Sawai Madhopur, Jhalawar, Jaipur and Jaisalmer.

The amazing architecture of the forts, some of them up to 20 kilometres in circumference, bears witness to the might and grandeur of the Rajput princely states that flourished from the 8th to the 18th centuries. Enclosed within the fortifications are some of the prominent urban centres, palaces, trading centres and temples - an eloquent testimony to a courtly culture that patronised learning, music and the arts.

Explore this amazing site on your trip to #Rajasthan. ",5.0
"The all-time favorite #Hwacheon Sancheoneo Ice Festival will be taking place from January 7 to 29, 2017! For those who would love to experience a unique #winter activity, do not miss this! Tag your friends in comments below whom you'd wish to try #icefishing for your upcoming #VisitKorea trip! _?? _??_When Hwacheoncheon Stream freezes in winter, locals and tourists alike flock to the stream, carve out a hole in the ice, and begin ice fishing!",2.0
"The cool hilltown of Tomohon is set to hold the annual Tomohon International Flower Festival 2016 this year from 8-12 August. Located in North Sulawesi, international floats in the Floral Parade  brighten this town with fun and gaiety. This year, more countries will participate to feature a wide variety of flowers from across the globe. So what are you waiting for? Book your ticket to Tomohon, in North Sulawesi, breathe in the aromatic air, meet its friendly people, taste  its delicious food and enjoy the most colorful parade of flowers in Indonesia this year. http://indonesia.travel/en/post/the-enchanting-tomohon-international-flower-festival-2016 #WonderfulIndonesia ",2.0
"A Happy Chinese New Year from Japan!!

Kobe Chinatown is celebrating the Chinese New Year from today (23 Jan) to 29 Jan. Areas around Sannomiya Station are particularly packed in the atmosphere of the Chinese festival. Decorated with red Chinese lanterns, the place becomes bright and gorgeous. The ceremony of drawing the eyes of lions used in the lion dance was held today on the stage situated in the center of Kobe Chinatown.
Other events like dragon dance and Tai Chi are also taking place. Despite the cold weather, a large number of people got together today to join the festival.

For more information, check out the website!
<Official Kobe Tourism Site ""Feel KOBE"">http://feel-kobe.jp/_en/feature/20111220/ ",2.0
"The Masungi Georeserve is a protected landscape that features 10 kilometers of prehistoric limestones. With rope bridges, giant hammocks and webs to traverse, it??s a nature lover??s playground! Click on the link to find out more and share with your friends!

http://www.celineism.com/2015/12/masungi-georeserve-tanay-rizal.htmlYour travel guide to Tanay, Rizal's newest ecotourism destination. Includes reservation process, directions, and fees.",3.0
"The Damyang Bamboo Festival originated from in the feast in which local residents come together to share drinks and food made from bamboo after planting bamboo in the village and surrounding mountains. The festival, to be held at major tourist attractions in Damyang, is a unique occasion to experience firsthand the diverse uses of bamboo. Head over to Damyang in Jeollanam-do to take part in the festival ??? http://bit.ly/10sZPB0 ",2.0
"Take time off and be serenaded by Hong Kong??s greatest musicians at the Conductors' Festival of Hong Kong 2011!
http://www.discoverhongkong.com/eng/jsp/event-search/search-details.jsp?event_id=52546Search events in Hong Kong.  Many seasonal events such as the Hong Kong Marathon, the Hong Kong Arts Festival, Rugby Sevens are huge in Hong Kong.  Discover the excitement that will happen in 2008. Get first hand information on upcoming events, events highlight and to search for your favourite event",2.0
"We are back on track with our #SeoulSubwayTour series! _?_? _?_?
Featuring Line No. 8, we have a plethora of tourist attractions from a #UNESCO World Heritage Site to other cultural, #artistic and #historical sites, this line brings you to the southeastern part of #Seoul! Click on the pictures to find out more :D 

For specific directions, click here  ??_ http://bit.ly/1UfKKta ",5.0
"We found a ROME-THEMED RESTAURANT in Bangkok!

Instead of flying halfway across the world, you can simply hop on a 3 hour flight to Bangkok and discover the magic of Rome at The Rome restaurant. 

Opened in 2015, this Rome-themed restaurant is so realistic you can trick your friends into thinking that you're in Rome!

Read our full review here: http://thesmartlocal.com/read/bangkok-rome-restaurant

Overall rating: 8/10

Model: Audrey Faith and Symone Maria Oei ",1.0
"White sandy beaches, tropical coral reefs and hot springs. All these places waiting for you in the Gili Islands, Lombok! #WonderfulIndonesia http://indonesia.travel/sites/site/241/gili-gili ",3.0
"[New] 10 Beach Paradise Resorts Under S$300 For 3D2N Including Flight, Hotel, and Taxes.

YES, 3D2N UNDER $300 SGD including FLIGHTS is possible!

We've done all the research. Now all you need to do is book your trip, pack your sunscreen and shades, and you??re on your way to tropical paradise under $300!

Enjoy!

This post was made possible thanks to Expedia.

http://www.thesmartlocal.com/read/beach-resorts-under-300We\'ve done all the research. Now all you need to do is book your trip, pack your sunscreen and shades, and you??re on your way to tropical paradise under $300!",4.0
"A mountain where dwarves live - dwarf trees that is. Mt. Hamiguitan of Davao Oriental has been included in the UNESCO World Heritage List for its 100 year old bonsai forest. Click on the link for the full article and share the big news!

http://globalnation.inquirer.net/106957/ph-mountain-known-for-dwarf-trees-now-on-unesco-world-heritage-listThe Mt. Hamiguitan Range Wildlife Sanctuary in Davao Oriental has been included on the United Nations Educational, Scientific and Cultural Organization??s World Heritage List.",3.0
"The Malasimbo Music and Arts Festival begins today in Puerto Galera, Mindoro! Catch international and local artists perform onstage and display their work during this 3-day event! Who's going to be there? :) ",2.0
"Last call for the 100-hour sale: book now for up to 57% off Hong Kong hotels. http://bit.ly/1WhgSSuThe 100-Hour Birthday Flash Sale, BOOK NOW and get Free 4G SIM Card and Big Bus ride for free ! iStayHongKong, Hong Kong Hotels. Find best Hong Kong Hotel Deals. Instant Confirmation with no booking fee. A trusted booking site partnered with Hong Kong Tourism Board.",4.0
"Where is it?
Clark, Pampanga

How to Get There:
Fly into Clark from Incheon, Singapore, or Hong Kong.

Take a bus from Pasay or Cubao.

What is it?
The annual Hot Air Balloon Festival happens at Clark??s Freeport Zone. During this event, you can watch, or even ride, colorful and creatively designed hot air balloons. 

Fun Fact:
You don??t need to wait for the festival to visit Clark. There are tons of other exciting places in the area for the traveler including wellness spas, golf courses, and casinos. 

Photo by / Headline by:
Rommel Natanauan  / Brandon Dollente ",2.0
"The Rashtrapati Niwas or Viceregal Lodge, situated on the Observatory Hills of #Shimla, Himachal Pradesh, was originally the residence of Lord Dufferin, the British Viceroy of India (1884-1888). 

The building was designed in the Jacobethan style of architecture. Later it also served as the summer retreat of the President of India. In fact, in the early 60??s, the President of India, Dr. S. Radhakrishnan, and the Prime Minister, Jawaharlal Nehru, made it a scholars?? abode. The Indian Institute of Advanced Study (IIAS), a research institute, shifted into the lodge in 1965.

The museum located inside the institution houses some of the ancient photographs and texts that date to the British colonial rule. ",5.0
"Satisfying that chicken wing craving doesn't get any easier than this. You get an extra box of whatever you order FREE and it gets delivered straight to your home!

So regardless of whether you're having a small gathering, large party or just want to binge eat your way through your favourite drama, you can now get your favourite chicken wings for essentially half the price thanks to Deliveroo!

This promotion last from 17th October to 23rd October and only by ordering via Deliveroo!

Oh, use our code ""TSLROO"" if you're a first-time user and you'll get an extra $10 off.

#chickadoochickaroo

Model: WenChuan Tan ",1.0
"Where is it? 
Banaue Rice Terraces, Ifugao

What is it like? 
A lot of traditional villages can be found scattered throughout the rice terraces. Visit the Tam-an, Bocos, Batad, and Bangaan villages to immerse in the culture of this region.

How to get there: 
Take a bus bound for Banaue from Sampaloc. 

Or take a bus bound for Baguio from Cubao or Pasay, then transfer to a bus bound for Banaue.

Fun Fact: 
If you were traveling in the Philippines, you??d most likely be carrying the Banaue Rice Terraces in your pocket. The image of the site can be found at the back of the new P20 bill.

Photo by/Headline by: 
George Tapan/Brandon Dollente ",5.0
"The annual Seoul Lotus Lantern Festival will officially begin tomorrow, May 15 til May 17! Lantern parade, exhibition of traditional lanterns, and many  traditional cultural events will be taking place across Cheonggyecheon Stream, Jogyesa Temple, Bongeunsa Temple and Dongguk University areas. Don't miss it if you're here! :D

Click here for program info ??_ http://bit.ly/1grXL1N

#LotusLanternFestival #?????_? #?????????? #VisitKorea ",2.0
"The 15th annual Pusan International Film Festival kicked-off today and will continue through October 15th. In celebration of this exciting event, we'd like to ask past attendees and those planning to attend this year to post their questions, comments and any feedback throughout the week. Thanks! ",2.0
"Auli, with its beautiful glittering slopes, snow-laden peaks, coniferous forests, apple orchards & fabulous ski resorts, offers wonderful skiing opportunities for beginners as well as seasoned skiers. 

So, enjoy the scenic charm of Auli and indulge in skiing, trekking and a whole lot of adventure.
#winter #December #adventure #leisure #IncredibleIndia ",4.0
Our Nation celebrates Malaysia Day on 16th September to commemorate the formation of Malaysia. Happy Malaysia Day to all fellow Malaysians in Singapore.,2.0
"Where is it?
Stilts Resorts, Batangas

What is it?
Stilts is a resort in Calatagan, Batangas with eight cottages perched over water. Each cottage has a wooden staircase that leads right into the water, so you can dive right in!

Fun Fact:
This resort was inspired by pre-colonial natives that used to build their houses above water.

Photo by / Headline by:
Miguel Teotico / Rachel Teotico ",4.0
"There's always room for dessert! And with so many delicious Pinoy desserts to choose from, it can be hard to decide. So check out Manilarules.com's Top 5 Filipino Desserts and tell us if you agree! Share this with friends who have a sweet tooth!

http://manilarules.com/2013/08/06/five-iconic-filipino-desserts-you-should-try-plus-the-best-places-to-get-them//In this article, we discuss five iconic Filipino desserts you should try, and the best places to get them.",1.0
Splendid scenery and fresh air awaits as u visit the tea plantations around Bogor.,3.0
"Not sure how to clear your leave? Pamper yourself with a unique staycation experience!

From space themed rooms to a VIP lounge that serves unlimited alcohol, here are 6 unique hotel staycations to choose from in Singapore!

Book your staycation at discounted rates with Expedia here!
https://www.expedia.com.sg/staycation

More staycation ideas:
http://thesmartlocal.com/read/singapore-boutique-hotels
http://thesmartlocal.com/read/non-hotel-staycations
http://thesmartlocal.com/read/sentosa-staycation

Never want to miss a post by us again?
Like TheSmartLocal.com and set notifications to ""All On""

Director: Sean Foo I Model: Yun Qian ",4.0
