,id,message+desc,class_label,name
594,114979501871035_795284307173881,"Love LINE friends? You’re in luck! The beloved characters are joining the New Year‧New World – Hong Kong Countdown Celebrations on New Year’s Eve. Register with your mobile here: http://bit.ly/1A46qRt or search for 'HK Countdown 2015' to add them to your LINE friends list!

Check out more info on the New Year‧New World – Hong Kong Countdown Celebrations here: http://bit.ly/1EaT09W ",,Timeline Photos
595,240054519398747_396979030372961,"Fill in the blank: When it's raining, ___________. ",,
596,107026329336542_580465901992580,"The 'King of Fruits' season in Peninsula Malaysia has begun! 

If you haven't tasted, now is the time.
Tell us, which variety is the best you have tried so far and why do you ❤ it? ",,Fabulous Food
597,240054519398747_1074011276003063,"Seems like another traveler has been smitten by the beauty of our islands, that he calls the PH a “hidden paradise.” Check out his lovely photos and don’t forget to share this with friends abroad! 

http://www.choosephilippines.com/specials/people/4217/portraits-philippines-arts-student-barcelona/ ",,Barcelona Arts Student Captures Beautiful Portraits of the Philippines
598,340785907491_10151431468947492,"Anapji Pond (안압지) is worth checking out during the day, but when the sun goes down, it's absolutely glorious!

Anapji is open til 10pm so it makes for a great walk at night. The views of the pavilions across the water are gorgeous. More info >>> http://bit.ly/13h79zB ",,Timeline Photos
599,433618953473105_468610199973980,"Komodo National Park Indonesia, who wants to visit this place? ",,Photos from Wonderful Indonesia's post
600,225524117535380_1179334802154302,"Yes, Vietnamese BBQ is a thing and it exists in Singapore![NEW] Lang Nuong Review: Obscure Vietnamese BBQ Joint At Jalan Besar

Vietnamese cuisine is so much more than pho and bahn mi. Try something new with Viet BBQ at Lang Nuong Vietnam, where you can get a set for 2 or 4 to share. If BBQ is not your thing, there are other Vietnamese dishes on the menu too! 

http://eatbook.sg/lang-nuong/",1,Eatbook.sg
601,340785907491_10152942480082492,April 1987 - #Hangang River Cruise with #63Building in the background (Photographer not mentioned) #ThrowbackThursday,,Throwback Thursday
602,114979501871035_509816082387373,Time to say hello … to classical music’s biggest selling artist Andrea Bocelli. The Italian tenor will be charming Hong Kong with his mellow yet powerful timbre on May 3. http://bit.ly/14oGQcd,,Timeline Photos
603,340785907491_10151422012512492,"Explore the history of Asia's cultural hub, Gwangju, through time and space.

""City Crossing Project, Gwangju"" in motion >>> http://bit.ly/XoOJsj ",,Timeline Photos
604,114979501871035_165289873506664,Make sure you drop by the Statue Square in Central this December to visit the world-famous 30-meter Swarovski Crystal Christmas Tree and see it light up before your very eyes!http://www.discoverhongkong.com/festivehk2010/eng/winter/christmastree.jsp,,Timeline Photos
605,67558139928_10153082155749929,"As Indonesia counts a large population of those with Chinese descent, most of whom have lived here for generations, Chinese New Year - here known as Imlek - is celebrated with lots of fanfare in many townships across the archipelago. #PesonaIndonesia http://ow.ly/JdZRz ",,Timeline Photos
606,114979501871035_200025763366408,"We want to hear a shoutout from all you guys! Tell us which country you're from, and say hi to fellow Hong Kong fans out there! ",,
607,340785907491_10153446453282492,"D-Cube City, the tallest and largest landmark in the southwestern part of  Seoul! This is a huge cultural complex that includes a shopping mall,  five-star Sheraton city hotel, apartments, offices, an art center with a theater of 1,300 seats, as well as, a park that is 33,000 sq meters big! Do you prefer the day or night look of this? :D

For directions, click here ☞ http://bit.ly/1IqeqiM

#Dcubecity #DayAndNight #ShoppinginKorea #VisitKorea ",,Timeline Photos
608,211783385560749_1155596204512791,"Autumn is approaching, but the days are still hot for now. 
Let’s enjoy the rest of the summer. Eat watermelon and “Kakigori”, a shaved ice dessert, and enjoy the soothing presence of morning glories. 
Related Information: http://www.jnto.go.jp/eng/dining/fruits-of-japan/spring-and-summer.html 
http://www.jnto.go.jp/eng/dining/fruits-of-japan/autumn-and-winter.html ",,Photos from Visit Japan International's post
609,340785907491_10151228759967492,Korea Tourism Organization's President Charm Lee was picked as one of the '20 Expats You Need to Know' in 10 Magazine's cover story. For the full article go to >>> http://bit.ly/UDPPew,,Timeline Photos
610,225524117535380_1244402328980882,"10 Cheapo Japanese Eats In Orchard Road Found In Low-Key Food Courts & Basements

Michelin stars have been popping up around town, but here's a bunch of budget eats that will let you skip the long queues too! Everything here is < $15. 

http://thesmartlocal.com/read/budget-jap-orchardJust because you're in town doesn't mean food is always expensive. Here's the cheapest food haunts in Orchard for your Japanese fix.",1,"10 Low-Key Japanese Eats In Orchard Road Under $15 - Basements, Food Courts & More"
611,67558139928_10150137471499929,"There are more than just one way to cook chicken in Indonesia, curious ? ",,
612,107026329336542_677849582254211,"Calling all residents of the West Side ! Do join us from now till 9pm at Boon Lay Community Club for International Food & Cultural Carnival. 

Do come & learn more about Malaysia's colourful food, heritage & culture today. : )

Posted by: rr ",,Photos from Tourism Malaysia's post
613,240054519398747_519124131491783,"Who said the rainy season can separate us from our favorite dessert: halo-halo? Even CNN has listed it as one of the top foods for the summer declaring it, ""live on brain freeze and sugar highs all season!"" Love halo-halo? Then share-share this link!Hurry up and read this story before it melts all over your hands!",,25 best foods for summer
614,67558139928_10150383548319929,Sari Papandayan Resort & Agrotourism is a resort that gives you a sense of serenity on the highland of Garut.,4,Timeline Photos
615,297751913699970_713071105501380,"Bring your #Mickey Ears because Disney revealed their latest resort in #Shanghai today! Experience the Magical Kingdom and take a trip to China this summer. http://bit.ly/1nGKEQV
#travel #visitchina ",,Photos from Visit China's post
616,114979501871035_783379561697689,Here’s to our friendship! A look back at the moments we’ve shared in 2014.,,
617,240054519398747_416853078385556,They say you're granted a wish when you complete Simbang Gabi. What are you wishing for?,,
618,240054519398747_660227497381445,"Howdy partner! This is Cowboy Country in Balud, Masbate. Lush with grass-covered hills, it is an ideal place to raise cattle. And yes, there are real cowboys here! Yee-haw! Photo by Nico Manansala Photography ",,Timeline Photos
619,340785907491_10153925640432492,"Traveling to #Korea this #weekend? Introducing #Gwangyang International #Maehwa Festival, the first #springfestival that will take place on this Friday (03/18). It boasts as having the largest number of #plum #blossom trees in the nation, and admission is #free! Do you know how to differentiate between a maehwa (plum) and #cherryblossom? 🌸😍  #VisitKorea 

More festival info ☞ bit.ly/1nKFCm3 ",,Photos from Korea Tourism Organization - VisitKorea's post
620,211783385560749_435566253182460,"Has anyone watched Sumo for real? 

One of our staff members went to The January Tournament taken place in Tokyo last weekend, and she was amazed. We can watch it over TV but it's really different to see it for real! 

First, the place where the sumo is held has so much presence that you can see almost all the audience, hear the cheers for the wrestlers, and definitely tell who the popular wrestler is! 
Second, you can feel the solemnity of Japanese traditional sport, but at the same time there's much excitement during fights! 

Please share the fascination you felt by watching sumo for real! Or let us know if you have seen it or want to go!
 
More about Sumo: http://www.jnto.go.jp/eng/attractions/event/sumo.html
Grand Sumo Tournaments: http://www.jnto.go.jp/eng/arrange/travel/practical/ozumo.html ",,Timeline Photos
621,225524117535380_952589588162159,"SEPHORA Christmas Holiday Shopping Battle at ION Singapore!

Christabel and Melissa bring their BFFs on board to face off in the SEPHORA Christmas Holiday Shopping Challenge. At the same time, you'll get to see the latest Holiday Gift Sets in the store! Watch as they scurry around the SEPHORA ION Store in the shortest time possible to get all they need.

The losing teams has to sing Christmas carols on the streets of Orchard Road while the winning team gets to spread the festive cheer by giving gifts to unsuspecting members of the public! ",,SEPHORA Christmas Holiday Shopping BATTLE at ION Singapore!
622,225524117535380_1326374820783632,"[New] KFC's New Shoyu Sansho Fills The Gap For Japanese Fried Chicken in Singapore

Remember when KFC launched their Umakara Chicken for a painfully short period of time last year and we couldn’t get enough of it? 

Their newest Japanese-flavoured chicken, Shoyu Sansho Chicken, is here. This crispy shoyu-marinated chicken has now levelled up, and this time, has rice cracker and pepper seaweed sprinkles to top it off.

http://thesmartlocal.com/read/shoyu-sansho-chickenKFC's new Shoyu Sansho Chicken is soy sauce and seaweed in a chicken - the ultimate Japanese fried chicken flavour explosion!",,KFC's New Shoyu Sansho Fills The Gap For Japanese Fried Chicken In Singapore
623,340785907491_10153749146262492,"Planning for your 2016 #VisitKorea trip soon? :D 
There are 10 months out of the year that consist of #publicholidays. The red and pink boxes without the name of the holidays refer to the days where the locals may choose to go on a long holiday break. Hope you may find this useful for your upcoming trip to #Korea! ^_^ 

For more info, click here ☞  http://bit.ly/1QYVLB4 ",,Photos from Korea Tourism Organization - VisitKorea's post
624,340785907491_10153476157067492,We'd gone on a street food hunting at #Myeongdong recently and here are some of the delicious delicacies that are found! *Slurps* Which is your favorite? :p #StreetFoodChallenge2 #SeoulHungry #VisitKorea,,Photos from Korea Tourism Organization - VisitKorea's post
625,225524117535380_1324577400963374,"You probably never knew this!Contrary to what many may think, taxi drivers or private-hire car drivers are not obliged to help you carry your heavy luggage into the boot.

Those who help are providing an extra service, don't take it for granted. Maybe you can help out too?

https://mustsharenews.com/cabbies-carry-luggage/",,Mustsharenews.com
626,225524117535380_1293061427448305,"10 Unexplored Islands Near Singapore Which Don't Require A Plane To Get To

#5 is visited by only 200 people each year!

http://thesmartlocal.com/read/islands-getaways-singaporeHere are 10 islands so close to Singapore, you won't even need to get on a plane to experience them! #5 is visited by only 200 people each year!",,10 Unexplored Islands Near Singapore Which Don't Require A Plane To Get To
627,240054519398747_597181147019414,"There's ice cream and there's ""dirty"" ice cream -- ice cream being sold in the streets by a ""sorbetero"" (ice cream man). Not exactly ""dirty"", many will agree that Pinoy flavors like ube (purple yam) and cheese  taste better when it's from Mamang Sorbetero! Share if you love dirty ice cream! 

http://www.pepper.ph/unraveling-the-not-so-dirty-secret-of-direty-ice-cream/ Photo from www.pbase.com ",,Timeline Photos
628,225524117535380_1254715967949518,"10 Thailand Experiences Young People Think Are Cool But Actually Are Horrendous

If you’ve thought doing these things in Thailand makes you cool, this article is for you. There is nothing cool about animal cruelty, even if you don’t see it.

http://thesmartlocal.com/read/uncool-experiences-thailandIf you’ve thought doing these things in Thailand makes you cool, this article is for you. There is nothing cool about animal cruelty, even if you don’t see it.",,10 Thailand Experiences Young People Think Are Cool But Actually Are Horrendous
629,225524117535380_1255823844505397,"[New] 
15 Must-Knows About Braces For Potential Metalmouths To Survive The Next Two Years

Any brace-face will tell you the journey to perfect teeth is a long and horribly painful one. And while there's no shortcut around it, you can at least mentally brace yourself for the inevitable.

http://thesmartlocal.com/read/surviving-bracesA braces survival 101 for all you potential bracefaces out there. We spill the deets on things your dentist wouldn't tell you, such as #9.",,15 Must-Knows About Braces For Potential Metalmouths To Survive The Next Two Years
630,340785907491_10154416311257492,"Live photos from yesterday's #Wonju Dynamic Dancing Carnival (bit.ly/2cew2WY)! This is the nation's biggest & longest street parade festival, featuring both local and international performances, even famous ballad singer, #Gummy! 😍 The festival is still ongoing till this weekend, Sep 11. Don't miss out if you're on your #VisitKorea trip now. 🎼 ",,Photos from Korea Tourism Organization - VisitKorea's post
631,340785907491_10151149698652492,The world of Visit Korea 2.0 (http://bit.ly/Q8gB0A) at your fingertips.,,Timeline Photos
632,240054519398747_1070397293031128,"From @TomJauncey of Beautiful Destinations:

#ElNido in Palawan needs to be on your bucket list 🙌🏽🇵🇭🌴. Condé Nast Traveler voted #Palawan the best island in the world, I couldn't agree more! This #Drone video was shot just after sunrise at the beautiful #PinagbuyutanIsland. I managed to capture our little brother @Jacob doing some much needed sunbathing 😂 during our amazing adventure with @TourismPHL 👍🏽

#itsmorefuninthePhilippines #VisitPhilippinesAgain2016 ",,
633,340785907491_10153041247092492,"#Taebaeksan Mountaint is an area of rich history, and it turns into a beautiful snowy wonderland in the winter! -> http://bit.ly/1FfTnzV ",,Photos from Korea Tourism Organization - VisitKorea's post
634,240054519398747_389840457753485,"How dense! International scientists say the ""Galapagos of Asia"" can be found in Sibuyan Island in Romblon. It's home to Mt. Guiting-Guiting National Park, a sanctuary to 131 different species of birds and over 123 different species of trees. 

Do you want to climb one of the most difficult mountains in the Philippines? Read how Dee Quixotic conquered Mt. Guiting-Guiting:

http://deequixotic.blogspot.com/2012/04/mt-guiting-guiting-one-of-philippines.html ",,Timeline Photos
635,340785907491_112485302168506,"Good morning, everyone! Today (5/4), the National Civil Defense Drill will start at 11am with the sound of a siren, and run for approximately 20 minutes. This time, the drill will train civilians on evacuation & safety measures to take in case of an earthquake. You can read more about it here: http://english.visitkorea.or.kr/enu/FU/FU_EN_15.jsp?cid=1267774 ",,Official Site of Korea Tourism Org.: Civil Defense Drill on May 4
636,67558139928_10152704641869929,Tana Toraja: Land of Heavenly Kings http://indonesia.travel/en/destination/477/tana-toraja,,Photos from Indonesia.Travel's post
637,340785907491_10152228721437492,"Early spring flowers are in bloom already at Tongdosa Temple

More info about Tongdosa → http://bit.ly/Tongdosa

Photo by ChanKyung Im
(http://blog.naver.com/imck81) ",,Photos by Im ChanKyung
638,114979501871035_730519390317040,#HongKong is the place to get introduced to congee. Here are some recommendations by HK Magazine. Would you add any? http://bit.ly/1tgmv2C,,Timeline Photos
639,225524117535380_1150916674996115,"10 Unexplored Islands Near Singapore Which Don't Require A Plane To Get To

#5 is visited by only 200 people each year!

http://thesmartlocal.com/read/islands-getaways-singaporeHere are 10 islands so close to Singapore, you won't even need to get on a plane to experience them! #5 is visited by only 200 people each year!",,10 Unexplored Islands Near Singapore Which Don't Require A Plane To Get To
640,144113158937441_1577834558898620,"Built by the Chola king Rajaraja I , this temple is yet another testimony to India's rich history and heritage. One of the largest temples in our country, it exudes the brilliance of Dravidian architecture.

#TamilNadu #IncredibleIndia ",5,Timeline Photos
641,340785907491_10150255680732492,"Today is 초복 (chobok), the start of 복날 (boknal)! Boknal is a ~1-month period that is said to be the hottest time of the year. On the begining (초복), middle (중복), and end (말복) days people try to eat extra healthy food that will give them stamina in the face of heat. Do you know what people eat?^^ ",,
642,225524117535380_746022635485523,"This Scene Was So Painfully True It Made Singaporeans Watch A Channel 8 Drama For The First Time In Years

http://mustsharenews.com/channel-8-drama-angst/

Follow Mustsharenews.com for more relevant Singapore news.Channel 8 drama shows what it's like for 20 somethings living in Singapore. Even Channel 8 agrees that Singapore is too expensive to live in.",,This Scene Was So Painfully True It Made Singaporeans Watch A Channel 8 Drama For The First Time...
643,211783385560749_757408124331603,"Japanese hand-made paper, “WASHI” is shortlisted for UNESCO Intangible Culture Heritage status and will be decided this month, November.

By the way, do you know how to make “WASHI”? 
It is traditionally made by hand, using the bark of the “Gampi” tree, “Mitsumata” and “Kozo” fiber.
Look at following photos which are showing you some making process, and the yellow flower of “Mitsumata”.
Japanese paper making lessons are available at Gokayama, Toyama Prefecture or Higashi-chichibu, Saitama Prefecture etc., and don’t you think this will be of one of the great unforgettable memories of Japan to you?
(Gokayama)http://www.tabi-nanto.jp/en/experience/michinoeki_taira_gokayama_washi_no_sato_japanese_paper_making.html
(Higashi-chichibu)http://www.sainokuni-kanko.jp/eng/experience/053.html

Related information;
Echizen Washi, Fukui Prefecture http://www.jnto.go.jp/eng/location/spot/handcrft/echizenwashi.html
Mino Washi, Gifu Prefecture
http://www.jnto.go.jp/eng/location/regional/gifu/mino.html
Ishu Washi, Tottori Prefecture
http://www.jnto.go.jp/eng/location/spot/handcrft/inshuwashi.html
Paper Museum, Tokyo
http://www.jnto.go.jp/eng/location/spot/museum/paper.html ",,Photos from Visit Japan International's post
644,240054519398747_1164931043577752,"Callao cave is not just the home of the modern day Filipino faithful but also the home of the oldest fossilized man in the Philippines called ""Callao Man"" which dates back some 67 thousand years ago, easily beating the record previously held by Palawan's Tabon Man who dates back 16.5 thousand years ago.

Callao cave is part of the 300 caves in Penablanca and is best known for this beautiful natural cave cathedral.

Words and Photo by @carloenriquez21 ",,Timeline Photos
645,67558139928_10152812021609929,"SUKABUMI : For Caving, Rafting, Camping, Trekking and Surfing Adventures http://indonesia.travel/en/destination/752/sukabumi #WonderfulIndonesia ",,Photos from Indonesia.Travel's post
646,114979501871035_1094470203921955,"Lai Yuen – once the biggest amusement park in #HongKong – has returned to town! Enjoy its games for all ages and amusing stage performances to amp up your summer excitement!

http://bit.ly/29QJWhd ",,gph.is
647,211783385560749_726682354070847,"Do you like Japanese ceramic art? 
There are so many pottery places throughout Japan and ceramic bargain sale will be held sometimes at various areas.
If you like Satsuma-yaki pottery, why don’t you visit Hioki city in Kagoshima prefecture.
Miyama Pottery Festival will be held 3 days from November 1st to 3rd.

Or for further information regarding Japanese Pottery, please refer to http://www.jnto.go.jp/eng/location/rtg/pdf/pg-806.pdf ",,Photos from Visit Japan International's post
648,225524117535380_1230604137027368,"To celebrate our road to 100,000 YouTube subscribers, we're be doing a LIVE Q&A till we hit that number! Let's hope it'll be by today! That number is a live counter of our real-time YouTube subscriber count!

Help us by subscribing to us here! 
http://www.youtube.com/TheSmartLocal

Korean inspired furniture in this set by born in colour, plants from Ikea and the blue toy was randomly won from a UFO catcher machine in Japan arcade we live streamed from last month!

p.s we're co-currently streaming on YouTube and Facebook. So we're answering many questions from the YouTube stream. https://www.youtube.com/watch?v=zHVDmi3A1Qs ",,"TSL Q&A YouTube 100,000 Subscriber Special"
649,225524117535380_918342768253508,"This fluffy SIA Beary Ambassador could be yours! Stand a chance to win him in the super cool SIA F1® goodie bag. 

From selfies, videos, to a personal story and more, prove that you are the Biggest Fan of the 2015 FORMULA 1 SINGAPORE AIRLINES SINGAPORE GRAND PRIX!  

Simply post a photo, video or comment using #RacewithSIA#SingaporeAir on Facebook, Instagram or Twitter for a chance to win! ",,Timeline Photos
650,340785907491_399088513493141,"Visit every corner of Korea with the K-shuttle.
Stan and his friends obviously had a good time on their trip.

Watch it here >>> http://www.youtube.com/watch?v=DagWwS3myOc

To learn more about K-shuttle >>> http://bit.ly/Y1Pd8ZVisit: http://www.k-shuttle.com An amazing sightseeing trip to the south-western regions of Korea with K-Shuttle and students from Seoul University, Dongguk ...",,Korea Travel From Seoul To Korea — An Awesome Korea Tour
651,340785907491_409400192491,Was a great game but Uruguay won 2--1 congrats to everyone for such an incredible effort!,,Timeline Photos
652,225524117535380_842959875791798,"14 Ulu Places you can take a road trip to in Singapore

The weekend is here and yes, road trips are possible right here in Singapore. 

Grab some friends and go on an adventure at the 14 best hidden gems worth road trip-ing to!

http://www.thesmartlocal.com/read/road-trip-singaporeYes, road trips are possible right here in Singapore. Grab some friends and go on an adventure at the 14 best hidden gems worth road trip-ing to in Singapore.",,14 Ulu Places you can take a road trip to in Singapore
653,340785907491_10152761190572492,"The bright hues of orange, gold, and crimson are all around us. ",,Autumn 2014 in Korea
654,340785907491_10153291897452492,"Greetings from beautiful Gyeongju ^_^
Here is Gyeongju's Yangdong Village, a designated UNESCO World Heritage and the largest traditional village in Korea! Almost half of the old houses here are over 200 years old and have been excellently preserved in their original state that offers a variety of unique Korean traditional houses in person. 

Click here to find out more ☞ http://bit.ly/1cAQOMC

#경주 #양동마을 #UNESCO #Gyeongju #VisitKorea ",,Photos from Korea Tourism Organization - VisitKorea's post
655,240054519398747_983121001758758,"The #Philippines has just successfully finished hosting the ASEAN Tourism Forum 2016, the annual gathering of all the Tourism Ministers in the ASEAN Region plus China, Japan, Korea, and India.

We hope all our friends from the ASEAN region and Asia had a wonderful time of their lives! Congratulations to all our colleagues from the Department of Tourism @tourismphl, the Tourism Promotions Board, the Tourism Congress of the Philippines, and all the stakeholders from the Philippine tourism industry for being gracious, wonderful hosts.

To our friends from YourSingapore who will host next year's ASEAN Tourism Forum, sending your our best regards!

Photo courtesy: @toddumpa on Instagram, in Calaguas Islands, Camarines Norte ",,Timeline Photos
656,225524117535380_1224919724262476,"[NEW] 10 Overseas Destinations Where Singaporeans Can Take Up Working Holidays

This is for all of you fresh graduates looking for things to do on a gap year. #3 will pay you S$3,500 per month!

http://thesmartlocal.com/read/working-holidaysThe prospect of working overseas may feel like a far-flung dream, but it may be much easier than you think. #3 pays you SGD3500 PER month.",,10 Overseas Destinations Where Singaporeans Can Take Up Working Holidays
657,225524117535380_1042942839126833,"[New] The Spectacular Tulipmania Brings Us 35,000 (!!!) Tulips In A 22°C Dome You'd Want To Escape To

What's better than an air-con room in this 34°C madness? One with an EPIC bed of colorful tulips. We visited the elusive floral bonanza and here's why you MUST go before it ends. 

http://thesmartlocal.com/read/tulipmania-2016Tulipmania Rediscovered at Gardens by the Bay is back - and it's bigger and better than we remember! Lose yourself in a floral fantasy this May.",,"The Spectacular Tulipmania Brings Us 35,000 (!!!) Tulips In A 22°C Dome"
658,114979501871035_1001753173193659,Beautiful images of #HongKong captured through the eyes of Instagrammers. Follow us @DiscoverHongKong on Instagram for more and share yours with #DiscoverHongKong. http://bit.ly/1HjIj7v,,gph.is
659,114979501871035_470412959661019,"Out with the old and in with the new! Start your year with Hong Kong shopping suggestions for a new look. Stay tuned for loads of fashion picks. (Of course, it helps if you visit Hong Kong too).  Happy New Year. Happy new wardrobe! ",,New Year. New Wardrobe
660,240054519398747_666423950095133,"They say first impressions last. So what what was this traveler's impression of the Visayas? Click on the link to find out and share with fellow travelers!

http://www.besudesuabroad.com/2014/04/philippines-first-impressions/the Philippines is an island nation made up of over 7,000 islands-- yes, you read that right, seven thousand. 7,107 island if you want to be exact; and only",,It's More Fun in the Philippines: 10 First Impressions of Summer in the Visayas
661,211783385560749_733907690014980,"""The Taimatsu Akashi"" in Sukagawa, Fukushima Prefecture is one of the three big fire festivals of Japan. The energy of blazing fire is simply overwhelming. 
Come explore a traditional Japanese festival with over 400 years of history!

More Story: http://japan-magazine.jnto.go.jp/en/1410_taimatsu.html ",,Photos from Visit Japan International's post
662,340785907491_10152649421402492,Sunsets photographed from all over Korea this September.,,Spectacular Sunsets in September
663,225524117535380_1176258762461906,"KTM Shuttle: Singapore To JB On An Old-School Train In 5 Mins

Skip causeway jams forever.

http://thesmartlocal.com/read/ktm-shuttle-guideImagine a train that gets you from from Singapore to JB in 5 minutes flat, for only $5 a trip. Oh wait, that exists. Here's our guide to KTM's Shuttle Tebrau!",,KTM Shuttle Guide: Singapore To JB On An Old-School Train In Just 5 Minutes
664,240054519398747_921956277875231,"Beautiful Mindoro isn’t just surrounded by awesome beaches. The Manihala Falls in Bansud, Oriental Mindoro proves that this island is just as blessed inland. See more photos by clicking the link!

http://xplorra.com/attractions/manihala-falls-in-bansud/161 ",,Timeline Photos
665,114979501871035_161279390654272,"Planning on a romantic vacation this Valentine’s? Hong Kong is the perfect destination for you! http://www.discoverhongkong.com/eng/things-to-do/romantic-vacation.htmlLooking for a perfect romantic vacation or getaway? Whether it's your honeymoon, wedding anniversary, or simply getting to know a close friend better, Hong Kong offers a perfect blend of East and West with the magic to make memories of a romantic vacation last a lifetime.",,"Romantic Vacation in Hong Kong, Romantic Getaway - Hong Kong Tourism Board"
666,225524117535380_1326299304124517,"[New] 8 Trainee Places In Singapore To Get Atas Services For Cheap

Desperate times call for desperate measures. That’s why we’ve compiled this list of trainee service deals from tooth extractions at $10 to professional salon haircuts at $6 that’ll keep you coming back even after payday.

http://thesmartlocal.com/read/cheap-trainee-placesWanna treat yo' self, but broke? Whether it’s a lavish meal or a pricey perm you’ve been dying to get, resist no more!",,8 Trainee Places In Singapore To Get Atas Services For Cheap
667,225524117535380_480844832003306,"Flying with @AirAsiaSG / AirAsiaSingapore #AirAsiaSG to Yogyakarta tomorrow. Seth and Bryan will be back with plenty of videos and pictures of our trip.

Stay tuned! ",,
668,340785907491_10151333812372492,Find nearby tourist attractions with these QR codes on the sidewalks of Gangnam >>> http://bit.ly/WltfcY,,Timeline Photos
669,107026329336542_885354531503714,"Do you know?

Malaysia Automated Clearance System (MACS) is developed to cater for fast-track immigration clearance for non-Malaysian investors, business persons and professionals. MACS pass holders can be benefit from faster immigration processing via access to dedicated entry and exit MACS lanes at:

1.Bangunan Sultan Iskandar, Johor Bahru
2.Kompleks Sultan Abu Bakar, Tanjung Kupang, Johor

Since the beginning of 22nd January 2011, the privilege has been extended to all Singapore citizens, Singapore Permanent Residents and holders of Singapore Long Term Visit Pass. 

The MACS pass can be applied at a one-stop visa application and MACS (Malaysia Automated Clearance System) vendor, Third Link Pte Ltd. 

Address:
No.1 Tanglin Road 
#03-07/08 Orchard Parade Hotel 
Singapore 247905
Tel: 6733 4207

Opening hours:
Monday to Friday from 8.30am to 4.30pm ",,Timeline Photos
670,240054519398747_425553517515512,"Where was your most memorable bangka ride? 

Photo taken at the Hinatuan Enchanted River, Surigao del Sur.

Photo courtesy of the Department of Tourism National Offices -- Caraga ",,Timeline Photos
671,225524117535380_702282223192898,"13 Most Haunted Places in Singapore History and the Legends behind them

The most haunted places in Singapore and the famous ghost stories & legends behind these places. #9 will send chills down your spine.

http://www.thesmartlocal.com/read/haunted-places-singaporeThe most haunted places in Singapore, and the famous ghost stories and legends behind these places. #9 will send chills down your spine.",,"13 Most Haunted Places in Singapore History and the Legends behind them - Travel, Food &..."
672,114979501871035_319500244779313,"Hong Kong is not just about shopping and dining, try out some outdoor activities in Lavender Garden in Fanling such as strawberry picking from now until April! Other activities include BBQ, candle making and more.
http://www.lavendergarden.com.hk/Introduction.asp Set against the mountain of           Hok Tau (Fanling), Lavender Garden is a place where you can relax and           enjoy the countryside with all modern conveniences at hand.           See a different side of Hong Kong, the serenity and greenery are a welcome           escape from the busy life s...",,Lavender Garden Hong Kong
673,67558139928_10153091228359929,35 Gorgeous Pictures Of Indonesia That Will Take Your Breath Away http://t.co/fss7FqO7Gg via @buzzfeed http://t.co/DqaSQCKV8ASo beautiful it's unfair to the rest of the world.,,35 Gorgeous Pictures Of Indonesia That Will Take Your Breath Away
674,240054519398747_1126563307414526,"What a way to start our week! Congratulations, Hidilyn Diaz -- Silver, Weightlifting!After 20 years, the Philippine flag flutters at an #Olympic awarding ceremony. Thank you and congratulations, Hidilyn Diaz for clinching the Silver Medal for Weightlifting! 🇵🇭🇵🇭🇵🇭
#Rio2016 #RoadToRio 

READ: http://bit.ly/2aF2Slo",,INQUIRER.net
675,240054519398747_1004300082974183,"The “Rice Granary of the Philippines” is often overlooked as a travel destination, but one look at these photos of Nueva Ecija and you’ll be planning a trip there! Check it out and don’t forget to tag your friends who are always up for an adventure.  

 http://www.wheninmanila.com/unbelievable-travel-destinations-in-nueva-ecija-you-never-knew-existed/ ",,Unbelievable Travel Destinations in Nueva Ecija You Never Knew Existed
676,211783385560749_927476467324767,"Let’s enjoy rural life in Japan.
Very friendly & kind local people, delicious food and fresh air are waiting you!

Related Information;
Yamagata Prefecture http://www.jnto.go.jp/eng/location/regional/yamagata/yamagata.html
Akita Prefecture http://www.jnto.go.jp/eng/location/regional/akita/
Guide to Rural Japan http://authentic-visit.jp/ ",,Photos from Visit Japan International's post
677,340785907491_10153259154627492,"The pandas are here!! >:O✌ 
Here's some photos taken last weekend outside Sejong center in Seoul! If you'd missed out the past 3 exhibition venues, the pandas will be moving to Dongdaemun Design Plaza (DDP) and N Seoul Tower this weekend~!!

Schedule:
May 29, 2015 (Fri) 16:00~20:00
May 30, 2015 (Sat) 12:00~17:00 
Venue: Dongdaemun Design Plaza (DDP)

May 31, 2015 (Sun) 12:00~17:00
Venue: N Seoul Tower

Click here for official event schedule ☞ http://bit.ly/1dwDs5r

#1600PandasKR #1600Pandas #1600판다플러스 #VisitKorea ",,Photos from Korea Tourism Organization - VisitKorea's post
678,211783385560749_1193379710734440,"Autumn brings fields of cosmos flowers, colorfully decorating the hillsides.
Learn more: 
http://japan-magazine.jnto.go.jp/en/1509_cosmos.html 
https://www.jnto.go.jp/eng/spot/gardens/kujuflowerpark.html ",,Photos from Visit Japan International's post
679,225524117535380_696019090485878,"You now know if your Singapore boyfriend is worth keeping. So for all the guys out there - this is for you!

11 Signs To Find Out If Your Singaporean Girlfriend Is A Keeper

#2 will make you laugh out loud!

http://www.thesmartlocal.com/read/singapore-girlfriendIf you've ever wondered if your Singaporean girlfriend is a keeper, drop everything you're doing and read this. #2 will make you laugh out loud!",,"11 Signs To Find Out If Your Singaporean Girlfriend Is A Keeper - Travel, Food & Lifestyle Blog..."
