,id,message+desc,class_label,name
347,225524117535380_1272952316125883,"We didn't know most of these things were allowed, but they are.We're all sick and tired of hearing about what we're not allowed to do in Singapore.

Here's a list of what we are allowed to do, for a change.

https://mustsharenews.com/legal-things-singapore/",,Mustsharenews.com
348,340785907491_10153781748272492,"#KoreanFunFact101: January 14, Diary Day 📝 📖
What's in your #diary / #planner? If you're planning for your #VisitKorea trip, don't forget to check out our #TravelCalendar for some ideas! 
☞ bit.ly/KTOCalendar 😊 ",,Photos from Korea Tourism Organization - VisitKorea's post
349,340785907491_10150430313622492,"British explorer Freya Stark once said, ""To awaken quite alone in a strange town is one of the pleasantest sensations in the world."" If you happen to be waking up alone in Korea, feeling pleasant yet wanting more, come on down to the Tourist Information Center(http://bit.ly/n4xepS) for an exciting experience of local culture. Good morning, world. :)

*Photo: Daegwallyeong Sheep Ranch ",,Timeline Photos
350,225524117535380_1185520454869070,"Matte has been all the rage in 2016, but it's also a notorious culprit for dryness. If you're looking for a pop of color that wouldn't leave your lips parched by mid day, the Bourjois Rouge Edition comes in 2 matte finishes - Souffle De Velvet and Velvet - that are as aesthetic as they are functional. 

Check out more lipstick hacks here:
http://thesmartlocal.com/read/lipstick-hacks

Check out their versatile shades at selected Watsons, Sasa and department stores, or find out more about the product here: 
https://www.facebook.com/BourjoisSG/ ",,"Matt Finish Lipstick For Every Occassion, Without The Dryness"
351,340785907491_10152969124662492,"Busan has a multitude of places to see and things to eat, and you can do that all in one day by using the conveniently designed subway -> http://bit.ly/1ytHX2E ",,Photos from Korea Tourism Organization - VisitKorea's post
352,114979501871035_497384226963892,"It’s a type of dining and a popular pastime. It’s traditional but in a constant state of evolution. It can be boisterous or intimate, down-to-earth or chic. But most importantly, it is a quintessential Hong Kong experience. This album is dedicated to dim sum.  http://bit.ly/XloW7g ",,Dimsum 101
353,240054519398747_964834860254039,"Which PH destination made it to Huffington Post’s list of “10 Impossibly Romantic Places to Pop the Question”? Hint: it’s also a place known for its fun parties. Click to see if you’re right! 

http://www.huffingtonpost.com/entry/10-impossibly-romantic-places-to-propose-infographic_563cf45ae4b0411d3070e488There's no place quite like Paris!",,10 Impossibly Romantic Places To Pop The Question
354,340785907491_479649307491,How to enjoy your tofu no.2: enjoy a tofu slice with some kimchi!:) yum!,,Timeline Photos
355,433618953473105_500368506798149,"Malino Highland, South Sulawesi Province.

#Wonderful_Indonesia ",,Timeline Photos
356,240054519398747_670711172999744,"It's more farm in the Philippines! Check out these farms near Manila for one last summer hurrah. Bring the kids and the kids-at-heart for lots of farmyard fun!  

http://m.gmanetwork.com/news/story/359776/lifestyle/travel/summer-down-at-the-farm-rural-outdoor-fun-in-cavite-and-lagunaA short distance from hot, crowded, very urban Metro Manila are two farm properties gaining recognition among city slickers young and old. The Fun Farm at Sta. Elena in Cabuyao, Laguna and The Sweet Spring Country Farm in Alfonso, Cavite offer rural experiences that will acquaint us with the rudimen…",,"Summer down at the farm: Rural, outdoor fun in Cavite and Laguna"
357,340785907491_10152249926757492,"Spring flowers are now blooming in Seoul 
(photo taken on March 30, 2014)

More photos where this came from at www.flickr.com/traveloriented ",,Timeline Photos
358,211783385560749_1082846171787795,"Early summer showers bring hydrangea flowers.

In Japan, there are several famous temples called “Ajisai-dera”, which means hydrangea temples.
Let’s explore beautiful flower island, Japan!

Related Information; http://www.jnto.go.jp/eng/location/spot/shritemp/kongosen-ji-temple.html 
http://www.jnto.go.jp/eng/attractions/rest/hana/hana_p4.html 
http://www.jnto.go.jp/eng/location/spot/shritemp/sanzenin.html ",5,Photos from Visit Japan International's post
359,340785907491_10152182868232492,"Global volunteers needed for the 2014 Lantern Festival
Details here: http://bit.ly/1dwzvX7 ",,Timeline Photos
360,340785907491_10151011894872492,Learn the makeup and skincare tips of K-pop stars during your vacation! We attend a beauty class at Amore Beauty County at the link: http://bit.ly/NWZHwc,,Timeline Photos
361,114979501871035_529710113731303,"Hong Kong Skyline – Best Vantage Points

Looking across Central and the harbour to Kowloon from the 43rd floor of the Bank of China Tower. This observation deck is free and is open Monday to Friday from 9am to 5pm and from 9am to 1pm on Saturdays. Bring your travel documents for ID purposes. http://bit.ly/11eWROa ",5,Hong Kong Skyline – Best Vantage Points
362,240054519398747_739025809501613,"100? 500? 1,000?? There are over a thousand hills in beautiful Bohol. But that's not all! This island-province also has attractions like white sand beaches for frolicking, the Balicasag islet for snorkeling, the Loboc River for cruising, the Bohol Bee Farm for relaxing, and the Philippine Tarsier Sanctuary for viewing the world's smallest primate. 

There's also the Chocolate Hills Adventure Park for taking on the world's highest canyon swing! Exciting adventures await amidst the conical limestone landscape. Check out our latest TV commercial and share the fun!There are thousands of reasons for you to visit this island-province paradise. Reason #1 to #1,776 – Bohol's limestone Chocolate Hills. Reason #1,777 – the w...",,It's More Fun in the Philippines | Bohol TV Commercial | Philippine Department of Tourism
363,297751913699970_401432253331935,"Pictured is the majestic Potala Palace, the previous winter palace of the Dalai Lama.  Located in Lhasa, Tibet, the building is now a museum and becomes a Buddhist shrine during festivals. ",5,Timeline Photos
364,240054519398747_757956827608511,"Which city just made it to the cool kids' table? Manila! Here are several reasons why the capital is now one of Asia's hippest cities! Proud Manilenyo? Share this on your wall!  

http://www.lonelyplanet.com/philippines/manila/travel-tips-and-articles/why-manila-is-fast-becoming-one-of-asias-coolest-citiesRead Why Manila is fast becoming one of Asia's coolest cities by Lonely Planet",,Why Manila is fast becoming one of Asia's coolest cities - Lonely Planet
365,211783385560749_1087971297941949,"Japanese cuisine has recently begun to draw attention from far and wide, and is steadily gaining popularity.
There are countless dishes to choose from in Japan.
For example, take a look at the following photos: Sukiyaki, Sushi (lower right) and Ramen (lower left).
Of these three delicious meals, which do you like best?

Related Information:
http://www.jnto.go.jp/eng/attractions/dining/food/jfood_01.html　
http://www.jnto.go.jp/restaurant-search/eng/index.php　
http://www.jnto.go.jp/eng/arrange/essential/experience_japanese-food.html ",1,Photos from Visit Japan International's post
366,67558139928_10150599080404929,"To provide entertainment for its population and to attract tourists especially from east Indonesia, Makassar now boasts a large theme park called Trans Studio, touted as the third largest indoor theme park in the world. ",,Timeline Photos
367,340785907491_185020664938560,"Korean traditional teas are a great way to chase away the chill of winter. Learn more about the different Korean teas here: Along with coffee and cocoa, tea has been the drink of choice throughout the world since the beginning of time. Throughout history people have shared a spot of tea and stories with close friends, relaxed with a hot cup before bed, or kick-started their day with a freshly-brewed pot. Tea has even bec...",,Official Site of Korea Tourism Org.: Traditional Teas
368,240054519398747_1036464493091075,"Cebu is a province packed with amazing things to see and experience. So before heading out, you might want to check out some of the locals’ recommendations. Click on the link to read them all and don’t forget to share with your friends!

http://www.rappler.com/life-and-style/travel/ph-travel/117950-cebu-travel-tips-locals-24-hours ",,First time in Cebu? Locals share awesome things to do in 24 hours
369,340785907491_10154291457807492,"Cafe Moomin & Me, yet another #cute themed cafe that is recently opened in #Seoul to add to your #VisitKorea bucketlist! Not only is it a cafe, there is also a restaurant and a store that sells #moomin-related merchandise! Have you heard about this character? #SeoulCute :D

How to get there? 🚄
Get off at Apgujeong Rodeo (Bundang Line), and Exit 5. Walk for about 300m to arrive at the cafe.

Photos courtesy of http://moomincafe.co.kr ",1,Photos from Korea Tourism Organization - VisitKorea's post
370,107026329336542_1106042456101586,"nanCome and explore the country's biggest shopping event offers mega shopping excitement and great entertainment, sales and promotion is happening all around town, watch more for other happening throughout Malaysia this week.

Watch here http://goo.gl/hWDcdM",,TrulyAsia.tv
371,240054519398747_395854087152122,"Who has an alibata or baybayin tattoo? Quick trivia: did you know that “Alibata” is actually the incorrect term for our pre-Spanish alphabet? The real term is “baybayin,” which means “to spell.” Do you have one or know anyone who has one?

Photo taken from http://pinoytattoos.com ",,Timeline Photos
372,114979501871035_540175602684754,"Hong Kong Skyline – Best Vantage Points

Looking west towards Wan Chai and Central from an overpass on Victoria Park Road. Get here by taking bus 118 from the Cross Tunnel Toll Plaza in Hung Hom to the Causeway Bay Typhoon Shelter, Victoria Park Road. Or you can walk here from MTR Causeway Bay Station Exit E. The overpass can be accessed by a lift near the Tung Lo Wan Garden in Victoria Park. ",,Hong Kong Skyline – Best Vantage Points
373,297751913699970_628194990655659,"Shanghai, China is the city that changes the way you see the future. Click here to learn more about its fascinating skyscrapers and attractions via CNN. #travel #tourismWith stratospheric skyscrapers and dazzling city lights, China's eastern metropolis is a sci-fi fantasy made real.",,How Shanghai changes the way you see the future - CNN.com
374,240054519398747_1076663932404464,"Sing your hearts out in a special acoustic music event in celebration the 118th Philippine Independence Day, with the theme “Pagkakaisa, Pag-aambagan, Pagsulong”. 

The event to be held in the Rizal Park Open-Air Auditorium on June 10, 2016 (Friday), is dubbed as FREEDOM JAMMIN’ and will feature pop-rock icon, singer,composer, and an eco-artist, Lou Bonnevie.

The event begins at 6:00 pm.

For more details on this event and other events hosted in The Rizal Park visit the official National Parks Development Committee Facebook page!

#ItsMoreFuninthePhilippines 
#VisitPhilippinesAgain2016 ",,Timeline Photos
375,340785907491_10151576717157492,nanPhotos sent to us by fans like you . Awesome! Thank you so much for the amazing support and remember to keep sharing and posting. ^^,,Korea Tourism Organization - VisitKorea
376,240054519398747_789260827811444,"Know your rights as air passengers in the Philippines! Click on the link and pass it on. Safe travels, everybody! 

http://www.gov.ph/summary-of-the-rights-of-air-passengers/ ",,Timeline Photos
377,340785907491_10153547192417492,"#Foodforthought: How much do you know about #Seoul?
At the Seoul #Museum of History, visitors can learn about the history of the capital city from the Joseon era to the modern Seoul that you know today. Permanent, special and outdoor exhibitions are available and what's more, it's #freeadmission! :p #VisitKorea

For more info, click here ☞ http://bit.ly/1oRjxwY ",,Photos from Korea Tourism Organization - VisitKorea's post
378,211783385560749_1358986327507110,"In Japan, traditions for expelling evil spirits have been held since ancient times. One of the main ones is “Setsubun,” usually held on February 3rd. Most Setsubun events are free for everyone. Why not stop by at one of these events somewhere in Japan and drive away your evil spirits? 
This is an experience you can have only here!
Learn more: http://japan-magazine.jnto.go.jp/en/1412_setsubun.html ",,Photos from Visit Japan International's post
379,211783385560749_912572982148449,"Japan’s apple is famous. As you know one kind of the apple is called “Fuji”.
Pretty apple blossom is blooming in spring.
Delicious & beautiful bright red skin apple grows plentifully in autumn.
It is sweet and juicy! Visit Japan and enjoy blessings of nature!

Related Information;
http://japan-magazine.jnto.go.jp/en/1503_fruit.html
http://www.jnto.go.jp/eng/attractions/dining/food/jfood_12.html ",,Photos from Visit Japan International's post
380,225524117535380_1172433659511083,"Forget hot and stuffy hawker centres with uncles fighting over their kopi siew dais (coffee, less sweet). Your favourite Zhi Char dishes has been brought straight out of the hawker centres and brought straight to a comfortable restaurant setting, at the same prices!

Situated at City Square mall, Wok Master is owned by Zhi Char experts. Pssst... we heard that their head chef was from a super reputable hotel! Expect your favourite dishes to go for $8.80, the only difference is that you won't feel a drop of sweat trickling down your face as you enjoy those to-die-for claypot dishes - one of their specialities! 

Wok Master
Address: 180 Kitchener Road, #02-51, 208539
Opening hours: 10am to 10pm everyday
 
Never want to miss a post by us again?
Like TheSmartLocal.com FB Page > Click on ""Liked"" and set Notifications to ""All On""
 
Director: Audrey Faith I Model: Xenia Tan ",1,Wok Master - Affordable Chi Char In A Mall!
381,114979501871035_1028575070511469,"The Hoff’s here to kick off Hong Kong Sevens! 
http://bit.ly/148T9rS
#rugby7s #HK7s #Nightlife #rugbysevensFinally arrived in Hong Kong, can't wait to get stuck into some Hong Kong Sevens action! #hk7s #wheretheworldcomestoplay #hoff #rugby",,David Hasselhoff
382,240054519398747_693725250698336,"Got the blues? Well, we've got the greens (and varying shades of blue), as seen in this photo of Seco Island, Antique. A dip there will put a smile on anyone's face! Photo from katahum.com ",,Timeline Photos
383,225524117535380_920319438055841,"The 8 BEST Churros in Singapore - Long, Brown Sticky Goodness awaits!

The 8 most delicious places in Singapore to get your fix of Spanish doughnuts, also known as churros! Singapore's latest food craze is here!

http://www.thesmartlocal.com/read/best-churrosThe 8 most delicious places in Singapore to get your fix of Spanish doughnuts, also known as churros! Singapore's latest food craze is here!",,"The 8 BEST Churros in Singapore - Long, Brown Sticky Goodness awaits!"
384,114979501871035_1224411854261122,Families are in for a treat in Hong Kong! Check out these exciting WinterFest happenings to make this holiday an unforgettable one for your gang. http://bit.ly/2h8cRRvIndulge in Hong Kong’s romantic Christmas ambience,,Hong Kong’s Top Holiday Happenings
385,340785907491_344247348935785,"Happy Friday! Our KTO user survey promotion has been extended until December 27th. If you haven't taken it yet, please take a few minutes to do so! http://asiaenglish.visitkorea.or.kr/ena/HD/event/ena_20111206/index.htmlDear VisitKorea Guest:        The Korea Tourism Organization is constantly striving to provide you with more useful content and services. As part of the effort, we are conducting a questionnaire to find out more about your experiences while using VisitKorea. Your valuable feedback will be taken into...",,2011 VisitKorea.or.kr User Questionnaire
386,340785907491_415719947491,More fun at Gwanghwamun Square: Admiral Yi's statue is surrounded on three sides by spurts of water lit up colorfully. Great place to cool down or take photos!,,Timeline Photos
387,225524117535380_1100566893364427,"Kohaku – Edomae Tendon Arrives In Singapore

Japanese tempura lovers rejoice because the tempura bowl has just been invented lol.

Via Daniel's Food Diary

http://danielfooddiary.com/2016/07/13/kohaku/Don’t we all need some sweet tendon love? Tendon, short for tempura donburi, wasn’t that BIG in Singapore until Keisuke-owned Tendon Ginza Itsuki opened,",,"Kohaku – Edomae Tendon Arrives In Singapore, Probably One Of The Best Around"
388,107026329336542_237906916248482,"Gua Madu got its name from the numerous bee hives found in the cave that produce honey. It is believed that Gua Madu is the cave that has the largest collection of bee hives in the state. Visitors can still view the hives made by bees since tens of years ago.

Get to know more from the following blog by Zabidi Ishar:
http://magakhmer.blogspot.com/2011/08/gua-madu-draws-tourists-to-gua-musang.html ",3,Timeline Photos
389,114979501871035_805271609508484,"Hong Kong Skyline – Best Vantage Points
Looking back towards the skyscrapers of Admiralty and Wan Chai on the footbridge across Cotton Tree Drive. Head towards Lippo Centre from MTR Admiralty Station Exit B to enjoy the view.  Discover more of the city’s modern architecture here. http://bit.ly/1zSwjQm ",,Timeline Photos
390,340785907491_10153498770362492,"Here's another series of #SeoulSubwayTour for Line No. 4! Besides major stations like #Myeongdong or #Dongdaemun or #SeoulStation, did you know that there are many other attractions on this same line? :D Find out more by clicking into each photo! #VisitKorea ",4,Photos from Korea Tourism Organization - VisitKorea's post
391,340785907491_10153661688257492,"Perhaps our last post on #fallfoliage for the year.. :'(
It has been a #rainy / gloomy week in #Korea and here are some #beautiful photos of #fallenleaves taken yesterday at #Asan #GingkoTree Road by one of our #VisitKorea fans. #HelloWinter, #GoodbyeFall 👏 ",,Photos from Korea Tourism Organization - VisitKorea's post
392,340785907491_10152452017672492,"While waiting for the 2014 Incheon Asian Games to begin in September, play a game for a chance to win some goodies first. Find out more http://blog.incheon2014ag.com/event/Event Period: June 18th to 29th, 2014

Join our fun event with friends and family!
 Commemorative prizes are waiting for you!

Click the link for more details:
http://blog.incheon2014ag.com/event/",,2014 Incheon Asian Games
393,340785907491_10151358183282492,"BOOK GIVEAWAY: We are giving away 5 copies of this book to 5 lucky winners. To join >>> http://on.fb.me/Vp4mfx
Deadline for entries is February 1, 2013 (Friday), 9:00 am Korean Time (UTC+09:00). Winners will be notified by email individually.

The book <Travel to Korea in KPOP/KDrama Style> is a step by step guide to popular Korean Dramas, KPOP and variety show (WGM/Running Man) locations complete with photo directions. It is now available at Kyobo Bookstore (Jongno & Gangnam) and at the Myeongdong Underground Shopping Center. 

Not in Korea? You can still get it. Here's how >>> http://bit.ly/VwOqNG ",,Timeline Photos
394,340785907491_10152850602167492,Check out the amazing Christmas facade display at Shinsegae Department Store's Main Store in Myeong-dong! http://bit.ly/1xtppFcChristmas Display at Sinsegae Department Store (Main branch),,Shinsegae Department Store Christmas Display
395,225524117535380_862142703873515,"[New] 10 Reasons Why Beerfest Asia 2015 Is The Event Of The Summer

Beerfest Asia 2015 is celebrating everything beer-related from 25-28 June 2015 at Marina Promenade. Find out the details and what to expect! #9 is sure to trigger some old memories.

http://www.thesmartlocal.com/read/beerfest-2015Beerfest Asia 2015 is celebrating everything beer-related from 25-28 June at Marina Promenade. Find out the details and what to expect! #9 will bring back memories.",2,10 Reasons Why Beerfest Asia 2015 Is The Event Of The Summer
396,240054519398747_895177517219774,"So much to sea! The PH is a snorkeling haven filled with thousands of colorful and amazing marine species. This list is your guide to some of the best snorkeling spots and what you can expect to find. Click on the link and share away!

http://outoftownblog.com/top-8-snorkel-places-in-the-philippines/8 Snorkel Places in the Philippines One of the most entertaining ways to spend an outing is through snorkeling. It allows you to enjoy and see a tropical vacation spot and acquire gratefulness of its natural beauty and all of the undersea life. It is an incredible way to spend some time and it is …",,Top 8 Snorkel Places in the Philippines
397,225524117535380_1260932130661235,"12 Hard Truths About Staying At The Extreme Ends Of Singapore

If the people of Boon Lay had a dollar for every passport joke they've heard, they'll have enough to buy an HDB flat in central Singapore and return to civilisation. 

http://thesmartlocal.com/read/extreme-ends-problemsFor our comrades who live in Boon Lay and Pasir Ris, the problems don't just stop at living in an ulu corner of Singapore. Our condolences.",,12 Hard Truths About Staying At The Extreme Ends Of Singapore
398,240054519398747_509353109135552,"Born in Cebu, Monique Lhuillier is an internationally renowned fashion designer who is now based in LA. She has designed for the likes of Gwyneth Paltrow, Catherine Zeta-Jones, Reese Witherspoon, and Lea Salonga, among others. This Pinay is truly world class!                                             

Photo taken from zimbio.com ",,Timeline Photos
399,340785907491_10153727294867492,"#IceSkating & #SnowSledding Places in #Seoul! 😍😍
Other than the popular ice skating rink at #SeoulPlaza, here are some other #outdoor ice skating or snow sledding hills that you may go while on your #VisitKorea trip. Click on the pictures to find out more! && Feel free to tag you friends whom you'd like to go with! ^^ ",,Photos from Korea Tourism Organization - VisitKorea's post
400,67558139928_10150446784969929,"While you explore Borneo Island, don't forget to grab Dayak Weaving as a souvenirs. ",,Timeline Photos
401,340785907491_10154415723452492,"If you're traveling to #VisitKorea during the #Chuseok holidays, you won't want to miss this! 📣 #Discounts and benefits such as #free admissions at major cultural and leisure attractions! Tag your friends, spread the love! 😊 ❤Find out a variety of discounts & benefits offered at major cultural, leisure and accommodation facilities that you can get this Chuseok holidays!",,Secrets to Enjoy Chuseok in Korea to the Fullest!
402,340785907491_10151328690582492,"Outside of the National Folk Museum of Korea (국립민속박물관). The building itself is a sight to behold.
The museum is located within the grounds of Gyeongbokgung Palace in Seoul >>> http://bit.ly/13wHGiU

This photo was sent to us by Consuelo Furmiglieri. ",5,Timeline Photos
403,340785907491_10154565525797492,"Ever wanted to learn how to make #kimchi? Here is your chance! The annual #SeoulKimchiFestival will be held at areas around #Seoul Plaza from November 4 to 6, 2016! About 50 tons of kimchi are estimated to be made at this festival. If you're here on your #VisitKorea trip, click on our news below to find out how you can apply! 👇😊This coming November 4 to 6, the Seoul Kimchi Festival will be held at areas around Seoul Plaza.",,Let's make Kimchi at Seoul Kimchi Festival!
404,340785907491_10154170819807492,"Dodamsambong Peak, the most famous of the Eight Scenic Views of #Danyang, #Chungcheongbuk-do. 😍 #VisitKorea

More info on location here ☞ bit.ly/1VWqJf9 ",,Korea Tourism Organization - VisitKorea's cover photo
405,225524117535380_1176266705794445,"How To Travel Across 4 Cities In Europe Under $1,000 SGD

Europe has always seemed so unattainable for students. Not anymore. With this guide, you can experience the best of four amazing cities for under $1,000 SGD!

http://thesmartlocal.com/read/europe-under-1000Europe has always seemed so unattainable for students. Not anymore. With this guide, you can experience the best of four amazing cities for under $1,000 SGD.",,"How To Travel Across 4 Cities In Europe Under $1,000 SGD"
406,67558139928_10155101492514929,"Bali is not the only heavenly island in Indonesia. In the East Nusa Tenggara province, famous for its Komodo Dragons, are Sumba, Flores and Timor which are serene yet exciting tropical paradises where you can enjoy nature at its best. Find below  a list of the best homestays you can stay at during your journey to these heavenly islands. #WonderfulIndonesia

Photo source: Tripadvisorincluding clusters of small islands surrounding these, whereas, the further islands all form part of the East Nusatenggara province that comprises the islands of",,"Homestays on Fascinating Flores, Sumba and Timor Island"
407,240054519398747_608300015907527,"Valentine's Day came early! Football superstar David Beckham is here to show the people of Tacloban some love as he visits to support the survivors of Typhoon Yolanda. Click on the link to read the article and share the love! Photo from @chonayu1 #PHthankyou 

http://www.abs-cbnnews.com/sports/02/13/14/beckham-tacloban-help-yolanda-survivors ",,Timeline Photos
408,340785907491_169425043094220,"RAIN (비) concert tickets, musical tickets, and more at Interpark.com. (English site). You must have an international credit card to purchase.^^Purchasing Tickets        - Pre-booked  tickets will be prepared at ticket box offices only on show day.    - Ticket box  offices are located outside the venue.  You’re required to bring your I.D., contact no., and printed copy of  confirmation email.    - Purchasable no.  of tickets is limited up t",,Untitled Document
409,114979501871035_583322561703391,"If you come to Hong Kong, you have to try dim sum – even if you are here to enjoy the American Express Hong Kong Wine & Dine Festival. So what wine goes best with a dim sum feast? http://bit.ly/1cNc51o ",1,Timeline Photos
410,340785907491_10150348698212492,Good morning friends! Totally is a beautiful brisk fall day: the sun is out in Seoul and temperatures are currently around 16C. We feel great! How are you all doing today?*^^*,,
411,114979501871035_109708549080249,Hungry for street food? Check out Hong Kong’s best and finest – in pictures: http://www.gohk.gov.hk/eng/welcome/ymt_spots.html?spots=16,1,Hong Kong Fun in 18 Districts - Welcome to 18 Districts
412,240054519398747_933748596695999,"On this list of the 15 Most Beautiful Beaches, one Philippine beach made the cut. Can you guess which one? Click on the link to find out.Whether you’re going on a long vacation, a weekend getaway or just a day trip, what better way to spend your free time than on a beautiful beach?",3,Top 20 Most Beautiful Beaches You’ll Find Anywhere
413,225524117535380_1305835172837597,"nanPM Lee's full interview with the BBC was released today, and we can't help but be proud of how he answered the age-old question on free speech.

We think his answer is a great way to chide the Western media on their moral high horse over free speech.

https://mustsharenews.com/pm-lee-bbc/",,Mustsharenews.com
414,240054519398747_1107591025978421,"Now's your chance to watch one of the most successful concerts of the year -- the MTV Music Evolution 2016! 

Catch JaDine, Gary Valenciano Official, Apink, Far East Movement, Bebe Rexha, and OneRepublic all in one stage! July 16th, 8pm on MTV Channel

#itsmorefuninthePhilippinesWe still CAN'T STOP MOVIN from #MTVMusicEvo! Tune in to the premiere at 7pm (WIB), 8pm (SG/PH), 9pm (MAL) on July 19!

Live tweet with the hashtag #MTVMusicEvo during the premiere, tell us your favorite moments from the show and stand to win Apink and OneRepublic autographed prizes!",,MTV Asia
415,225524117535380_835389749882144,"46 Late Night Dating Ideas When Singapore Gets Dark

You're bored at night with nothing to do or perhaps your work only ends when the sky is already dark. Fret not. 

Here are 46 dating ideas for you and your partner!

http://www.thesmartlocal.com/read/late-night-datingYou\'re bored at night with nothing to do or perhaps your work only ends when the sky is already dark. Here are 46 dating ideas for you and your partner!",,46 Late Night Dating Ideas When Singapore Gets Dark
416,240054519398747_519775221426674,"It's never too early for sisig: a Kapampangan dish consisting of luscious bits of chopped pork, seasoned with calamansi (lime), soy sauce and chili peppers! Anthony Bourdain describes this dish as ""everything I love about food."" 

Photo taken from www.zimbio.com ",1,Timeline Photos
417,340785907491_10151517173272492,"The Ministry of Culture, Sports and Tourism (MCST) has recently announced its ""Top 25 Green Photo-friendly Attractions for 2013."" Among them is Sambuyeon Falls in Cheorwon, Gangwon-do Province (pictured). → http://bit.ly/ZmE1DF

Have you visited any of the sites that made the list? ^^ ",,Timeline Photos
418,225524117535380_766427846778335,"SHUT UP AND TAKE MY MONEY.

http://elitedaily.com/news/world/exercise-pill-may-soon-thing/884944/Fat cells have gone to boot camp.",,Say 'Goodbye' To The Gym: An Exercise Pill Could Be A Thing Soon
419,340785907491_10154225361147492,"#Unique & #InstagramWorthy #Bingsu found all over the nation! 🍧🍴 
Recently, the classic summertime #KoreanDessert have transformed into various cute & quirky versions! From #KoreanFood inspirations like #bibimbap to #jajangmyeon, to #macarons or even #fruits! Which of these would YOU like to try on your next #VisitKorea trip? Let us know! 😍 ",1,Photos from Korea Tourism Organization - VisitKorea's post
420,240054519398747_848536255217234,"Go green this summer by visiting these eco-tourism hot spots around the country! Discover the many incredible destinations in the Philippines, and as a plus, do your part in preserving the beauty of these places. Travel with a purpose, not a bad way to spend the summer days, right? Tag your friends below!

http://insights.looloo.com/10-ecotourism-destinations-philippinesThis list will introduce you to places in the Philippines that take travel and adventure to a different level – one that makes it more purposeful.",,10 Eco-Friendly Destinations in the Philippines
421,340785907491_10150106021602492,"Any Hallyu Fans out there? Here's your chance to win a FREE CD! Here's how:

1. Login to your TWITTER (not Facebook) account and follow ""Korean Travel.""
2. Retweet the Announcement below! It's easy!^^

""ATTN Hallyu Fans! The Haru OST CDs featuring BigBang, SHINee and more will be given to 3 followers of KoreanTravel.#buzzkorea"" ",,
422,114979501871035_586599941375653,National Geographic names a #HongKong trail as one of the world’s best. What’s your favourite Hong Kong hike? See the NG article here http://on.natgeo.com/1eI5kOQ And find out more about Hong Kong’s great outdoors here http://bit.ly/1h78YUP,,Timeline Photos
423,297751913699970_712579862217171,"Disney #Shanghai opens tomorrow, June 16th for the first time ever! Are you going to visit this summer? #china #travel #disney ",,Disney's new Shanghai park is supersized
424,225524117535380_741722302582223,"nan[New Post] 10 Stunning HDBs Transformations Under $25,000

You don't have to spend a ton of money to live in a beautiful home. This list of 10 HDB homes is proof of that, especially the last one.

http://www.thesmartlocal.com/read/hdb-makeovers

Follow TheSmartLocal.com and never miss our best posts again!",,TheSmartLocal.com
425,225524117535380_741722302582223,"nan[New Post] 10 Stunning HDBs Transformations Under $25,000

You don't have to spend a ton of money to live in a beautiful home. This list of 10 HDB homes is proof of that, especially the last one.

http://www.thesmartlocal.com/read/hdb-makeovers

Follow TheSmartLocal.com and never miss our best posts again!",,"10 Stunning HDBs Transformations Under $25,000"
426,225524117535380_741722302582223,"[New Post] 10 Stunning HDBs Transformations Under $25,000

You don't have to spend a ton of money to live in a beautiful home. This list of 10 HDB homes is proof of that, especially the last one.

http://www.thesmartlocal.com/read/hdb-makeovers

Follow TheSmartLocal.com and never miss our best posts again!You don't have to spend a ton of money to live in a beautiful home. This list of 10 HDB homes are proof of that, especially the last one.",,TheSmartLocal.com
427,225524117535380_741722302582223,"[New Post] 10 Stunning HDBs Transformations Under $25,000

You don't have to spend a ton of money to live in a beautiful home. This list of 10 HDB homes is proof of that, especially the last one.

http://www.thesmartlocal.com/read/hdb-makeovers

Follow TheSmartLocal.com and never miss our best posts again!You don't have to spend a ton of money to live in a beautiful home. This list of 10 HDB homes are proof of that, especially the last one.",,"10 Stunning HDBs Transformations Under $25,000"
428,67558139928_10153582919264929,"Cikaso Waterfall, Ujung Genteng, Sukabumi is a dramatic waterfall on the Cikaso River in West Java. The waterfall is originates in North Sukabumi and flows south to the Surade District in South Sukabumi. It has a height of around 80 metres (260 ft) with three parallel drops along cliffs which are about 100 feet (30 metres) wide. The falls are accessible from the Ciniti, Cibitung Village in the Cibitung Kulon sub-Jampang. It can be reached by walk or motor boat.

#WonderfulIndonesia #PesonaIndonesia ",3,Timeline Photos
429,340785907491_10151143237157492,How many squid can you catch with bare hands? Try it yourself during the Donghae (East Sea) Squid Festival (Sep15-16): http://bit.ly/RNZoey,,Timeline Photos
430,340785907491_10150179033407492,"Good Morning everyone! How was your weekend? We had quite a bad weather last weekend: heavy rain w/ thunders & lightning on Saturday, and the worst yellow sands of this year.:( Our plan for the Everland during weekend failed, but hope to have a chance next week! ",,
431,67558139928_150729454951922,"How Liz Jones get inspired from Eat, Pray, Love :)It's the most talked-about film of the year: a divorcee's epic search around the world for inner peace. So what happened when we sent our own walking midlife crisis in her self-help footsteps?",,"LIZ JONES: My quest to Eat, Pray, Love  | Mail Online"
432,340785907491_10152042179987492,"Seoul Gone Wild 
Photo by John Steele Photo ",,Photos by John Steele
433,340785907491_10151014526327492,In full bloom: the Taean Lotus Flower Festival. Event details: http://bit.ly/OwXZTq,,Timeline Photos
