,id,message+desc,class_label,name
204,114979501871035_219254378110213,"The new Above and Beyond Cantonese restaurant offers private dining rooms with breathtaking views. One of which is equipped with private kitchen where guests can invite their chef to serve customized meals.
http://www.hotel-icon.com/Dining.aspx ",4.0,Timeline Photos
205,240054519398747_610788538992008,"The Fun Calendar. Proof that every day is more fun in the Philippines. The Fun Calendar mobile app shows you day-by-day why it’s always more fun in the Philippines. Look for this icon at the iTunes store, download it and start exploring!

Click to download: http://bit.ly/morefunapp ",,Timeline Photos
206,144113158937441_1540987829249960,"Raj Ghat is a memorial built in honour of #MahatmaGandhi, the Father of the Nation. 

#Delhi #Memorial #IncredibleIndia ",5.0,Timeline Photos
207,211783385560749_716005011805248,"Can you imagine what these statues are made of?
The answer is vegetables, fruit, and flowers! 

“Tsukurimon Matsuri” (Mon Exhibitions) is a humorous and creative festival which expressing gratitude for a rich harvest.  This festival has its history of 300 years and this year, it will be held on September 23th and 24th takes place at Takaoka City, Toyama Prefecture.
Young and old, men and women of this area make “Tsukurimon” and it normally takes a month to complete these statues. 
It is great pleasure what kind of “Tsukurimon” works are made this year!

Related information;
“Toyama/Takaoka Area”
http://www.jnto.go.jp/eng/location/regional/toyama/toyama_takaoka.html
“Event list for September,” Takaoka City Tourism Association
http://www.takaoka.or.jp/event?yr=2014&month=9&dy=&cid=all&lang=en 
Tourist Information in Toyama
http://foreign.info-toyama.com/en/event/ ",2.0,Photos from Visit Japan International's post
208,225524117535380_1307414892679625,"11 BEST Happy Hour Promotions In Town For Singaporeans Who Are Working Too Hard

It's Monday, but never too early to plan for TGIF. Usher in the Vesak Day weekend with alcoholic ice-kachangs, bandung shots, and $5 booze because you earned it!

You won't get fined for littering at #8.

http://thesmartlocal.com/read/happy-hourFrom 50% discounts to 1-for-1 promos, here're 11 best happy hour deals in the heart of town.",,11 BEST Happy Hour Promotions In Town For Singaporeans Who Are Working Too Hard
209,211783385560749_359760330763053,"Iriya Asagao (Morning Glory) Festival is start from today to 8th at Iriya Kishibojin temple, Taito-ku, Tokyo. There will be more than 100 vendors selling many kinds of morning glory flowers.
Visit there and find your favorite one! Have a nice weekend! ",2.0,Timeline Photos
210,340785907491_10154017188242492,"#CherryBlossoms or #Snow? ❄
Lovely petals flowing through the air. Seems cherry blossoms in #Seoul aren't holding much longer.. #SpringInSeoul #VisitKorea ",,2016.04.10 Spring in Seoul
211,297751913699970_776285232513300,"Perhaps the most famous pavilion around West Lake is Jixian Pavilion and for good reason. From here, you can get a picturesque view of West Lake in its entirety. Pavilions are traditionally supposed to be integrated with the surrounding scenery, and this one is no exception. As you walk out along the causeway to the pavilion, it feels as though you are walking on the water itself. 

Behind you, you see the traditional Chinese architecture, while in front, there's nothing but the huge expanse of the lake and its surrounding mountains and pagodas.  Hangzhou, China for more on Hangzhou!  #travel #visitChina ",5.0,Timeline Photos
212,67558139928_391772384928,Discover the pristine Pink Beach at Komodo Island which owns sparkling pink sands and crystal clear water.,3.0,Beautiful Islands and Beaches
213,225524117535380_1165405506880565,"We headed down to Urban Ski - Singapore's FIRST and ONLY indoor rotating ski slope in SIngapore, where you can ski and snowboard all day, err' day!

No more tortuous climbs up high ski mountains as this slope continually moves! You won't have to worry about going to ski overseas and being a total noob because Singapore. Go there as a pro and fully enjoy the slopes.

They offer lessons for everyone regardless of experience level. You'll also get 10% off private lessons if you are a DBS/POSB cardholder and that means basically everyone.

Thanks Urban Ski Singapore for hosting us!

Never want to miss a post by us again?
Like TheSmartLocal.com and set Notifications to ""All On""

Models: Chia De Zhong, Jonathan Paul, Yun Qian Lim ",5.0,There Is A Moving Ski Slope in Singapore That Let's You Learn ...
214,340785907491_219338031470157,"Hello everyone! It's been a quiet day here at the KTO. We'll be posting a final fall album tomorrow, but the leaves here in Seoul are definitely on the way out and winter is coming in. It's going to be COLD this week, so make sure to check the weather become you come~*^^* Weather forecast, chance of rain, & more! A must-see page for those coming to Korea.",,Korea Weather | Official Korea Tourism Organization
215,114979501871035_971204192915224,Live broadcast of New Year’s greetings from around the world has started! Thousands of messages are popping up against the stunning background of Victoria Harbour. Don’t forget to write your own on the live chat to welcome 2016!  http://bit.ly/1JFWAHa,,Timeline Photos
216,225524117535380_1184761344944981,"Here's where to go to make your Instgram feed look trippy.

http://thesmartlocal.com/read/optical-illusionsEver had your mind blown by an impossible picture on your feed only to realise it was an optical illusion? These 10 spots around the island are perfect for that!",,10 Genius Spots for Beautiful Optical Illusions in Singapore
217,340785907491_10154231866497492,"Hello #VisitKorea fans! We want to know your opinion! Leave a comment and give ""Like"" (Y) 
When traveling to #Korea, which of the following #accommodation would YOU choose? ;)
1. Hotel
2. Motel
3. Youth Hostel (Guesthouses)
4. Hanok (Traditional Korean house)

To learn more about them, please visit the lodging section of our page ☞ bit.ly/29xJKBH ^_^ ",4.0,Timeline Photos
218,340785907491_10150220312217492,"Today's Challenge: You all know where this is, but can you make up your own caption or title? *^^* If you feel brave, try to write it in Korean!ㅋㅋㅋ ",,Timeline Photos
219,67558139928_10150143586814929,Spicy but healthy... Plecing Kangkung from Lombok can be an excellent choice,1.0,Timeline Photos
220,144113158937441_1126479567367457,"Konark - An iconic masterpiece of ancient Indian architecture

Apart from TajMahal, if there is another monument that symbolises Indiait is the majestic Sun Temple at Konark, a UNESCO World Heritage. Built in the 13th century by King NarasimhaDev of the Ganga dynasty, this temple stands regally amidst the sand dunes bordering the Bay of Bengal. It represents the very pinnacle of the Kalinga School of Temple Architecture. In fact, Konark Sun temple, also known as Black Pagoda, is the most resplendent of thesites in Orissa, one certainly not to miss even in the most perfunctory of tours.The Annual Konark Festival and the Dance and Music festival held here in December and February, respectively, are great attractions.

- See more at: http://www.incredibleindia.org/travel/destination/konark ",5.0,Photos from Incredible India's post
221,225524117535380_878883988866053,"36 Places to Volunteer At In Singapore 

Here are 36 places to spread some joy, ordered by locations. Whether you stay in the North, South, East, or West, you can be that person to put a smile on someone's face. 

Go forth and make a difference!

www.thesmartlocal.com/read/volunteer-sgHere are 36 places to spread some joy, ordered by locations. Whether you stay in the North, South, East, or West, you\'re in a position to help the needy!",,36 Places to Volunteer At In Singapore To Make A Difference In Someone's Life
222,211783385560749_250085885063832,Kawagoe is a city in Saitama Prefecture also known as “Small Edo.” It's chic to wear a kimono and go outside to eat tempura in this lovely town. Tempura is the royal road of Japanese food. It's economical to order a big serving of tempura and other separate tempura pieces if you are going to eat together with your friends. Fritters of Chinese mactra and trefoil are particularly delicious.(*^-^),5.0,Timeline Photos
223,225524117535380_1107656359322147,"45 Places In Singapore For All Pokemon Masters To Charge Their Phones

A true Pokemon master will not be daunted by short battery life or limited monthly data. Here're 45 charging spots across the island so your Pokedex never runs out of juice.
 
http://thesmartlocal.com/read/phone-charging-spotsFrom shopping malls to fitness corners, here're 45 places to charge your dying phone for free!",,45 Places In Singapore For All Pokemon Masters To Charge Their Phones
224,340785907491_10154382887532492,"Here is the #GrandPrize of the 44th Korea Tourism Photo Contest for this year, entitled ‘Spring in Unjoru Pavilion’! 🏆📷 Wonder where was this photo taken out? Find out its location, as well as other top winners of this prestigious #photocontest here! ☞ bit.ly/2bS9Pvp 😍 #VisitKorea ",,Timeline Photos
225,340785907491_426461477491,"What do you think? Would you wear one of these? Anyone recognize what they say?

Thanks to everyone who helped us solve the puzzle, here are the meanings from top left:
달인= dalin, expert, master, whiz
사랑해= saranghaye, I love you (informal)
젊은이= jeolmeuni, youth
대박= daebak, smash hit/big success (대박이다! used like ""it's so awesome"" ) another common expression is 최고다 ""it's the best!!""
대장= daejang,  boss, general, ""the man in charge""
남자= namja, man
싸가지= ssagaji, jerk (selfish and rude person, sort of bad language)
사춘기= sachungi, an adolescent ",,Timeline Photos
226,211783385560749_389400931132326,"Red Spider Lily at Kinchakuda, hidaka city, Saitama pref. is now full bloom! ",,Timeline Photos
227,114979501871035_525815427454105,"Saturday was ‘World Milk Day’. Who would like to see an official ‘Hong Kong-style Milk Tea Day’? 

http://bit.ly/17i4szH ",,Timeline Photos
228,67558139928_10151280023844929,"Impressive Pura Kehen in Bangli, on the road to Kintamani http://bit.ly/UX5x6M ",,Timeline Photos
229,67558139928_10153652637679929,"Located in a remote area, the north coast of the Ngada district of Flores Island, Riung is well-known for its beautiful coral garden. However, this fisher village is less touristy yet recommended for the one’s who look place to escape from the daily routine. You can spend your day sunbathing or walk along its area and immerse yourself with its cultural heritage. http://ow.ly/TmXHp
#WonderfulIndonesia ",5.0,Timeline Photos
230,340785907491_10153922159612492,"March 14, and it's the annual #WhiteDay in #Korea today. 🎉
Wishing all #VisitKorea fans a sweet day & week ahead! 😍
<3, Korea Tourism Organization ",2.0,Timeline Photos
231,240054519398747_833826370021556,"This park requires 10 hours by boat but promises a copious display of the most diverse marine life. The only pure marine World Heritage Site in Southeast Asia, dive into Tubbataha Reef.  

http://itsmorefuninthephilippines.com/tubbataha/TUBBATAHA REEF, Palawa...",,Marine parks.
232,240054519398747_958702304200628,"Have you ever been around Bohol on a motorbike? This traveler has and he said it’s the best way to get around the island. Click on the link to read about his adventure and start planning your own!

http://dukestewartwrites.com/the-philippines-bohol-on-two-wheels/ ",,dukestewartwrites.com
233,225524117535380_723637297724057,"Focus On The Family Caught Plagiarising In Their Sex Education Booklet.

The plot thickens. The Sex Ed booklet has being caught plagiarising word for word, from a humour site. We are not even joking.

http://mustsharenews.com/fotf-rip-off-sex-ed/The plot thickens. Focus On The Family's Sex Ed booklet is caught plagiarising word for word, from a humour site. We are not joking.",,Focus On The Family Caught Plagiarising In Their Sex Education Booklet - MustShareNews.com
234,114979501871035_1117954418240200,Beat the summer heat by joining the Slide the City water party in #HongKong this weekend! http://bit.ly/2bMyTFs,,
235,114979501871035_1009271402441836,Beautiful images of #HongKong captured through the eyes of Instagrammers. Follow us @DiscoverHongKong on Instagram for more and share yours with #DiscoverHongKong. http://bit.ly/1HjIj7v,,gph.is
236,211783385560749_572517079487376,"Download our 2014 Desktop Calendar: World Heritage Sites in Japan! We hope you find it useful in your daily life!

http://www.jnto.go.jp/eng/wallpaper/2014/index.html ",,2014 Desktop Calendar
237,240054519398747_591229957614533,"This photo of El Nido, Palawan, captures the laidback charm of the place. A shoutout to  Jacky Barnayha for this lovely shot! Got any photos to share? Post them on our wall and we'll feature them soon! ",,Timeline Photos
238,340785907491_10150165047742492,"Hello Everyone! Are you having a good weekend? We just got back from Yeoido! (Pictures will be loaded tomorrow~!!^^). If you have any special cherry blossom photos you'd like to share, don't forget to send them in an email (english@knto.or.kr) with the date and location! Have a good night!*^^* ",,
239,340785907491_10154346532867492,"Are you a #dakgalbi or #makguksu (buckwheat noodles) lover? If you are, do not miss out the annual #Chuncheon Dakgalbi & Makguksu Festival starting August 23 to August 28~!! Not only do you get to enjoy yummy #Koreanfood, a variety of performances and contests are also put in place for all visitors. Like (Y) if you'd like to attend this festival! 😍 #VisitKorea

▶How to get there? 🚅 (bit.ly/2bxe6oL)
Chuncheon Station (Gyeongchun Line), Exit 1. 
Walk for about 3-min to arrive at festival venue. ",,Timeline Photos
240,240054519398747_918493518221507,The most wonderful time of the year starts at the Philippine Department of Tourism tomorrow! Visit us and experience what each region of the #Philippines has to offer. See you!,,Mobile Uploads
241,144113158937441_1463461150335962,"Jodhpuri chappals are a fashion statement among the youth. Originally from #Jodhpur, these colourful creations are now found in the stores of every Indian city. ",5.0,Timeline Photos
242,144113158937441_1463461150335962,"Jodhpuri chappals are a fashion statement among the youth. Originally from #Jodhpur, these colourful creations are now found in the stores of every Indian city. ",5.0,Timeline Photos
243,240054519398747_776437115760482,"Come on in -- the water's fine! At Talicud Island, Davao, the water is so clear, you can actually see corals without using any goggles. A nature lover's dream! 

Photo by Sharlyne Ang ",3.0,Timeline Photos
244,114979501871035_1050795051622804,Our live broadcast of the Cheung Chau Bun Festival is starting now with the Floating Colours Parade.,2.0,
245,211783385560749_646541548751595,"The Shimanami Kaido is about 60 km long expressway, which connects the Onomichi City in Hiroshima pref. and Imabari City in Ehime pref, passing over six islands in the Seto Inland Sea and allows passage by bicycle. There are cycle rental shops, so enjoy cycling and beautiful scenery!!! Have you been there before? If so, let us share your experience!! 
Imabari Area: https://www.jnto.go.jp/eng/location/regional/ehime/imabari_ozu.html
Shimanami-Kaido: http://www.jnto.go.jp/eng/location/spot/natuscen/shimanamikaido.html ",5.0,Photos from Visit Japan International's post
246,340785907491_10152578573832492,"DAY or NIGHT?

[ Photos by The Lost Lens Photography ]

With beach season in full swing now, be sure to check out Busan's Nurimaru APEC House; it's the perfect place to take a stroll, day or night.

More day and night photos here >> http://on.fb.me/1mItcb8 ",,DAY or NIGHT ?
247,240054519398747_833227963414730,"This link will lead you to a beautiful and serene gallery of Guimaras Island. If you've never been here, you would want to be, if not for the sweetest mangoes in the Philippines alone!

https://klmonassignment.exposure.co/revelling-in-isolation-the-island-of-guimarasA story on Exposure",5.0,On Assignment PH - Revelling in Isolation: The Island of Guimaras on Exposure
248,340785907491_234913766523660,"Good news everyone!! The pools in Seoul are starting to open up! I can't wait to go swimming! *^^*Hapjeong  Station (Subway Line 2 or 6), Exit 1.                 Take Bus 16 or a taxi. (Taxi fare: Approximately ₩3,000)",5.0,Official Site of Korea Tourism Org.: Seoul Outdoor Swimming Pools Open for the Summer
249,211783385560749_689824281089988,"Summer bamboo lantern festival will be held from July 18th to August 31st at Mifuneyama Rakuen, Saga prefecture. 
The garden will be illuminated with 5,000 bamboo lanterns for the festival.
You could see lanterns in the motif of lotus flowers and arranged like a curtain, etc.
Please enjoy the beautiful magnificent scenery!!
*It will be free admission, if you go to the festival wearing Yukata or Jinbei (a kind of traditional Japanese clothing)!
Access: 5 min by taxi from Takeo Onsen Station.
 
＞Saga prefecture: http://www.jnto.go.jp/eng/location/regional/saga/
＞Saga and Vicinity (PDF) http://www.jnto.go.jp/eng/location/rtg/pdf/pg-702.pdf
＞Takeo Tourism Association: http://takeo-kk.net/ ",2.0,Photos from Visit Japan International's post
250,225524117535380_1030915020329615,"News like this makes me smile.

http://mustsharenews.com/abandoned-baby-pangolin/The once abandoned and frail baby pangolin is now stronger than ever after the WRS vets nursed him back to health!",,Abandoned Baby Pangolin Thrives Under Human Care At The Night Safari - Must Share News
251,211783385560749_450630388342713,"Want to try green tea and Japanese sweets for free? Then get the coupon at the Tourist In formation Center (TIC) of JNTO, bring it to the Shizuoka Mt.Fuji Green-tea Plaza in Yurakucho, Tokyo, a 5-minute walk from TIC.They will serve you their nice “Green Tea & Sweets Set” (equivalent to JPY400-500) with the coupon. The campaign starts from Feb. 21, only 100 coupons will be available and the validity date is March 31 2013. For the
location of TIC; http://www.jnto.go.jp/eng/arrange/travel/guide/tic.html ",,Timeline Photos
252,340785907491_10153436884217492,"Good morning to a brand new day of a new week and a new month! Many of you loved our previous bingsu post and here's some more unique, refreshing ones to start your day! Which is YOUR favorite type of bingsu? :D For more info on these bingsu cafes, click here ☞ http://bit.ly/TW6Hni

#빙수 #여름 #Bingsu #SummerTreat #VisitKorea ",,Photos from Korea Tourism Organization - VisitKorea's post
253,114979501871035_768293086539670,"What do you want for Christmas this year? How about something dazzling, fun, festive, romantic and unique? Check out Hong Kong WinterFest http://bit.ly/1tb0y0Q. ",,Timeline Photos
254,240054519398747_905237816213744,"Marble walls and floors in the rough. Let this photographer/blogger take you for a stroll along Malangaan Cave in Bulacan and take in the beautiful sights!

http://www.kimijuan.com/kimijuanphoto/malangaan-cave-bulacan-the-amazing-marble-cavesMarble Cave dreams come true.",,MARBLE CAVE DREAMS
255,225524117535380_1165711870183262,"[New] Intro Friends To Pay ERP Fees Without Cash Cards And Get Up To $75

Life hack alert: how to NOT kena the pesky ERP samans on the road. 

http://thesmartlocal.com/read/vcashcard-2016Never pay another ERP fine with NETS Virtual CashCard, which tops up automatically once you sign-up. The best part is that it's absolutely free! Recommend you friends and get up to $75 dollars stored value in your vCashCard ($5 per referral)! It's a definite 10/10 must recommend!",,Intro Friends To Pay ERP Fees Without Cash Cards And Get Up To $75
256,225524117535380_1131230346964748,"No more paying $20 for raindrop cakes. You can now make it at home!With only 4 ingredients needed, a raindrop cake is way easier to make than you think!

Raindrop cakes, or Mizu Shingen Mochi, are traditionally made with water and agar-agar, and served with roasted soybean flour and dark brown sugar syrup for added flavour. But to make things more interesting, we added a coconut spin, and made it with kitchen equipment you already have as well as ingredients you can buy from any supermarket. 

Get the full recipe at Eatbook.sg:
eatbook.sg/raindrop-cake-recipe

Model: Stephanie Ungula Low",,Eatbook.sg
257,340785907491_143435475710229,Cannot believe there's only 2 days left for the year 2010! Any good ideas to spend unforgettable 2 days of 2010?,,
258,340785907491_164315016930667,"The 2010 F1 Korean Grand Prix kicks off tomorrow with practice, followed by practice and qualifying rounds on Saturday, with the big race on Sunday!! Is everyone else as excited as we are?!^^ ",,KAVO
259,340785907491_10150150816542492,"Today is Arbor Day (식목일) and there are signs of spring everywhere! We went out today at lunch for a walk along Cheonggyecheon and to buy some plants. If you need some ideas on how to enjoy this lovely weather, check out the ""Events"" tab or the front page of the main site (http://english.visitkorea.or.kr/enu/index.kto).*^^* ",2.0,Timeline Photos
260,340785907491_10153032159007492,The Tourist Information Center at the KTO Seoul Office has great cultural experience programs during the third week of each month! Check them out here -> http://bit.ly/1v2c32g,,Timeline Photos
261,340785907491_10153761897527492,"#KTO_Korean101: 십이지신 Sibijisin 
2016 is the 'Year of the Monkey' and #monkey is the ninth in the group of twelve animal guardian deities known as the #Sibijisin in Korean, which literally means ""Twelve (sibi) Gods of the Earth (jisin)."" Similar to #ChineseZodiac, the year is marked by a jisin and since there are twelve jisins, the cycle repeats every 12 years. Which zodiac character are you? :D #십이지신 ",,Timeline Photos
262,340785907491_378211885536258,"If you are traveling to Jeonju, don't miss this market! There are lots of original, handmade items on sale that would make great souvenirs. ^ ^Jeonju Hanok Village Holds Weekend Culture Market",,Official Site of Korea Tourism Org.: Jeonju Hanok Village Holds Weekend Culture Market
263,340785907491_178801595496834,Yesterday brought snow to the Busan/Ulsan area. ^^ Any other weather updates from around Korea?,,
264,225524117535380_475519015869221,It's Thursday 6:30 and check out this insane queue at 2d1n!!!! Shouldn't have featured them too popular now lol!!!,,Timeline Photos
265,340785907491_10154430846022492,Shoutout to all #VisitKorea fans who will be in #Korea next weekend! Young local performers will be showcasing traditional Korean music and culture at a concert held at #GyeongbokgungPalace! 🎤 It is #free for all visitors to the palace with no reservations required. Find out more in our #KTOnews ☞ bit.ly/2cSu54G ☺,,Photos from Korea Tourism Organization - VisitKorea's post
266,340785907491_10152858585957492,"Gwangan Bridge, Busan - The 42nd Tourism Photo Contest, Honorary Mention - Photo by Choi Yeong-geun ",,42nd Tourism Photo Contest 2014
267,225524117535380_807512019336584,"15 Incredible Malaysian Beaches to get to under 150 SGD.

There are 7 long weekends in 2015. Need a holiday, but can't travel far? Here are some gorgeous Malaysian beach getaways under 150 SGD just a short flight...

http://www.thesmartlocal.com/read/15-incredible-malaysian-beachesThere are 7 long weekends in 2015. Need a holiday, but can\'t travel far? Here are some gorgeous Malaysian beach getaways under 150 SGD just a short flight away.",4.0,15 Incredible Malaysian Beaches To Get To Under SGD 150
268,340785907491_10154995003327492,"When you're at #Danyang, make sure to get some of these delicious ""Heuk maneul ppang,"" or black garlic bread!😊 It's a special treat shaped like garlic found only in Danyang's #Gugyeong_Traditional_Market! ",,Photos from Korea Tourism Organization - VisitKorea's post
269,340785907491_10152414057022492,"Ilsan Lake Park is a favorite leisure and resort place not only for Goyang citizens, but also for the public at large.  The lake park preserves a healthy ecosystem with clean water, where plants, animals, and fish can be found. All photos were contributed by Whillerz de Guzman. ",,Ilsan Lake Park
270,225524117535380_1100645976689852,"[New] 14 Drool-Worthy Chocolate Desserts Below $15 That Will Fix All Your Problems In Life

Upset because Pokemon Go is taking so long to launch? Pissed off by another one of Donald Trump's speeches? These decadent desserts promise to mend you when you feel broken inside. 

http://thesmartlocal.com/read/choc-dessertsChocolate - every girl’s staple on their periods, every boyfriend’s saviour during Valentines Day, and everyone’s go-to for a dessert. Here are 14 chocolate desserts you must have in your life.",,14 Drool-Worthy Chocolate Desserts Below $15 That Will Fix All Your Problems In Life
271,340785907491_288121914548113,"How many times have you been to Korea? Is anyone thinking of coming to Korea for the first time? If so, please check out this article on things to see & do in Seoul! If you've been to Seoul more than once, please leave your recommendation of what to see or do.*^^*Shopping districts, cultural sights (and more!) in just one click. Enjoy!",,KTO: Seoul Travel
272,211783385560749_708858639186552,"Japan is known for many kinds of traditional crafts, and glassware is one of them.
There are various styles of glassware throughout Japan,
 e.g.
“Tsugaru Vidro”, Aomori Prefecture, is mainly created by a technique called glassblowing. 
“Edo Kiriko”, Tokyo, is unique in a way that the motifs usually are inspired by Kimono design. 
And “Ryukyu Glass”, Okinawa Prefecture is originated in remaking of bottles of Coke and beer. 
Which is your favorite?

Ryukyu Glass: http://www.jnto.go.jp/eng/attractions/shopping/crafts/hari.html
Japan Brand: http://japan-brand.jnto.go.jp/eng/category/crafts/ ",,Photos from Visit Japan International's post
273,211783385560749_401343419938077,"Chrysanthemum season has just begun. You can enjoy Chrysanthemum exhibition at major shrines, temple and parks! More details check out our calendar events for November!
http://www.jnto.go.jp/eng/pdf/event/calendar_events_201211.pdf ",,Timeline Photos
274,297751913699970_834411800033976,Take a journey along the silk road and travel to Xi'an where you will find The Giant Wild Goose Pagoda! Photo: Traveling the World & Absolute China Tours. #silkroad,,Photos from Visit China's post
275,240054519398747_781011268636400,"Just 3-4 hours away from Manila, Anawangin Cove is a favorite destination for beach-lovers, campers and come surf season - surfers! Photo taken by Randolph Labagao. Thanks for sharing! Keep your PH photos coming so we can share them with the world! ",,Timeline Photos
276,340785907491_426253057491,How about these for some hot socks ;),,Timeline Photos
277,340785907491_10150097135227492,"Throughout the years, Korea has continued to develop into an globally-minded country (though we still have a long way to go!). It's interesting to compare some of the older promotional posters (like the one in the picture) to some of the newer ones (http://english.visitkorea.or.kr/enu/AK/AK_EN_1_6_5.jsp)! Please share your thoughts on Korea's current look or just visit the link to download some FREE wallpaper!^^ ",,Timeline Photos
278,340785907491_10151549712827492,"The winners of the Korean Travel Story April Spring Giveaway have been announced →  http://bit.ly/16Ly1Jf
If you are one of the winners, make sure to check your inbox for a message from us. ",,Korean Travel Story: April Spring Giveaway winners
279,211783385560749_1140650379340707,"Now is the time to admire lotus flowers in Japan.
The lotuses start blooming early on summer mornings, creating a splendid view that makes us happy and feel like we’re in paradise.

Related Information;
http://www.jnto.go.jp/eng/attractions/rest/hana/hana_p4.html　
http://experiencetokyo.net/beautiful-lotus-flowers-at-shinobazu-pond-in-ueno-park/ ",,Photos from Visit Japan International's post
280,340785907491_10154266564057492,"#RoyalCuisine are meals served for the king and were prepared by the best cooks in the court with quality ingredients. Today, you may find several #traditional restaurants that properly serve royal cuisine spread across #Korea. How much do YOU know about Korean royal #cuisine? Let us know if you had tried any of these dishes before! 👇😝

More info ☞ bit.ly/KoreanRoyalCuisine ",,Photos from Korea Tourism Organization - VisitKorea's post
281,225524117535380_1303766456377802,"[New] 14 Legendary Singaporean Hawkers So Good They Can ""Pang Gang"" Early Every Day

It’s not just A Noodle Story and Maxwell’s Xing Xing Ondeh-Ondeh Tapioca Cake that sell out by midday, from prawn mee to hainanese curry rice, here are 14 other hawker legends that are too popular for our own good.

http://thesmartlocal.com/read/legendary-singaporean-hawkersFrom a fish soup stall open only four days a week to briyani that is sold out in over 2 hours, here are 14 hawkers so good they're worth setting your alarm clock for!",1.0,"14 Legendary Singaporean Hawkers So Good They Can ""Pang Gang"" Early Every Day"
282,240054519398747_788260027911524,"Famous for its tales of witches and ghosts, Siquijor Island proves that the real magic are its must-see natural attractions. Click on the link to find out more and share with your travel buddies!  

http://insights.looloo.com/siquijor-destinations/?utm_source=fb&utm_medium=boost&utm_campaign=fbboostDespite Siquijor being known for witch doctors and magical creatures, this tiny island province in the Philippines is a must-visit if you love the outdoors.",5.0,Siquijor: Why This Tiny Island Province Is The Perfect Getaway
283,340785907491_10152104355222492,Snowy Monday in Seoul,,Winter 2013/2014
284,1647170365552546_1859487897654124,"Chiang Rai is a city with sites that are impossibly stunning. The White Temple (Wat Rong Khun) in Chiang Mai is an eye-opener! Standing tall like an ice castle, it's architecture is not like any other temple. It's prominently white and ice-like structure will leave you feeling like you are in a winter wonderland.

Be sure to visit these jaw-dropping sceneries in Chiang Rai. Let us help you plan your trip to Chiang Rai for FREE at Tripviss.com  – https://goo.gl/fW7kGw

You can also choose from our ready-to-book itineraries at https://goo.gl/hxUiSp ",5.0,Eye-opening Chiang Rai
285,340785907491_10150307186802492,"As the day goes on, we are all getting very excited to start the Chuseok holidays! Here is a picture from one Chuseok tradition. Do you know what is it? *^^* / ANSWER: These apples and pears are used for 차례 (charye), ancestral rites performed on the holiday. ",,Timeline Photos
286,225524117535380_1161567663931016,"​35 Things You Will Only See In Singapore Because Singapore

From math questions that stunned the world to wild otters spottings in SAJC, here's a list of things you'll never see anywhere else. 

http://thesmartlocal.com/read/interesting-sightsFrom math questions that stunned the world to wild otters spotting in SAJC, here's a list of things you'll never see anywhere else. #35 will warm your heart.",,​35 Things You Will Only See In Singapore Because Singapore
287,340785907491_10152576166632492,"Join us for some drinks this Saturday at Jeongdong Theater for a one time makgeolli night following the “Miso: Baebijiang-jeon” performance!

More Info:
Jeongdong Under the Moonlight

Venue: Jeongdong Theater (43, Jeongdong-gil, Jung-gu, Seoul)
Date & Time: August 23, 2014 / Starts at 8 p.m.

Making a Reservation:
Send a message to the MISO-Original Korean Musical in Chongdong Theater facebook page (English, Japanese, Taiwanese, Chinese) or call +82-2-751-1500 and get 40% off your ticket!

How to participate:
Book a ticket for Miso: Baebijiang-jeon, enjoy the performance, and then sample some free alcohol beverages!

Sponsor: Baesangmyun Brewery Co., Ltd. will provide makgeolli (Korean rice beer) and sansachun (Korean plum wine) ",,Timeline Photos
288,433618953473105_526090117559321,"Madakaripura Waterfall, Probolinggo, East Java.
 
Photo by : Yvdhy Blacktoner Mark III ",3.0,Timeline Photos
289,225524117535380_882308835190235,"The Ultimate Clarke Quay Happy Hour Alcohol Trail - FREE FLOW ALCOHOL!

If you're tired of spending outrageous amounts of money at bars and clubs, this guide to Clarke Quay shows you where to get your alcohol fix and money's worth.

http://www.thesmartlocal.com/read/clarke-quay-happy-hour-trailIf you\'re tired of spending outrageous amounts of money at bars and clubs, this guide to Clarke Quay shows you where to get your alcohol fix and money\'s worth.",,The Ultimate Clarke Quay Happy Hour Alcohol Trail - FREE FLOW ALCOHOL!
290,297751913699970_839210679554088,Visit one of China's UNESCO world heritage sites this year. The Leshan Giant Buddha is a good start! Photo: China Discovery,5.0,Timeline Photos
291,225524117535380_1286328981454883,"12 Over-The-Top, CHEESY Foods To Stuff Your Face With
CHEESE GALORE!

Here are 12 insanely, utterly drool-worthy cheese dishes you can get right here in Singapore!

http://thesmartlocal.com/read/crazy-cheese-foodCHEESE GALORE! Here are 12 insanely, utterly drool-worthy cheese dishes you can get right here in Singapore! So the next time those cravings hit, you'll be ready!",1.0,"12 Over-The-Top, CHEESY Foods To Stuff Your Face And Sink Your Teeth Into"
292,114979501871035_706092996093013,Discounts for the best attractions and events in #HongKong – it’s gonna be a good summer! http://bit.ly/1malQwt,,Timeline Photos
293,340785907491_10151578029212492,"O-train or V-train? Let us know which train you like in the comments below.

Full article about these trains here → http://bit.ly/16Rb5tb ",,Timeline Photos
294,211783385560749_1155573587848386,"Enjoy diversity!
Which part of Japan are you going to visit next?

Related Information: http://www.jnto.go.jp/eng/spot/natuscen/index.html 
Japan Tours and Activities: http://japan-tours.jnto.go.jp/eng/index.php ",,Photos from Visit Japan International's post
