,id,message+desc,class_label,name
436,340785907491_10152863586722492,"Lots of shopping at Centum City in Busan, the world's largest department store! -> http://bit.ly/1wvfWvs ",,Timeline Photos
437,107026329336542_518428658196305,"Good Sunday FBians.
'Like' this if you wish to try Kelantan's popular breakfast dish...

Nasi Dagang is a Malaysian dish consisting of a mix of white and brown glutinous rice cooked with coconut milk, fish curry and extra ingredients such as fried shaved coconut, hard-boiled eggs and vegetable pickles. Nasi Dagang literally means ���Trading Rice�۝.
It is a well-known breakfast food in the states on the East Coast of Peninsular Malaysia, such as Terengganu and Kelantan.

Join us at Raffles City Convention Centre, Singapore on 5th March (Tuesday) to get a taste of Kelantan's cuisine. Simply RSVP with us through FB message. ",1.0,Fabulous Food
438,107026329336542_1175464322492732,"CONTEST CLOSED: Winners will be PM today.

=====================================================

We have 10 pairs of main Grandstand tickets worth RM400 each to win.

Catch the most prestigious motorsports event in the world, the
F1 PETRONAS MALAYSIA GRAND PRIX 2016, Kuala Lumpur on 30th September to 2nd October.

To stand a chance to win, simply answer these questions:

1. Who was the winner for F1 PETRONAS Malaysia Grand Prix 2015?

2. Who is the Multi-Grammy Award-winning singer-songwriter that will be performing at the 18th edition of the exciting F1 After-Race Concert?

Provide your answers in the comments below. Do share this post for a higher chance of winning.

Winners will be selected and notified on 28th September 2016.

This contest is supported by Sepang Circuit

#tmsingapore #tmsgcontest #sepanginternationalcircuit ",,Timeline Photos
439,433618953473105_590363704465295,"Rumah Gadang, Traditional house of West Sumatera. ",5.0,Timeline Photos
440,340785907491_10152170498627492,Korea Travel Expo 2014 will take place Feb 27 to Mar 2 at COEX. More info: http://bit.ly/1cs2xKq,,Timeline Photos
441,225524117535380_671356669618787,"[New Guide!] The ultimate Malaysian road trip GUIDE!

5 Amazing Malaysian road trip ideas for adventurous Singaporeans sick of stale air and stuffy budget airlines. 

Pack your stuff, grab your friends and GO ON THE ROADTRIP OF YOUR LIFE!

http://www.thesmartlocal.com/read/malaysian-road-trips

#roadtrip #adventure #AXASmartDrive 5 Amazing Malaysian road trip ideas for adventurous Singaporeans sick of stale air and stuffy budget airlines. Pack your stuff, grab your friends and just GO!",,"5 Malaysian Road Trip Adventures for Singaporeans That Hate Stuffy Airline Flights - Travel,..."
442,225524117535380_812871272133992,"22 Best Meals In Orchard Road Under 10 SGD

Yes, there is a steamboat for under $10 SGD. Eating in Orchard Road does not have to cost you much. 

Here's an awesome list of 22 cheap and good meals you can get for under $10, from as low as $3.80!

http://www.thesmartlocal.com/read/cheap-food-orchardEating in Orchard Road does not have to cost you much. Here\'s an awesome list of 22 cheap and good meals you can get for under $10, from as low as $3.80!",,22 Best Meals In Orchard Road Under 10 SGD
443,225524117535380_529929913761464,"Korean Air Southeast Asia has chosen us to fly to Korea with some of the Top Bloggers in Asia. Tell us what you want to see in Korea! 

We will do our best to cover it and represent Singapore! ",,Timeline Photos
444,211783385560749_846226222116459,"Japan is about to welcome in the nicest season, season of the fresh green.
It would be a great season for hiking.
There are so many nice hiking spots in Japan for beginner to upper grade level.
Please refer to http://www.jnto.go.jp/eng/location/regional/taglist.html?tag=Hiking
Or Great Japan hiking spots article http://japan-magazine.jnto.go.jp/en/1109_hike.html help to find suitable place where you to go.
Enjoy marvelous nature in Japan!

Related Information;
http://www.jnto.go.jp/eng/attractions/rest/sports/ski_4.html
http://www.jnto.go.jp/eng/attractions/rest/sports/ski_5.html ",,Photos from Visit Japan International's post
445,211783385560749_662250500514033,"""The shrines and temples of Nikko,"" a World Heritage site, are two hours from Asakusa on a limited express train. The Web Magazine introduces our trip to Nikko to enjoy its nature and gourmet food using the limited express ""SPACIA,"" which offers a comfortable and smooth ride. 
http://www.jnto.go.jp/eng/indepth/exotic/JapanesQue/special/tobu_nikko.html ",5.0,Timeline Photos
446,240054519398747_1063482260389298,"See how lush and rich the forests of Bohol are from this incredible drone shot by Tom Jauncey of the Beautiful Destinations team!

Wanna meet Jeremy Jauncey, Tom Jauncey, Jacob Riglin, Sam Kolder, and James Relf Dyer? Head on to the gate/moat of Fort Santiago on Saturday, 21 May at 11am! 

Everyone is invited so tag along your friends and get a chance to get a snap with the cool guys from #BeautifulDestinations!

#ItsMoreFunInThePhilippines _��_��_ ",,
447,240054519398747_1037596739644517,"With roughly 7,100 islands (7,107 during low tide), we�۪re practically surrounded by beaches. Which one to visit this summer? Take your pick and plan that long-awaited beach trip now! 

http://twomonkeystravelgroup.com/2016/03/100-awesome-beaches-in-the-philippines/Here�۪s a guide to 100 awesome beaches in the Philippines that you should know, beach lover.",,"100 Awesome Beaches in the Philippines -Luzon, Visayas and Mindanao | Two Monkeys Travel Group"
448,225524117535380_885102124910906,"[New] 10 Underrated Foods In Singapore Every Tourist Has To Try 

The next time you're showing a friend around Singapore, remember our food culture is more than just chicken rice! Here are 10 local dishes that are completely underrated and overlooked. 

#1 is quickly becoming a hot favourite.

PARKROYAL on Pickering Hotel, Singapore

http://thesmartlocal.com/read/underrated-foods-singaporeLooking for the best local food that few people know about? We recommend 10 local dishes that are often overlooked. #1 is quickly becoming a hot favourite.",1.0,10 Underrated Foods in Singapore Every Tourist Has To Try
449,433618953473105_556879377813728,"Playing with friendly wild sharks in Wayag island, Raja ampat, Papua.

Dare you do that? ",,Timeline Photos
450,144113158937441_1467623559919721,"An exemplary specimen of India's timeless heritage ~ Chittorgarh Fort, #Rajasthan #IncredibleIndia #WTMLDN ",,Timeline Photos
451,240054519398747_844262362311290,"Just in time for summer! There's a new wind farm rising in Pililla, Rizal and you can visit its photogenic  wind turbines as early as now. Click on the link to read more about it and share with your friends!

http://www.traveling-up.com/ride-to-wind-farm-in-pililla-rizal/The weather in Metro Manila and all through Manila East Road was bright and sunny, but just as we got to the foot of the wind turbines in Pililla, Rizal, the rain started to pour. Howling wind sent...",,"Ride to Wind Farm in Pililla, Rizal"
452,240054519398747_424686407602223,"Who has seen a dolphin in the Philippines? Where are the best spots to go dolphin watching? 



Photo courtesy of the DOT National Regional Office ",,Timeline Photos
453,240054519398747_828228793914647,"When in Manila, it's time to park! Head off to any of these green spaces and discover a different side to this bustling city.  

http://manila.coconuts.co/2015/03/02/11-hangout-worthy-green-spaces-metro-manilaGo (coco)nuts! Share this story with your friends. These days, Metro Manila appears to be in a relentless pursuit to build more buildings and malls. Progress is good, but the huge appetite for urban space seems to overlook the need to develop more parks or conserve more open green spaces. Which is d��_",,12 green spaces in Metro Manila you should go to now
454,340785907491_225152140918475,"Are you in Seoul?We have some breaking news! Bigbang is shooting a new domestic TV commercial for the VIsit Korea Year campaign at the very moment. Don't forget to drop by Gwanghwamun Plaza this morning, if you happen to be in Seoul!",,Visit Korea Year
455,297751913699970_616661411809017,"Explore China's #beautiful #gardens and Imperial cities with Globotours, including sites such as the Great Wall, Tiananmen Square, Summer Palace, and Beijing Botanical Garden. Check out the itinerary here! http://ow.ly/T4Kz4 #Tourism #TravelTuesday ",,Photos from Visit China's post
456,240054519398747_793128537424673,"Where is it? 
Bantayan Beach, Cebu

What is it? 
Bantayan once served as a Spanish base against Moro invasions. That's why a walk around can transport you centuries back. You can see traces of its heritage in the old Spanish-era houses and dilapidated fort ruins. Mangroves and palm trees line the shores of Sugar Beach, Paradise Beach and Virgin Island.

How to get there: 
Fly into Cebu from Hongkong, Singapore, Narita, Incheon, or any major Philippine city.

Or take a bus to Cebu from either Dumaguete or Bacolod. Or take your car via a Roll-On Roll-Off (RORO) ferry.

Or take a boat to Cebu from Manila or any major city in Visayas and Mindanao.

Then take a bus or shuttle from Cebu City to Hagnaya, then a ferry to the port of Sta. Fe.

Fun Fact: 
This island's watchtowers gave it the name ���Bantayan sa Hari�۝ (Watchtower of the King). This was later shortened to ���Bantayan,�۝ the name it's known as today.

Photo by/Headline by: 
George Tapan/Donna Dimayuga ",,The Philippines's cover photo
457,225524117535380_719292264825227,"Video Reveals Reckless Driver Gets Off Scot-Free For Nearly Killing Motorcyclist.

If you thought the angmoh was the only one at fault, think again.

http://mustsharenews.com/james-palin-case/If you thought the angmoh was the only one at fault, think again.",,Video Reveals Reckless Driver Gets Off Scot-Free For Nearly Killing Motorcyclist - MustShareNews.com
458,240054519398747_786417601429100,"""...if you find yourself at the front door of a Filipino and are invited inside, then you�۪ll discover that they are some of the warmest, most welcoming people on the planet,"" writes traveler Jonathan Howe. Click on the link to see what else he learned about Pinoy culture!

http://www.rappler.com/life-and-style/relationships/75808-dating-filipino-woman-lessons?utm_source=facebook&utm_medium=referralBritish traveler Jon Howe recalls his experience dating a fellow long-term adventurer, Filipino Kach Medina. What was supposed to be a two-week visit for them has since turned into almost two years together",,What I've learned from dating a Filipino woman
459,225524117535380_948246675263117,"50 Things To Do When Visiting Bali For The First Time

From visiting abandoned amusement parks to drinking at the fountain of youth, here are 50 unforgettable adventures that await in Bali. 

You won't believe #46.

http://thesmartlocal.com/read/things-to-do-baliFrom visiting abandoned amusement parks to drinking at the fountain of youth, here are 50 unforgettable adventures that await in Bali. You won't believe #46.",,"50 Unbelievable Things To Do in Bali - The Best Sights, Food And Places To Visit"
460,340785907491_136537486426602,"The gossip blogger Perez Hilton recently published the 2NE1 music video to his ""Perez TV."" Any comments? Are there any power bloggers in YOUR country who post about Korean groups? American power blogger Perez Hilton recently published the music video of the new song by K-pop girl group 2NE1, ���I Am the Best,�۪ on his popular celebrity gossip blog, PerezHilton.com. The song is an idiosyncratic blend of diverse genres including reggae, African rhythm, electronic and hip-hop that ",,Celebrity Blogger Perez Hilton Touts the New ‘2NE1’ Music Video
461,144113158937441_1406581132690631,"If you want your wedding to be a quiet, tranquil affair, away from the hustle and bustle of city life, then #Andamans is the best place to be in. White sandy beaches, dense green forests, pleasant climate and serene surroundings make Andamans a beautiful and romantic wedding destination in India. 

Get hitched at the Havelock Islands or the Ross Islands, the perfect destinations for a beach wedding. Apart from the marriage ceremony, it will be an absolutely wonderful holiday experience for the guests too. 

So, head to the beautiful Andamans and make your marriage a truly unforgettable one! ",,Timeline Photos
462,240054519398747_1056268411110683,"Take a tip from the kids! Make it a habit to use a cup when you brush. `Cause when we all save a little, we end up saving a lot.

Got diskarte tips of your own? Share it below and inspire a nation to beat El Nino. #ElNinoDiskarte ",,Timeline Photos
463,340785907491_10154565990862492,"Who says #fallfoliage can only be seen in mountainous areas?! Here are TOP 5 #Fall Foliage Sites that you can enjoy in #Seoul! Tag your friends, and share this post, spread your love for #VisitKorea! _��� ",,Photos from Korea Tourism Organization - VisitKorea's post
464,211783385560749_569223833150034,"Great Bridge with autumn colors!

Kintai-kyo Bridge is the symbol of Yamaguchi prefecture measuring about 200 meters in length and 5 meters in width. This wooden, quintuple arched bridge was built of timbers and without the use of a single nail, known as one of Japan's three great bridges. The end of November is the best season to enjoy the great bridge with autumn colors. Let�۪s cross the bridge and walk in the beautiful old town around the bridge.

Yamaguchi Pref.

http://www.jnto.go.jp/eng/location/regional/yamaguchi/index.html



http://www.visit-jy.com/english/spot/detail.php?id=28 ",,Timeline Photos
465,211783385560749_924547870950960,"The chrysanthemum or ���Kiku�۝ in Japanese is the symbol flower of Japan.
In autumn, various colors chrysanthemum flowers like a photo below welcome you everywhere in Japan.

Related Information;
<Various flowers> http://www.jnto.go.jp/eng/attractions/rest/hana/hana_p4.html
<Autumn in Japan> http://www.jnto.go.jp/eng/attractions/index_autumn.html
<Climate> http://www.jnto.go.jp/eng/arrange/essential/climate.html ",,Photos from Visit Japan International's post
466,340785907491_10151743606412492,"Snap pictures of sightings of Korea and enter your photo to the Snapshot Korea Photo Contest.

More info in the post below.<<Snapshot Korea>>
Photo contest campaign hosted by the Korea Tourism Organization (KTO) and the Voluntary Agency Network of Korea (VANK)

Look at your surroundings for familiar sightings of Korea.
A hard-working Korean friend. 
Your latest favorite Korean drama.
These are all sightings of Korea that exist in various places of the world. 
Public diplomacy group VANK and the Korea Tourism Organization are collaboratively hosting the ���Snapshot Korea�۝ photo contest.
Snap pictures of sightings of Korea in your everyday surroundings and enter your submission!

<Participation Requirements>
Participants: Non-Korean citizens (residence does not matter)
Submission Deadline: August 6, 2013 ��� September 30, 2013
Entry Details: Take snapshots of random sightings of Korea and the spread of Korean culture within in your everyday life or surroundings.
Examples)
- A close Korean neighbor or friend
- Globalization of Korean (pictures of people studying Korean)
-Yourself watching a Korean drama in your room

<Participation Details>
1) Snap your picture
2) Write a short caption of 250 characters (English, including spaces)
3) Post the photo, caption, and email address to the ���Photo Contest: Snapshot Korea�۝ Facebook Page
(If you do not use Facebook, please feel free to email your entry to smartdiplomacy@prkorea.org)

<Judging Criteria>
Originality of picture and caption = 30 points
Depth and sincerity = 30 points
Fulfillment of requirements = 20 points
Participation on Facebook page = 20 points

<Winners Announcement: October 10, 2013>
100 winners will be selected and given the title of Honorary Korea Ambassadors by VANK and the Korean Tourism Organization. Contest winners will receive an official certificate of recognition and a bundle gift pack filled with souvenirs of Korean culture, history, and famous locations. 
__________________________________________________________

<VANK>
The Voluntary Agency Network of Korea�۪s vision is for Korea to develop into the hub of Asia, the gateway to Northeast Asia, and a loved country that shares friendships and dreams with people from all over the world. Our mission is to help youth improve Korea�۪s national prestige, play a role in making the world a better place, and realize their own dreams through these efforts.

<Korea Tourism Organization>
Corporate Philosophy: To improve quality of life in Korea and spread Korean culture worldwide through the strengthening and development of the tourism industry.
Vision: A global public enterprise that promotes Korea as a world class travel destination
 _____________________________________________________________

<Contact Us>
Email: smartdiplomacy@prkorea.org
Facebook: www.facebook.com/snapshotkorea",,Photo Contest : Snapshot Korea
467,225524117535380_1286330314788083,"10 Secret Picnic Spots In Singapore To Visit Before Everyone Finds Out

Stop, drop your picnic baskets, and step away from Marina Barrage. Here are 10 other underrated places for you to lounge an afternoon or evening away!

http://thesmartlocal.com/read/picnic-spotsStop, drop your picnic baskets, and step away from Marina Barrage. Here are 10 other underrated places for you to lounge an afternoon or evening away!",,10 Secret Picnic Spots In Singapore To Visit Before Everyone Finds Out
468,225524117535380_1310671945687253,"[New] PSA: 16 Best Lobangs In Singapore In March 2017 That Are Free For All

We�۪re talking $1 for 10 meatballs and half-priced Ippudo ramen - here are 16 lobangs you won�۪t mind being thrown in the FOMO category for.

http://thesmartlocal.com/read/march-2017-dealsFrom buffets to arcade games and the cheapest bowl of ramen you'll ever find - these are the best promotions to make your month *March* sweeter!",,PSA: 16 Best Lobangs In Singapore In March 2017 That Anyone Can Get
469,340785907491_10154728660202492,"#Winners Announcement for the recent #KTOCalendar event! _�Ң Thank you all #VisitKorea fans for your spontaneous participation! Here are the 10 lucky winners who will each be receiving an exclusive 2017 KTO Calendar! Do stay tuned to more exciting #KTOevents in the future~! :D 

Annelies ***mfoort / Maja ***atay / Yu*** / Giselle ***reira / Theresia ***iyastuti / Rebecca ***ise Clark / Wai ***g / Polina  ***menko / Dorothy *** Goh / Charmaine ***eta

* To protect your personal information, certain characters of ID were replaced with ���***�۝.

��� DISCLAIMER:
- Winners will be contacted via Facebook Message individually.
- Please check your inbox and send an e-mail response in order for us to send you the prize.
- Winners will automatically be disqualified in the case of failing to respond after 2 notifications.
- Please note that the winner is responsible for any additional taxes or deductions that may apply. ",,Timeline Photos
470,340785907491_10153621083832492,"First time traveling to #Korea? Or simply want to keep up with the latest attractions in Korea on the go? Introducing our newly updated #VisitKorea Mobile App, the #app serves as a great reference for travelers who are planning their #travelitinerary beforehand or when #traveling freely around Korea! ^_^

Find out more here ��_ http://bit.ly/1GryxzN ",,Timeline Photos
471,340785907491_10151704945662492,"The two cutest sheep at Daegwallyeong Sheep Ranch (��ې�ۑ�_ ��ԑ�_����_�)  http://bit.ly/daegwallyeong

Photo courtesy of Amrith Ramesh ",,Fan Photos - July 2013
472,114979501871035_877393915629586,20% discounts on award-winning Chinese cuisine are just one of the many ways to make the most of Hong Kong Summer Fun. http://bit.ly/1SPMHxz,,Timeline Photos
473,240054519398747_1022805037790354,"Middle of nowhere. This is the Tubbataha North Atol Sandbar, where the ranger station keeps watch over the waters of the Unesco World Heritage Site. Thanks to Fidel Pacia Jr. for sharing this with us! If you�۪ve got cool PH photos of your own, send them to us and we just might feature them here! ",,Timeline Photos
474,114979501871035_1087227697979539,"An otherworldly view of #HongKong�۪s famous skyline ��� how many landmarks do you recognise?
Follow @DiscoverHongKong on Instagram for more #HongKong snapshots! http://bit.ly/1HjIj7vSee this Instagram photo by @discoverhongkong �ۢ 4,763 likes",,"Instagram photo by Discover Hong Kong • Jul 4, 2016 at 10:14am UTC"
475,240054519398747_784813674922826,"Being a tourist is fine, but being a voluntourist seems cooler! Here are three places in the country where you won't just earn miles but more importantly, smiles. Share for more care!

http://www.wheninmanila.com/voluntourism-is-the-new-way-to-travel-3-places-in-the-philippines-you-can-do-good-and-get-dirty/Voluntourism is the New Way to Travel: 3 Places in the Philippines You Can Do Good and Get Dirty    Travel is becoming more popular as new routes are being established and plane tickets are getting cheaper. Moreover, social media has helped push exciting places in the Philippines, especially during��_",,Voluntourism is the New Way to Travel: 3 Places in the Philippines You Can Do Good and Get Dirty
476,340785907491_388330537491,Where do you wanna go? Seoul's metro system is so extensive you can probably get there by train within an hour.,,Timeline Photos
477,340785907491_10150213516797492,Hello everyone! We are at the muju firefly festival! What are u doing today? :-),,Timeline Photos
478,144113158937441_1008651462483602,"Welcome Cards: India is known universally for its hospitality. Going a step further, the Ministry of Tourism launched the special welcome cards that will be handed to all the tourists, landing at our 9 International airports where Tourist Visa on Arrival Enabled with Electronic Travel Authorization facility is operational. This card will carry the information of the local India Tourism office along with online and offline contact information which the tourists can use in case of any queries. The main idea behind this being to make the experience of exploring the country hassle free. ",,Timeline Photos
479,225524117535380_735013389919781,I am so going to visit this place one day.,,RABBIT ISLAND in Japan!
480,240054519398747_402619929808871,"If we were to give you guys a free ticket to anywhere in the Philippines, where would you want to go? :) ",,
481,240054519398747_581013041969558,"Where is it?
San Carlos City, Negros Occidental

How to Get There:
Fly from Manila or Cebu to Bacolod.

Or take a bus from Dumaguete to Bacolod.

Or take a boat from Manila to Bacolod.

What is it?
Pintaflores Festival in San Carlos City, Negros features thousands of dancers dressed and painted with colorful flowers.

Fun Fact:
Pintaflores is a combination of two fiestas���the Nabingkalan Tattoo Festival and the Dances of the Flowers.

Photo by / Headline by:
Tourism Department of the Philippines / Meggy De Guzman ",,The Philippines's cover photo
482,225524117535380_1209870275767421,"SAFRA Punggol Has A Bouncy Castle And Skating Rink This Christmas

Bringing to you FREE-FLOW chicken kebabs, bouncy castles and an indoor roller rink - Celebrate Christmas, clubhouse style, with SAFRA Punggol's epic year-end party!

http://thesmartlocal.com/read/safra-punggol-christmasBringing to you FREE-FLOW chicken kebabs, bouncy castles and an indoor roller rink - Celebrate Christmas, clubhouse style, with SAFRA Punggol's epic year-end lineup.",,SAFRA Punggol Has A Bouncy Castle And Skating Rink This Christmas
483,211783385560749_939644582774622,"Today is the national holiday due to the Health and Sports day. 
This holiday was originally established on October 10, as the memorial day of the 1964 Tokyo Summer Olympics. And now is held on the second Monday in October.
In 2020, Olympic and Paralympic games will be held again in Tokyo https://tokyo2020.jp/en/  Can�۪t wait for this great opportunity!
Welcome to Japan!!

Related Information; 
http://www.jnto.go.jp/eng/attractions/rest/sports.html
http://japan-magazine.jnto.go.jp/en/1508_sports.html
http://www.olympic.org/content/news/all-news-groups/tokyo-2020/ ",2.0,Photos from Visit Japan International's post
484,225524117535380_961079410646510,"Top 10 Bak Chor Mee Stalls In Singapore You'll Have To Taste To Believe 

Savoury, vinegary and 100% delicious, Eatbook.sg brings you 10 of the best stalls to for bak chor mee.

http://eatbook.sg/top-bak-chor-mee/Savoury, vinegary and 100% delicious, we bring you 10 of the best stalls to one of the most beloved comfort foods in the country.",,Top 10 Bak Chor Mee Stalls In Singapore You'll Have To Taste To Believe - EatBook.sg
485,240054519398747_991621097575415,"Walang Langit Falls translated as ���No Sky�۝ Falls in Gloria, Oriental Mindoro was so called because of the dense canopy that used to block the sky and sunlight. Nowadays, visitors can appreciate the scenic trek and view of this once-hidden falls. 

Photo taken from Xplorra.com ",,Timeline Photos
486,114979501871035_550610364974611,"The Bruce Lee Kung Fu ���Art ���Life exhibition
Bruce Lee spent his childhood in Hong Kong starring in films. But he wasn�۪t actually born here. Which city was Bruce born in? 
1.	Shanghai
2.	San Francisco 
3.	Kowloon

The answer is No. 2. Bruce�۪s parents were in the USA when he was born and moved back to Hong Kong when he was still a baby. You can see plenty more snapshots of his childhood at the Bruce Lee Kung Fu ���Art ���Life exhibition. See more here: http://bit.ly/136f6mx
 
Film still from ���The Kid�۪ (also called ���My Son A-Chang�۪)  1950. (From the collection of the Hong Kong Film Archive). ",,The Bruce Lee Kung Fu ∙Art ∙Life exhibition
487,340785907491_10150384498702492,Rise and shine! It's 9:24am here in Korea...What time is it where you are?^^,,
488,340785907491_10152527408842492,"Guess what Korean dish is being prepared by looking at these ingredients.

Photo by Joe Wabe Photo Odyssey 
www.fb.com/joewabephotography ",,Timeline Photos
489,225524117535380_1218854014869047,"We're LIVE at the National Gallery Singapore checking out the Light to Night Festival! 

Come celebrate the Gallery's first anniversary with your friends this weekend - admission is FREE! It'll be open from 10am all the way to 3am today (Friday) and tomorrow (Saturday) and on Sunday it will be open till 7pm.

There are 5 levels of exhibitions to check out at the Gallery, and around the vicinity, a festival food street, free movie screenings, live roving performances and much more!

Disco Ball Pit opening hours: Sat 10am to 11pm | Sun 10am to 7pm

Check out the full guide here!
https://www.nationalgallery.sg/sites/default/files/pdf/20161117-gallery-light-to-night-festival.pdf ",,LIVE at National Gallery Singapore's Light to Night Festival!
490,240054519398747_599590723445123,"Like a boss. This farmer's house sits on a rock along the Kibungan Mountain Range. Located in Benguet, the Kibungan Mountain range is known as the most raw and scenic mountain trail in the Philippines. Photo taken from unchartedphilippines.com ",,Timeline Photos
491,225524117535380_1150795398341576,"[HHN6 GIVEAWAY!] Halloween Horror Nights at RWS is BACK from 30th September and we're giving away $2,000 worth of TICKETS (15 pairs of 30 tix) for you and a friend thanks to the kind folks from Duetsg!
Experience this with a friend or even better a date! Or just go there and make new friends with other screaming young people!

For a chance to win, all you have to do is:

1. Sign up at Duet SG's link here: https://goo.gl/forms/Yl5kE14UMT12kCuf2
2. Like and share this video, commenting below with who you wish to go with.

That's all! Winners will be announced on 5th October.

This year's edition showcases locations like the famous Aokigahara Suicide Forest, Old Changi Hospital and a full Hawker Centre turned resident evil. RWS'S Halloween Horror Nights 6 will run for 16 nights from 30 September to 31 October. General Admission Tickets are priced at $69.

Talents: Audrey Faith, Fauzi Aziz and Adria Elysa Tham ",,[GIVEAWAY!] Halloween Horror Nights 2016 IS BACK!
492,114979501871035_906964882672489,"Update your Facebook status as soon as you arrive in Hong Kong with ���csl Discover Hong Kong Prepaid SIM�۪, which includes local voice calls and mobile data. From now until 31 August, enjoy a 20% discount with the Hong Kong Summer Fun VIP card at the 1O1O Center, Arrival Hall Level 5, Hong Kong International Airport. Details of prepaid SIM here: http://bit.ly/1MLNMVv ",,Discover Hong Kong Tourist SIM Card
493,67558139928_10150507454364929,Do you like traveling to small enchanting island? Check these places out!,,
494,240054519398747_678450215559173,Watch 14 individuals from different countries experience how It's More Fun in the Philippines. Click on the link to watch Yahoo! Funbassadors Episode 1! Watch the video Yahoo Funbassadors: Episode 1 on Yahoo News. Meet the Yahoo Funbassadors as they begin their journey and find out why it's more fun in the Philippines.,,Yahoo Funbassadors: Episode 1
495,225524117535380_1322545711166543,"11 Veteran Stalls From Our Parents' Time That Still Prepare Food The Authentic Way

Just because industrialization happened doesn't mean hawkers all turned to machines to make their dishes!

From traditional kueh to briyani, here are 11 rare gems that you can still find in Singapore.

thesmartlocal.com/read/veteran-stallsJust because industrialization happened doesn't mean hawkers all turned to machines to make their dishes! From traditional kueh to briyani, here are 11 stalls that still make food the traditional way.",,11 Veteran Stalls From Our Parents' Time That Still Prepare Food The Authentic Way
496,340785907491_201442019883284,"Starting from last week, Seoul Plaza, Cheonggye Plaza, and Gwanghwamun Square were designated NON-SMOKING areas. Starting from June 1st, you may even get a fine of 100,000 if you're smoking in these areas  (yikes!). Do you think this policy is a good thing or a bad thing?^^;;In an effort to reduce the effects of second-hand smoke, the city of Seoul has passed legislation that bans smoking in 3 major downtown areas. Starting from March 1, Seoul Plaza, Cheonggye Plaza, and Gwanghwamun Square will be nonsmoking areas. The city plans to gradually designate additional smoke-",,Official Site of Korea Tourism Org.: Seoul Bans Smoking in Designated Public Places
497,240054519398747_522847917786071,"Ala e! Say hello to the Bignay, a native fruit found in Batangas. Known for its anti-oxidant properties, it can be eaten raw or made into wine or jam. With lots of fruit choices, staying healthy is really more fun in the Philippines! 



Photo from thedailyroar.com ",,Timeline Photos
498,340785907491_10153425486572492,"Yet another rainy morning in Korea~ And here's #flashback to last weekend's water gun festival at Sinchon, #Seoul! Did anyone attend the event? ^_^ ",,Photos from Korea Tourism Organization - VisitKorea's post
499,340785907491_10154450171747492,"Calling all #hallyu fans traveling to #VisitKorea in #October! #BusanOneAsiaFestival, a large scale hallyu festival featuring a variety of hallyu contents ranging from a K-POP concert to fan meetings with hallyu stars including PSY, ��Α�ۓ�ϑ��(Girls' Generation), ��_������(SHINee), CNBLUE, Block B, INFINITE, AOA, TWICE, and more! Tag your friends, share this news! Click on our news below for application info ^_^ _���BOF will be held this coming Oct 1 (Sat) and Oct 23 (Sun), a large-scale hallyu festival featuring a variety of hallyu contents ranging from a K-POP concert to fan meetings with hallyu stars, beauty, food, exhibitions and more!",,Recruiting Participants for Busan One Asia Festival (BOF) K-POP Concert Opening & Closing Ceremonies
500,340785907491_412480047491,Great way to spend a lunch break!,,Timeline Photos
501,340785907491_389181352491,The day is winding down... Bedtime at 9pm and wake up at 3am!!!,,Timeline Photos
502,114979501871035_889240651111579,"Soak up the East-meets-West vibe with this tour of #HongKong�۪s Central district. Get a discount during the Hong Kong Summer Fun period! http://bit.ly/1BG92rVHong Kong Summer Fun is a celebration of the summer months and includes shopping promotions, a pop concert and more",,Hong Kong Summer Fun | Hong Kong Tourism Board
503,225524117535380_740809192673534,"Message of the day.

If: 

A B C D E F G H I J K LM N O P Q R S T U V W X Y Z
Is equal to;
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26

Then

H+A+R+D+W+O+R+K ;
8+1+18+4+23+15+18+11=98%

K+N+O+W+L+E+D+G+E ;
11+14+15+23+12+5+4+7+5=96%

L+O+V+E;
12+15+22+5 = 54%

L+U+C+K ;
12+21+3+11 = 47%

None of them makes 100%. 
Then what makes 100% ???

M+O+N+E+Y= 13+15+14+5+25=72%

L+E+A+D+E+R+S+H+I+P= 12+5+1+4+5+18+19+8+9+16=97%

Not money. Not Leadership. Every problem has a solution, perhaps only if we changed our ""ATTITUDE"".

A+T+T+I+T+U+D+E ;
1+20+20+9+20+21+4+5 = 100%

It is therefore OUR ATTITUDE towards Life and Work that makes 
OUR Life 100% Successful.  Apply that to your studies and work and you'll see yourself go far ahead in life.

Now share this beautiful message!

Follow TheSmartLocal.com for more inspiring stuff! ",,
504,114979501871035_671949792840667,"Lions or dragons?

Lions. These are used in colourful lion dance ceremonies. You�۪ll see lots of them (and dragons too) during the #HongKong Cultural Celebrations. http://bit.ly/1geBQaL ",,Timeline Photos
505,340785907491_10153849729177492,#GoodMorning from #Korea! Beautiful #sunrises are definitely one of the most captivating scenes that you would not want to miss when you are here! Wishing all #VisitKorea fans a great day and week ahead! :),,gph.is
506,225524117535380_636432593111195,"[Thought of the day] Our success at TheSmartLocal would never have been possible without such a great team of writers behind us. We're really excited to be moving to a new office 3 times our current size next week!

Happy Labour Day everyone! #sgmayday

Oh, Action > Words. 
#betteremployer = #betterworker ",,Timeline Photos
